Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.151,1.808,0.849,0.437,1.000,14.272,15.836,2.004,2.786,0,0.400,15.018,2.406,0.200,15.018,2.406,0.200,1.084,0.408,0.241,-26.602,-0.000,90.000,2.656,4.490,1.691,15.494,2.053,0.000,0.081
2,6.860,44.553,6.796,0.060,-1.000,15.641,20.822,2.004,6.110,0,2.800,18.087,3.452,1.202,18.087,3.452,1.202,2.992,1.485,1.334,36.257,-4.405,-93.818,2.015,2.242,1.113,16.619,2.297,0.000,0.228
3,378.038,2457.454,385.929,0.001,-482.000,1.173,31.331,4.252,41.106,0,4.800,15.686,20.753,2.137,15.686,20.753,2.137,20.054,17.096,2.509,-68.172,0.815,-179.966,1.173,7.993,6.813,11.095,11.486,0.000,0.310
4,1.023,8.335,1.998,0.204,1.000,24.439,25.856,5.914,7.478,0,2.800,25.067,6.570,1.437,25.067,6.570,1.437,1.597,0.644,0.537,87.110,-72.227,48.162,2.481,2.973,1.199,24.977,6.208,0.000,0.147
5,0.230,2.224,0.775,0.545,1.500,25.563,26.296,6.305,7.136,0,1.200,25.932,6.764,0.575,25.932,6.764,0.575,0.883,0.447,0.295,8.607,71.580,8.923,1.976,2.990,1.513,25.954,6.745,0.000,0.130
6,0.657,5.755,1.827,0.256,2.000,15.739,18.134,7.723,8.896,0,0.800,17.084,8.246,0.365,17.084,8.246,0.365,1.238,0.615,0.460,17.020,-0.847,-70.872,2.013,2.689,1.336,16.814,8.016,0.000,0.130
7,0.535,5.306,1.607,0.217,1.000,12.415,14.566,7.967,9.336,0,0.800,13.747,8.622,0.431,13.747,8.622,0.431,1.373,0.673,0.595,-0.384,0.362,-163.694,2.040,2.308,1.131,14.077,8.260,0.000,0.130
8,0.118,1.341,0.632,0.659,0.000,15.152,15.885,8.358,8.994,0,0.800,15.516,8.645,0.581,15.516,8.645,0.581,0.468,0.382,0.361,-18.663,63.018,-111.580,1.224,1.296,1.059,15.397,8.407,0.400,0.081
9,0.159,1.849,0.746,0.450,1.500,14.126,14.761,9.531,10.313,0,0.800,14.437,9.926,0.417,14.437,9.926,0.417,0.647,0.372,0.320,-70.294,64.304,-77.327,1.736,2.018,1.163,14.419,9.873,0.000,0.130
10,0.764,7.142,3.320,0.181,0.000,29.571,31.233,11.193,15.397,0,0.800,30.347,13.179,0.242,30.347,13.179,0.242,2.957,0.724,0.486,76.181,-1.335,-4.922,4.082,6.088,1.491,30.500,14.126,0.000,0.098
