Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,3.340,25.677,4.907,0.075,-4.500,31.282,34.410,2.786,5.474,0.000,4.000,32.693,4.419,2.280,32.693,4.419,2.280,2.103,1.683,0.985,-21.002,-32.121,85.694,1.250,2.134,1.708,31.477,4.399,1.200,0.179
2,67.210,361.954,40.853,0.011,-47.500,25.417,37.880,5.132,20.187,0.000,4.800,32.403,10.261,2.320,32.403,10.261,2.320,8.507,5.091,2.529,59.291,1.582,-4.430,1.671,3.364,2.013,34.117,12.659,2.000,0.310
3,0.919,6.762,1.383,0.309,1.500,26.687,28.251,5.425,6.696,0.000,2.800,27.454,6.138,1.758,27.454,6.138,1.758,1.709,0.621,0.425,-37.522,-69.688,108.780,2.752,4.022,1.462,27.372,6.159,1.600,0.147
4,1.857,16.861,4.839,0.081,-7.000,20.773,23.315,4.888,7.576,0.000,3.200,22.085,6.281,1.843,22.085,6.281,1.843,1.893,1.207,0.713,-46.877,-28.301,104.170,1.569,2.657,1.693,21.213,7.185,1.200,0.130
5,0.487,4.964,1.133,0.220,0.000,13.295,14.370,7.038,8.016,0.000,2.400,13.861,7.499,1.580,13.861,7.499,1.580,1.342,0.570,0.367,-70.927,-78.236,126.981,2.354,3.652,1.552,13.832,7.381,1.600,0.130
6,6.423,52.276,11.865,0.033,-19.000,14.272,20.578,7.136,10.118,0.000,4.400,17.359,8.694,2.160,17.359,8.694,2.160,3.376,1.888,1.317,-5.631,-4.950,86.018,1.788,2.564,1.434,17.010,8.994,2.000,0.179
7,1.207,8.883,1.337,0.235,0.000,12.513,13.930,8.309,9.727,0.000,2.400,13.240,8.974,1.387,13.240,8.974,1.387,1.552,0.699,0.511,85.915,-78.183,4.359,2.220,3.035,1.367,13.002,8.700,0.800,0.130
8,190.103,1250.025,183.875,0.002,-314.000,1.026,18.671,10.069,30.549,0.000,4.800,10.212,21.252,2.425,10.212,21.252,2.425,12.111,7.723,2.694,86.502,-0.243,-1.010,1.568,4.496,2.867,5.670,23.022,0.000,0.261
9,1.508,10.410,0.898,0.228,-0.500,22.386,23.950,13.002,14.468,0.000,2.400,23.166,13.798,1.209,23.166,13.798,1.209,1.618,0.652,0.539,-29.465,-69.065,121.929,2.479,3.001,1.210,23.070,14.077,0.000,0.196
10,1.927,13.360,2.342,0.176,1.000,4.790,6.550,15.690,18.183,0.000,2.800,5.585,16.839,1.303,5.585,16.839,1.303,1.952,1.070,0.431,-60.497,-49.139,80.490,1.824,4.531,2.484,5.377,17.156,0.400,0.228
11,1.725,13.789,1.919,0.128,-1.000,25.270,27.616,15.641,17.645,0.000,2.400,26.470,16.695,1.159,26.470,16.695,1.159,1.803,1.209,0.379,-35.582,-37.404,81.938,1.491,4.753,3.188,25.514,17.401,0.000,0.179
12,0.651,5.087,1.287,0.364,1.000,19.307,20.627,15.739,17.205,0.000,2.400,19.909,16.453,1.302,19.909,16.453,1.302,1.512,0.441,0.399,-54.193,-55.179,106.083,3.425,3.794,1.108,19.453,16.961,0.000,0.130
13,0.431,3.843,0.844,0.370,1.500,24.097,24.879,19.307,20.187,0.000,2.000,24.508,19.650,1.064,24.508,19.650,1.064,1.326,0.409,0.362,-80.154,80.159,151.667,3.240,3.665,1.131,24.390,19.502,0.000,0.163
14,1.996,13.183,1.366,0.197,-2.000,21.360,23.559,19.062,20.480,0.000,2.400,22.345,19.790,1.108,22.345,19.790,1.108,1.500,0.950,0.548,-25.102,-60.298,99.334,1.579,2.738,1.734,21.800,19.747,0.000,0.196
15,1.200,7.628,0.771,0.367,1.000,20.920,22.239,21.115,22.288,0.000,2.000,21.538,21.765,1.006,21.538,21.765,1.006,1.338,0.598,0.509,-38.085,-72.488,103.306,2.237,2.627,1.175,21.360,22.093,0.000,0.179
16,4.197,22.880,3.288,0.166,-1.000,25.270,28.300,21.311,24.146,0.000,2.400,26.754,22.796,1.182,26.754,22.796,1.182,2.309,1.479,0.671,36.483,-6.390,-100.857,1.561,3.440,2.204,26.199,22.582,0.000,0.244
17,0.212,2.174,0.619,0.495,1.000,17.840,18.476,22.142,22.875,0.000,1.600,18.206,22.501,0.877,18.206,22.501,0.877,1.142,0.318,0.278,84.942,75.772,-14.456,3.587,4.105,1.145,18.183,22.582,0.000,0.147
18,0.284,2.829,0.721,0.402,1.000,30.353,31.135,23.559,24.341,0.000,1.600,30.769,23.979,0.848,30.769,23.979,0.848,1.144,0.395,0.292,-42.749,-74.072,80.301,2.897,3.914,1.351,30.647,24.048,0.000,0.130
