Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,2.556,21.817,5.808,0.071,-8.000,2.200,4.399,3.373,7.869,0,2.000,3.170,5.670,0.735,3.170,5.670,0.735,2.836,1.112,0.768,88.518,-14.058,-40.124,2.549,3.691,1.448,3.079,4.643,0.000,0.147
2,121.882,915.012,137.197,0.002,-182.500,3.861,21.018,3.421,19.209,0,4.800,10.221,9.492,2.242,10.221,9.492,2.242,9.670,6.429,2.952,-38.486,-0.455,-176.818,1.504,3.276,2.178,7.234,15.983,4.400,0.277
3,0.142,1.652,0.444,0.508,1.000,12.366,13.099,4.008,4.399,0,1.200,12.702,4.202,0.570,12.702,4.202,0.570,0.851,0.360,0.215,-7.199,74.950,-115.938,2.366,3.959,1.673,12.757,4.155,0.000,0.130
4,0.067,1.034,0.336,0.457,1.000,12.024,12.562,6.990,7.332,0,1.200,12.300,7.165,0.680,12.300,7.165,0.680,0.821,0.268,0.187,-30.283,75.821,-101.106,3.066,4.393,1.433,12.415,7.038,0.000,0.081
5,0.371,4.103,1.552,0.225,0.000,2.297,3.519,7.772,9.189,0,1.200,3.087,8.354,0.436,3.087,8.354,0.436,1.091,0.668,0.475,45.646,-39.488,10.816,1.632,2.297,1.407,3.324,8.212,0.000,0.114
6,95.283,714.220,111.229,0.003,-144.500,16.863,28.936,7.429,24.781,0,4.800,23.277,14.420,2.242,23.277,14.420,2.242,8.837,5.674,2.894,83.087,3.563,2.305,1.557,3.054,1.961,27.469,12.220,0.000,0.293
7,1.562,11.961,2.884,0.161,0.500,1.662,4.448,8.700,11.486,0,2.400,3.305,10.465,0.721,3.305,10.465,0.721,2.236,0.943,0.559,41.907,-23.029,94.859,2.371,3.996,1.686,3.519,10.655,0.000,0.179
8,0.077,0.978,0.372,0.724,1.000,22.093,22.533,9.482,9.922,0,0.800,22.258,9.714,0.407,22.258,9.714,0.407,0.607,0.313,0.208,-11.629,-85.607,153.292,1.941,2.922,1.506,22.191,9.678,0.000,0.130
9,0.116,1.413,0.431,0.536,2.000,3.226,3.715,12.024,12.464,0,1.200,3.507,12.288,0.597,3.507,12.288,0.597,0.785,0.296,0.228,-62.370,83.573,-136.131,2.650,3.441,1.298,3.519,12.220,0.000,0.130
10,0.776,6.520,1.548,0.246,0.000,9.727,11.633,13.344,14.566,0,1.200,10.639,13.846,0.456,10.639,13.846,0.456,1.034,0.697,0.555,-10.482,9.462,-92.807,1.483,1.864,1.257,10.558,13.539,0.000,0.130
11,0.912,8.731,2.272,0.141,0.000,11.828,13.344,13.735,16.130,0,1.600,12.426,15.256,0.640,12.426,15.256,0.640,1.447,0.948,0.664,76.996,-18.887,66.122,1.526,2.180,1.428,12.317,14.175,0.000,0.130
12,0.117,1.127,0.578,1.074,1.000,4.497,5.083,13.881,14.517,0,0.400,4.789,14.206,0.200,4.789,14.206,0.200,0.408,0.383,0.362,0.000,-90.000,-144.657,1.065,1.129,1.060,4.790,13.930,0.000,0.081
13,0.982,8.878,2.178,0.156,0.000,16.374,17.840,12.708,15.299,0,3.200,17.363,14.076,1.479,17.363,14.076,1.479,2.102,0.821,0.499,82.717,64.620,-56.686,2.562,4.212,1.644,17.645,14.370,0.000,0.147
14,0.112,1.213,0.455,0.792,1.000,18.476,19.160,14.517,15.006,0,0.800,18.832,14.781,0.258,18.832,14.781,0.258,0.521,0.387,0.281,61.471,-79.646,41.413,1.345,1.854,1.379,18.867,14.859,0.000,0.130
15,1.999,17.126,4.147,0.090,-2.000,14.126,16.423,14.419,18.085,0,2.000,15.587,15.711,0.678,15.587,15.711,0.678,2.140,1.127,0.777,81.670,12.520,-48.025,1.898,2.753,1.450,14.517,14.663,0.000,0.130
