Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,4.105,30.997,5.869,0.064,-7.500,11.633,16.521,1.515,4.155,0,3.600,13.603,2.745,1.690,13.603,2.745,1.690,2.827,1.743,0.609,25.971,-6.235,78.475,1.622,4.645,2.864,12.806,2.200,0.000,0.228
2,0.996,7.785,1.747,0.238,1.000,2.688,4.106,2.395,4.106,0,3.600,3.224,3.213,2.188,3.224,3.213,2.188,1.844,0.672,0.415,55.341,-58.717,-115.545,2.744,4.443,1.619,2.884,2.542,1.200,0.130
3,227.680,1414.176,184.312,0.002,-295.000,3.079,30.940,2.200,23.461,0,4.800,15.243,11.240,2.333,15.243,11.240,2.333,16.927,9.967,2.618,1.795,0.121,0.436,1.698,6.465,3.807,8.260,19.014,0.000,0.293
4,0.308,3.450,0.677,0.261,1.000,13.881,15.103,3.910,4.448,0,1.600,14.393,4.198,0.758,14.393,4.198,0.758,1.019,0.666,0.217,-6.587,-76.614,110.821,1.530,4.703,3.074,14.028,4.106,0.000,0.130
5,0.335,3.490,1.159,0.299,1.000,19.991,20.969,3.519,4.595,0,2.000,20.489,4.007,1.181,20.489,4.007,1.181,1.141,0.499,0.473,73.674,-76.559,-114.305,2.286,2.414,1.056,20.480,4.057,0.000,0.114
6,0.192,2.193,0.983,0.396,-0.500,24.928,25.954,4.937,5.768,0,0.800,25.557,5.339,0.393,25.557,5.339,0.393,0.760,0.454,0.357,5.824,45.406,-148.298,1.674,2.132,1.274,25.808,5.034,0.000,0.081
7,2.054,14.710,1.975,0.150,4.500,13.832,16.276,8.407,10.216,0,4.000,15.059,9.405,2.102,15.059,9.405,2.102,2.283,0.752,0.669,-19.125,-63.469,96.112,3.038,3.412,1.123,15.250,9.189,2.000,0.179
8,0.311,2.752,0.637,0.524,1.000,18.720,19.551,10.607,11.291,0,1.600,19.103,10.929,0.755,19.103,10.929,0.755,1.073,0.384,0.297,10.847,-74.193,122.803,2.794,3.612,1.293,19.014,10.949,0.000,0.179
9,3.228,21.880,3.417,0.113,1.000,17.107,19.209,11.486,13.539,0,4.000,18.100,12.422,1.627,18.100,12.422,1.627,2.092,1.185,0.812,-60.231,76.424,-117.812,1.765,2.577,1.460,17.889,11.877,0.000,0.212
10,0.280,2.764,0.661,0.420,1.000,30.451,31.429,11.877,12.611,0,1.200,30.947,12.241,0.584,30.947,12.241,0.584,0.888,0.585,0.238,45.256,-69.343,66.897,1.517,3.733,2.461,30.598,12.024,0.000,0.130
11,3.341,19.987,2.637,0.158,0.000,10.509,12.317,9.971,12.464,0,4.400,11.546,11.214,2.678,11.546,11.214,2.678,1.985,1.329,0.559,43.282,66.325,-113.150,1.494,3.548,2.376,11.780,11.144,2.400,0.179
12,0.669,5.700,1.627,0.273,1.000,1.955,3.470,13.148,15.250,0,1.200,2.679,14.130,0.531,2.679,14.130,0.531,1.205,0.793,0.441,49.678,7.137,-96.693,1.520,2.732,1.797,2.493,13.881,0.000,0.130
13,0.140,1.849,0.858,0.353,0.500,5.621,6.208,13.099,14.028,0,1.200,5.926,13.607,0.771,5.926,13.607,0.771,0.855,0.403,0.287,-72.567,56.521,88.107,2.123,2.981,1.404,6.012,13.393,0.000,0.081
14,5.039,23.041,2.685,0.235,0.000,20.627,22.777,13.588,16.227,0,3.600,21.651,15.017,1.598,21.651,15.017,1.598,1.927,1.562,0.630,73.697,44.841,-74.282,1.234,3.056,2.477,21.653,15.739,0.000,0.326
15,2.778,21.647,4.294,0.086,0.500,4.106,7.038,16.863,19.160,0,4.000,5.688,17.970,2.229,5.688,17.970,2.229,1.966,1.314,1.023,51.867,79.426,-66.505,1.496,1.923,1.285,5.523,17.694,1.200,0.147
16,3.631,18.190,1.711,0.248,4.500,22.484,24.341,17.938,20.040,0,2.800,23.327,19.085,1.400,23.327,19.085,1.400,1.488,1.112,0.786,-3.847,-76.727,8.250,1.338,1.894,1.415,23.070,18.427,0.000,0.212
