Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.988,9.765,2.776,0.119,0.000,15.934,19.258,5.914,8.212,0,2.800,17.337,7.091,1.543,17.337,7.091,1.543,2.667,0.695,0.335,-31.832,-35.085,88.310,3.838,7.968,2.076,16.912,7.283,1.200,0.130
2,0.194,2.032,0.595,0.507,1.000,20.627,21.213,8.358,9.091,0,1.600,20.927,8.782,0.874,20.927,8.782,0.874,1.103,0.301,0.270,49.307,73.635,-56.682,3.660,4.090,1.117,21.018,8.847,0.000,0.130
3,19.185,126.032,20.350,0.021,-12.000,19.160,29.278,8.163,12.806,0,4.400,23.937,10.473,1.887,23.937,10.473,1.887,5.667,2.277,1.642,8.299,7.191,-61.259,2.489,3.453,1.387,25.074,10.900,0.000,0.277
4,62.591,395.767,66.973,0.007,-48.500,5.914,19.698,9.287,26.883,0,4.800,13.193,18.001,1.969,13.193,18.001,1.969,10.310,4.798,2.034,-61.415,-1.281,-169.828,2.149,5.068,2.358,11.828,15.836,0.000,0.277
5,5.080,40.462,8.643,0.044,-6.500,25.661,31.868,11.046,15.934,0,4.400,29.593,13.012,1.984,29.593,13.012,1.984,3.817,1.754,1.213,-25.049,-29.599,124.159,2.176,3.148,1.447,29.571,12.806,0.000,0.163
6,0.426,3.629,0.796,0.430,1.000,23.608,24.732,13.539,14.419,0,1.600,24.215,13.940,0.798,24.215,13.940,0.798,1.107,0.420,0.376,-5.987,-69.851,149.684,2.636,2.947,1.118,23.999,13.832,0.000,0.130
7,0.229,2.424,0.565,0.418,1.000,17.205,18.183,16.765,17.254,0,1.200,17.674,17.000,0.640,17.674,17.000,0.640,0.850,0.545,0.222,-72.207,-85.602,176.058,1.558,3.824,2.454,17.449,16.912,0.000,0.130
8,0.441,3.750,0.712,0.416,1.500,19.747,20.675,17.938,18.769,0,1.600,20.236,18.317,0.907,20.236,18.317,0.907,1.084,0.487,0.327,40.057,-81.998,100.335,2.225,3.315,1.490,20.187,18.329,0.000,0.196
9,0.271,2.389,0.600,0.611,1.000,14.908,15.592,18.574,19.209,0,1.200,15.243,18.901,0.677,15.243,18.901,0.677,0.849,0.386,0.328,31.073,79.965,-108.835,2.200,2.590,1.178,15.250,18.916,0.000,0.179
10,0.753,8.296,2.452,0.112,-2.000,22.924,24.243,18.720,20.724,0,2.000,23.684,19.765,0.871,23.684,19.765,0.871,1.395,0.999,0.407,-69.769,-22.417,-90.188,1.396,3.428,2.455,23.852,19.160,0.000,0.130
11,2.272,18.161,2.370,0.097,-2.500,19.160,22.875,19.356,20.773,0,2.000,21.027,20.119,0.917,21.027,20.119,0.917,2.059,1.101,0.588,10.598,1.379,-95.449,1.870,3.503,1.873,22.044,20.333,0.000,0.196
12,1.735,14.197,3.235,0.119,-6.000,3.812,5.816,18.965,21.360,0,2.800,4.898,20.362,1.230,4.898,20.362,1.230,1.462,1.127,0.881,63.666,-64.819,51.264,1.298,1.661,1.280,5.181,20.724,0.000,0.196
13,0.071,0.740,0.378,1.393,1.000,34.655,35.143,21.946,22.435,0,0.400,34.891,22.183,0.200,34.891,22.183,0.200,0.408,0.349,0.262,0.000,-90.000,-45.000,1.168,1.558,1.334,34.752,21.995,0.000,0.081
14,0.228,2.133,0.524,0.608,1.000,19.551,20.138,22.044,22.631,0,1.600,19.827,22.346,0.732,19.827,22.346,0.732,0.965,0.314,0.300,-31.685,-85.201,101.394,3.075,3.218,1.046,19.747,22.337,0.000,0.163
15,33.263,239.821,38.024,0.009,-39.500,21.995,36.316,22.679,34.459,0,4.800,30.767,29.718,2.148,30.767,29.718,2.148,7.777,3.385,2.438,-34.457,5.086,168.937,2.298,3.189,1.388,30.353,30.744,0.000,0.212
