Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,125.660,851.840,135.239,0.003,-233.500,12.757,27.372,1.124,26.883,0.000,4.800,21.287,11.693,1.795,21.287,11.693,1.795,12.769,6.221,2.087,-84.495,0.570,175.361,2.052,6.119,2.982,20.822,19.502,0.000,0.244
2,0.084,1.153,0.679,0.522,1.000,22.337,23.119,2.053,2.933,0.000,0.400,22.735,2.482,0.200,22.735,2.482,0.200,0.682,0.408,0.217,-45.222,-0.000,90.000,1.670,3.138,1.879,22.973,2.151,0.000,0.081
3,0.073,0.834,0.374,1.029,1.000,26.981,27.714,3.128,3.470,0.000,0.400,27.373,3.314,0.200,27.373,3.314,0.200,0.459,0.408,0.220,-10.197,-0.000,90.000,1.125,2.084,1.852,27.567,3.177,0.000,0.081
4,0.162,2.166,1.064,0.294,2.000,20.920,22.288,4.301,5.621,0.000,0.800,21.545,4.900,0.245,21.545,4.900,0.245,1.209,0.479,0.221,-45.114,-6.916,86.170,2.527,5.462,2.161,22.044,4.399,0.000,0.081
5,0.092,0.957,0.442,1.086,1.000,9.678,10.411,7.136,7.576,0.000,0.400,10.032,7.338,0.200,10.032,7.338,0.200,0.465,0.408,0.256,-7.194,-0.000,90.000,1.138,1.814,1.594,9.922,7.185,0.000,0.081
6,31.901,212.337,29.730,0.012,-59.000,1.222,14.663,6.061,18.720,0.000,4.400,9.398,11.057,1.591,9.398,11.057,1.591,8.400,2.823,1.668,-38.378,-2.154,-148.701,2.976,5.035,1.692,12.757,9.238,0.000,0.196
7,0.068,0.803,0.450,1.005,0.500,11.242,11.682,8.554,9.091,0.000,0.400,11.469,8.833,0.200,11.469,8.833,0.200,0.408,0.324,0.279,0.000,-90.000,-170.892,1.258,1.464,1.163,11.389,8.651,0.000,0.081
8,0.444,3.271,0.877,0.638,1.000,21.604,22.777,16.374,17.449,0.000,1.200,22.255,16.920,0.541,22.255,16.920,0.541,1.009,0.473,0.366,-38.207,-51.101,90.893,2.131,2.759,1.295,22.337,16.863,0.000,0.147
9,1.169,7.179,1.242,0.418,1.000,7.429,8.896,18.329,19.502,0.000,2.400,8.019,18.971,1.023,8.019,18.971,1.023,1.356,0.572,0.544,-23.322,-77.415,159.283,2.372,2.494,1.051,7.772,18.818,0.000,0.228
10,7.588,50.102,6.979,0.052,0.000,11.633,14.615,20.382,23.804,0.000,4.800,13.174,21.988,2.105,13.174,21.988,2.105,3.594,1.369,1.195,62.159,-70.628,-136.919,2.625,3.007,1.146,13.539,21.848,4.400,0.212
11,0.137,1.815,0.910,0.353,1.000,17.107,17.645,8.505,9.678,0.400,1.200,17.339,9.087,0.941,17.339,9.087,0.941,0.728,0.506,0.273,83.386,-13.061,97.732,1.439,2.670,1.856,17.352,8.798,0.400,0.081
12,0.405,4.099,0.896,0.270,1.500,17.987,18.965,13.393,14.175,0.800,2.800,18.477,13.737,2.051,18.477,13.737,2.051,1.293,0.543,0.297,-87.801,77.352,173.633,2.382,4.353,1.828,18.623,13.637,1.200,0.130
13,0.147,1.901,1.023,0.357,1.000,25.026,26.003,2.297,3.373,2.000,2.400,25.525,2.808,2.200,25.525,2.808,2.200,0.740,0.414,0.408,51.097,-0.000,-0.000,1.787,1.813,1.015,25.123,2.346,2.000,0.081
14,1.915,13.333,2.402,0.175,-4.000,6.354,8.065,19.453,21.066,2.400,4.800,7.194,20.322,3.843,7.194,20.322,3.843,1.517,0.924,0.662,-42.762,73.707,-178.965,1.642,2.293,1.396,6.794,20.040,4.400,0.196
15,0.116,1.488,0.797,0.459,1.000,16.423,17.303,23.168,23.852,2.400,3.200,16.831,23.472,2.921,16.831,23.472,2.921,0.640,0.430,0.304,-22.463,-47.823,126.420,1.488,2.109,1.418,16.619,23.706,2.400,0.081
16,0.068,1.145,0.730,0.347,0.500,23.950,24.439,6.012,6.941,2.800,3.200,24.136,6.480,3.000,24.136,6.480,3.000,0.557,0.408,0.259,-94.425,-1.292E-25,90.000,1.365,2.150,1.575,23.999,6.256,2.800,0.081
17,0.125,1.966,1.061,0.233,0.000,22.631,23.119,19.502,20.724,2.800,3.600,22.829,20.103,3.040,22.829,20.103,3.040,0.793,0.476,0.280,89.760,10.093,-92.690,1.668,2.836,1.700,22.777,19.796,2.800,0.081
18,0.080,1.216,0.722,0.406,1.000,23.999,24.635,7.429,8.163,3.200,3.600,24.330,7.805,3.400,24.330,7.805,3.400,0.526,0.408,0.279,62.885,2.403E-27,90.000,1.288,1.885,1.463,24.097,7.478,3.200,0.081
19,0.414,4.201,1.910,0.261,2.000,9.531,11.780,23.950,25.123,3.200,4.000,10.536,24.470,3.618,10.536,24.470,3.618,1.535,0.557,0.424,-19.343,15.213,-147.236,2.756,3.625,1.315,10.264,23.999,3.200,0.081
20,0.081,1.061,0.552,0.625,0.000,22.679,23.364,8.358,8.896,3.600,4.000,23.004,8.622,3.800,23.004,8.622,3.800,0.423,0.408,0.271,23.446,-0.000,90.000,1.037,1.564,1.509,22.875,8.407,3.600,0.081
21,0.077,1.056,0.590,0.576,2.000,9.189,9.922,12.220,12.757,3.600,4.000,9.555,12.470,3.800,9.555,12.470,3.800,0.473,0.408,0.260,-26.278,-8.757E-27,90.000,1.159,1.818,1.568,9.776,12.317,3.600,0.081
22,0.058,0.949,0.562,0.450,2.000,21.653,22.044,19.551,20.235,3.600,4.000,21.850,19.931,3.800,21.850,19.931,3.800,0.443,0.408,0.231,-98.487,1.526E-25,90.000,1.084,1.913,1.764,21.897,19.844,3.600,0.081
23,0.062,0.864,0.478,0.676,1.000,20.920,21.506,14.468,15.006,4.400,4.800,21.193,14.709,4.600,21.193,14.709,4.600,0.456,0.408,0.227,37.319,2.274E-26,90.000,1.117,2.010,1.800,21.018,14.517,4.400,0.081
255,0.462,16.338,11.555,0.006,43.000,7.185,27.567,2.004,24.292,0.000,4.800,18.095,13.095,2.364,18.095,13.095,2.364,17.966,10.549,2.886,-50.725,2.146,-172.893,1.703,6.225,3.655,22.777,2.004,0.000,0.065
