Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,46.432,330.645,53.777,0.007,-52.500,14.663,26.199,2.297,14.028,0,4.800,21.534,7.974,2.082,21.534,7.974,2.082,7.597,3.482,2.670,51.510,-7.185,15.858,2.182,2.846,1.304,23.217,8.994,4.000,0.244
2,0.205,1.991,0.573,0.600,1.000,12.464,13.050,2.395,3.128,0,1.200,12.753,2.742,0.497,12.753,2.742,0.497,0.668,0.402,0.324,-88.738,76.876,95.442,1.663,2.064,1.241,12.659,2.688,0.000,0.130
3,1.955,13.649,2.445,0.170,-0.500,12.659,15.103,2.786,4.888,0,2.000,14.068,3.765,0.777,14.068,3.765,0.777,1.410,1.179,0.556,-27.435,-4.577,108.264,1.197,2.537,2.120,14.663,3.373,0.000,0.179
4,1.487,10.994,2.419,0.188,2.000,11.095,13.295,3.030,4.448,0,3.200,12.439,3.777,1.601,12.439,3.777,1.601,2.062,0.806,0.520,18.794,-62.007,60.134,2.557,3.964,1.550,11.535,3.519,0.000,0.130
5,0.221,1.895,0.500,0.810,1.000,10.069,10.851,4.643,5.230,0,0.800,10.479,4.921,0.439,10.479,4.921,0.439,0.601,0.426,0.325,-48.909,84.644,-132.456,1.412,1.849,1.310,10.313,4.839,0.000,0.130
6,0.678,5.599,1.118,0.297,2.000,13.539,14.761,4.741,5.768,0,2.000,14.146,5.240,0.828,14.146,5.240,0.828,1.249,0.579,0.442,-38.209,73.247,-131.429,2.157,2.828,1.311,14.370,5.034,0.000,0.130
7,0.176,1.578,0.475,0.889,1.000,15.445,16.081,4.741,5.279,0,0.800,15.790,5.015,0.426,15.790,5.015,0.426,0.610,0.359,0.311,-25.893,78.786,-106.065,1.699,1.962,1.154,15.690,4.937,0.000,0.130
8,2.767,19.538,3.783,0.116,0.000,6.599,9.727,4.790,6.599,0,3.600,7.956,5.663,1.279,7.956,5.663,1.279,2.128,1.348,0.828,1.135,75.098,-84.798,1.578,2.570,1.629,7.723,5.230,1.200,0.196
9,0.642,5.143,1.189,0.343,1.000,11.046,12.611,4.839,5.670,0,1.600,11.838,5.218,0.643,11.838,5.218,0.643,0.987,0.940,0.311,-48.805,83.186,119.442,1.050,3.171,3.019,12.171,5.034,0.000,0.179
10,6.304,44.227,7.114,0.052,-1.500,15.250,20.822,5.230,8.749,0,4.800,17.686,6.784,2.272,17.686,6.784,2.272,3.686,2.073,1.219,33.156,-41.156,56.849,1.778,3.025,1.701,17.840,5.719,0.000,0.228
11,9.097,64.838,10.807,0.034,-6.500,7.478,13.344,6.159,9.531,0,4.800,10.500,7.689,2.505,10.500,7.689,2.505,3.449,2.701,1.498,-19.150,26.154,-98.200,1.277,2.303,1.803,10.020,8.358,1.600,0.196
12,0.091,1.126,0.414,0.653,1.000,7.136,7.869,7.332,7.723,0,0.800,7.600,7.538,0.444,7.600,7.538,0.444,0.626,0.343,0.229,-7.646,69.229,-100.624,1.827,2.733,1.496,7.674,7.527,0.000,0.130
