Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,5.413,39.440,7.621,0.054,0.500,12.220,14.468,2.639,11.340,0,3.200,13.344,7.918,1.876,13.344,7.918,1.876,4.728,1.812,0.665,80.847,10.791,-83.097,2.610,7.111,2.725,13.393,7.478,0.000,0.163
2,0.106,1.188,0.597,0.759,0.500,13.490,14.028,10.900,11.535,0,0.400,13.767,11.231,0.200,13.767,11.231,0.200,0.408,0.398,0.336,0.000,-90.000,-172.081,1.027,1.214,1.183,13.686,10.949,0.000,0.081
3,154.684,911.876,109.141,0.004,-201.000,4.888,24.879,10.949,25.612,0,4.800,15.069,18.196,2.520,15.069,18.196,2.520,10.306,6.990,2.474,-12.655,0.613,-175.932,1.474,4.165,2.825,18.525,16.130,4.400,0.326
4,1.036,10.451,2.922,0.106,1.500,17.743,21.164,13.686,14.908,0,3.200,19.659,14.098,2.024,19.659,14.098,2.024,2.339,0.874,0.489,1.900,37.737,-97.222,2.675,4.784,1.788,20.235,14.077,1.600,0.130
5,3.710,24.240,3.807,0.109,-0.500,7.429,9.482,13.979,16.619,0,3.600,8.497,15.466,1.695,8.497,15.466,1.695,2.000,1.255,0.775,-58.250,71.745,58.306,1.594,2.580,1.619,8.603,14.615,0.000,0.179
6,0.918,6.223,1.192,0.396,2.000,25.270,26.345,14.468,15.739,0,2.400,25.843,14.985,1.261,25.843,14.985,1.261,1.434,0.586,0.463,-70.014,82.075,147.038,2.448,3.095,1.264,26.003,14.957,0.000,0.196
7,4.259,24.869,2.463,0.133,-2.000,6.452,8.554,17.058,19.062,0,4.800,7.432,17.974,2.600,7.432,17.974,2.600,3.033,1.144,0.580,79.561,85.930,37.123,2.653,5.232,1.972,7.136,17.840,4.400,0.228
8,0.630,5.080,1.122,0.342,1.000,18.036,19.062,20.871,21.897,0,2.400,18.521,21.413,1.356,18.521,21.413,1.356,1.632,0.469,0.425,25.868,-82.433,56.711,3.478,3.843,1.105,18.427,21.360,0.000,0.179
9,147.439,878.395,118.133,0.004,-129.500,20.529,35.094,20.969,46.825,0,4.800,28.464,33.104,2.170,28.464,33.104,2.170,15.411,4.992,2.330,69.119,2.523,8.284,3.087,6.614,2.142,28.447,39.542,0.000,0.326
10,0.580,4.845,0.863,0.335,1.000,6.061,6.941,21.506,22.435,0,2.400,6.510,21.940,1.428,6.510,21.940,1.428,1.440,0.482,0.330,76.120,-79.917,-24.493,2.986,4.365,1.462,6.452,21.800,0.800,0.130
11,0.566,4.559,0.850,0.382,1.000,14.761,15.739,22.386,23.217,0,2.800,15.239,22.863,1.617,15.239,22.863,1.617,1.604,0.394,0.347,-11.204,-79.963,137.173,4.071,4.622,1.135,15.152,22.875,0.400,0.130
12,0.071,0.861,0.401,0.886,1.000,5.621,6.403,24.781,25.123,0,0.400,6.017,24.943,0.200,6.017,24.943,0.200,0.454,0.408,0.222,-15.472,-0.000,90.000,1.112,2.041,1.836,5.963,24.830,0.000,0.081
13,0.073,0.923,0.486,0.758,1.000,23.950,24.683,24.830,25.270,0,0.400,24.376,25.071,0.200,24.376,25.071,0.200,0.473,0.408,0.233,-21.132,-0.000,90.000,1.158,2.026,1.750,24.390,24.928,0.000,0.081
14,10.751,59.988,8.575,0.061,-7.000,15.543,19.991,22.875,29.131,0,4.800,17.182,26.175,2.124,17.182,26.175,2.124,3.844,2.494,0.758,75.648,40.623,-53.535,1.541,5.069,3.289,17.792,25.319,4.000,0.228
15,3.140,18.279,2.466,0.183,-1.000,5.230,6.745,24.537,27.274,0,3.200,6.031,26.079,1.605,6.031,26.079,1.605,1.851,1.303,0.610,66.961,74.764,121.050,1.421,3.033,2.135,6.012,26.492,0.000,0.277
16,0.983,7.191,1.584,0.294,-1.500,21.213,22.631,26.150,27.812,0,2.400,21.847,26.874,1.234,21.847,26.874,1.234,1.519,0.706,0.385,44.205,-59.550,104.575,2.150,3.946,1.835,21.457,26.394,0.000,0.179
17,5.542,30.261,3.690,0.125,1.000,19.258,21.946,26.541,29.962,0,4.800,20.554,28.077,2.255,20.554,28.077,2.255,3.459,1.259,0.967,-55.923,-59.785,107.219,2.748,3.577,1.302,20.480,28.154,0.000,0.293
18,0.069,0.760,0.412,1.220,1.000,18.231,18.671,28.105,28.643,0,0.400,18.438,28.393,0.200,18.438,28.393,0.200,0.408,0.354,0.259,0.000,-90.000,-166.117,1.154,1.579,1.368,18.378,28.154,0.000,0.081
19,13.994,80.169,12.111,0.043,-1.500,31.038,36.903,43.746,55.086,0,3.200,34.168,49.803,1.337,34.168,49.803,1.337,7.554,1.595,0.816,66.565,1.790,-95.768,4.735,9.261,1.956,33.921,48.878,0.000,0.261
20,0.304,3.161,0.860,0.331,1.500,35.534,36.267,48.145,48.976,0,2.000,35.932,48.509,1.187,35.932,48.509,1.187,1.273,0.435,0.267,45.005,78.526,-98.839,2.929,4.761,1.626,35.925,48.389,1.200,0.130
21,0.730,5.857,0.981,0.300,2.000,36.170,36.903,50.051,51.566,0,2.000,36.580,50.724,1.159,36.580,50.724,1.159,1.293,0.774,0.289,46.234,81.372,-117.717,1.672,4.477,2.678,36.561,50.491,0.000,0.130
22,0.164,1.875,0.442,0.464,1.000,37.001,37.538,57.578,58.067,0,2.000,37.287,57.822,1.293,37.287,57.822,1.293,1.016,0.283,0.260,32.092,-87.807,97.741,3.593,3.905,1.087,37.294,57.774,0.800,0.130
23,0.724,5.195,1.061,0.423,1.000,38.760,40.080,58.360,59.631,0,1.600,39.371,59.036,0.911,39.371,59.036,0.911,1.121,0.725,0.330,26.534,64.175,-113.093,1.547,3.391,2.192,39.493,58.996,0.000,0.163
24,1.211,7.965,1.079,0.328,5.500,40.911,41.986,64.226,65.839,0,2.000,41.403,65.043,0.969,41.403,65.043,0.969,1.280,0.856,0.398,-14.482,-76.941,29.417,1.495,3.219,2.153,41.351,65.057,0.000,0.228
25,4.119,29.711,4.900,0.073,0.500,9.238,10.949,8.358,12.659,0.400,4.400,10.027,10.512,2.741,10.027,10.512,2.741,2.291,1.815,0.742,86.099,-9.260,87.235,1.262,3.088,2.447,9.824,10.460,2.400,0.179
26,0.870,7.266,1.570,0.223,0.500,31.282,32.504,27.909,29.864,0.400,2.400,31.944,28.782,1.318,31.944,28.782,1.318,1.338,1.007,0.349,61.918,3.270,-86.918,1.328,3.834,2.887,31.673,28.203,0.800,0.130
27,1.032,8.571,1.618,0.191,1.500,30.500,31.917,35.828,37.098,0.400,3.600,31.173,36.512,2.173,31.173,36.512,2.173,1.567,0.671,0.494,-61.570,-79.214,145.203,2.334,3.175,1.360,31.429,36.463,2.000,0.147
28,0.148,1.466,0.549,0.787,1.000,8.700,9.385,9.140,9.824,0.800,1.600,9.030,9.483,1.299,9.030,9.483,1.299,0.577,0.410,0.298,-11.575,-74.899,149.992,1.405,1.935,1.377,8.798,9.433,0.800,0.081
29,0.074,0.914,0.500,0.802,1.500,11.144,11.584,16.276,16.863,0.800,1.200,11.340,16.581,1.000,11.340,16.581,1.000,0.408,0.360,0.277,-87.913,-90.000,-81.436,1.135,1.474,1.299,11.193,16.472,0.800,0.081
30,0.131,1.469,0.508,0.612,0.500,5.914,6.599,21.164,21.702,1.200,2.000,6.216,21.419,1.628,6.216,21.419,1.628,0.615,0.366,0.268,78.473,-77.077,-7.803,1.679,2.293,1.366,6.061,21.262,1.200,0.081
31,0.159,1.712,0.702,0.568,1.000,31.184,31.771,34.312,34.948,1.200,2.400,31.548,34.595,1.966,31.548,34.595,1.966,0.880,0.413,0.269,-36.877,80.740,176.062,2.129,3.270,1.536,31.526,34.361,1.200,0.081
32,0.112,1.226,0.659,0.768,-0.500,9.238,9.678,8.651,9.482,1.600,2.000,9.472,9.047,1.800,9.472,9.047,1.800,0.503,0.408,0.283,-104.527,4.036E-26,90.000,1.233,1.778,1.442,9.385,8.700,1.600,0.081
33,0.126,1.531,0.614,0.501,1.000,2.786,3.275,13.784,14.615,1.600,2.400,3.055,14.272,2.048,3.055,14.272,2.048,0.639,0.469,0.226,-57.825,-59.472,-69.773,1.364,2.827,2.072,2.982,14.175,1.600,0.081
34,1.443,11.695,2.159,0.147,-2.500,7.185,9.091,18.476,20.089,1.600,4.800,8.088,19.312,3.091,8.088,19.312,3.091,1.898,0.933,0.430,7.027,-62.910,33.117,2.035,4.412,2.169,7.723,19.209,2.000,0.130
35,0.323,3.070,0.920,0.408,0.500,5.377,6.061,19.551,20.480,1.600,3.200,5.702,20.023,2.651,5.702,20.023,2.651,1.024,0.454,0.356,-13.805,-86.772,-32.165,2.258,2.877,1.274,5.670,19.942,1.600,0.081
36,0.059,0.879,0.483,0.584,-1.000,21.653,22.142,20.382,20.871,1.600,2.000,21.875,20.660,1.800,21.875,20.660,1.800,0.408,0.305,0.293,-89.214,-90.000,-73.009,1.336,1.393,1.043,21.751,20.578,1.600,0.081
37,0.138,1.847,0.808,0.340,-1.000,9.189,10.362,5.230,5.670,2,2.800,9.749,5.462,2.500,9.749,5.462,2.500,0.794,0.456,0.267,-0.824,-31.009,79.510,1.743,2.970,1.704,9.287,5.328,2.000,0.081
38,0.323,3.570,1.323,0.259,-1.500,3.128,3.959,13.099,14.468,2.400,3.600,3.539,13.760,2.998,3.539,13.760,2.998,0.984,0.518,0.340,-83.267,48.359,142.491,1.899,2.892,1.523,3.324,13.148,2.400,0.081
