Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.478,4.450,1.054,0.293,0.000,30.011,31.526,3.568,4.301,0,2.000,30.711,3.889,1.064,30.711,3.889,1.064,1.492,0.433,0.351,-12.435,59.122,-121.113,3.446,4.249,1.233,30.989,3.715,0.000,0.130
2,269.667,1900.469,321.480,0.001,-400.500,9.629,40.618,3.275,26.101,0,4.800,23.010,13.266,2.317,23.010,13.266,2.317,19.029,10.108,2.837,-15.822,0.099,-178.783,1.883,6.708,3.563,26.150,6.941,0.000,0.244
3,0.879,7.127,0.894,0.241,2.000,25.954,27.616,3.910,4.790,0,2.400,26.829,4.252,1.280,26.829,4.252,1.280,1.523,0.741,0.312,26.697,-64.077,72.754,2.055,4.882,2.376,26.150,4.106,0.000,0.130
4,0.084,0.917,0.423,1.036,1.000,18.769,19.502,4.497,4.888,0,0.400,19.131,4.680,0.200,19.131,4.680,0.200,0.458,0.408,0.246,10.020,-0.000,90.000,1.121,1.861,1.660,18.818,4.546,0.000,0.081
5,0.535,5.007,1.529,0.258,-1.000,14.761,16.325,5.670,7.429,0,0.800,15.492,6.271,0.439,15.492,6.271,0.439,1.219,0.599,0.436,-49.267,8.361,-112.478,2.034,2.795,1.374,16.130,5.816,0.000,0.130
6,0.093,1.003,0.508,0.962,1.000,15.152,15.739,8.114,8.651,0,0.400,15.426,8.416,0.200,15.426,8.416,0.200,0.408,0.392,0.301,0.000,-90.000,-61.387,1.040,1.356,1.303,15.250,8.212,0.000,0.081
7,0.521,4.364,1.436,0.369,1.000,14.810,16.814,8.309,9.531,0,0.800,15.908,8.925,0.554,15.908,8.925,0.554,1.171,0.525,0.494,-8.865,-2.063,167.822,2.229,2.368,1.063,15.934,8.896,0.000,0.114
8,0.183,2.009,0.841,0.465,0.000,16.619,17.498,9.042,9.922,0,0.800,17.091,9.509,0.472,17.091,9.509,0.472,0.761,0.438,0.288,-43.537,38.738,-101.242,1.738,2.645,1.522,17.156,9.385,0.000,0.114
9,1.386,11.210,1.848,0.154,2.500,40.764,42.524,8.896,10.655,0,2.400,41.644,9.950,1.103,41.644,9.950,1.103,1.468,0.973,0.496,-43.876,65.307,-83.921,1.509,2.960,1.961,41.302,9.971,0.000,0.147
10,7.435,54.482,9.844,0.039,-12.000,17.303,22.386,9.336,13.002,0,4.800,19.144,11.282,2.104,19.144,11.282,2.104,2.753,2.182,1.441,45.207,-51.603,41.811,1.262,1.911,1.514,18.036,10.264,0.400,0.196
