Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,2.006,19.313,4.315,0.063,-2.000,26.150,29.767,1.515,3.519,0,2.800,28.051,2.521,1.263,28.051,2.521,1.263,2.174,1.627,0.795,16.021,11.535,-72.517,1.336,2.734,2.046,26.883,1.808,0.000,0.114
2,1.774,16.211,3.751,0.084,-3.000,20.578,24.146,1.857,4.546,0,2.000,22.370,3.347,1.008,22.370,3.347,1.008,2.193,1.073,0.832,-14.018,0.666,96.027,2.045,2.637,1.290,22.875,3.373,0.000,0.163
3,224.248,1627.963,300.103,0.001,-395.500,4.790,27.616,4.399,32.357,0,4.800,16.608,18.319,2.021,16.608,18.319,2.021,16.751,7.880,2.712,-67.616,0.343,-177.649,2.126,6.176,2.905,18.916,17.156,4.400,0.228
4,1.228,9.592,1.432,0.193,1.000,27.274,28.838,7.967,9.238,0,3.200,28.118,8.738,1.745,28.118,8.738,1.745,1.807,0.751,0.486,65.903,77.548,3.863,2.405,3.715,1.545,28.349,8.847,1.200,0.163
5,4.168,31.237,4.472,0.064,-2.000,30.451,35.388,9.091,11.095,0,3.200,33.086,10.070,1.396,33.086,10.070,1.396,3.163,1.745,0.587,17.830,14.470,-75.475,1.812,5.390,2.974,33.090,10.411,0.000,0.179
6,0.071,0.911,0.476,0.747,1.500,17.694,18.427,13.393,13.930,0,0.400,18.035,13.652,0.200,18.035,13.652,0.200,0.533,0.408,0.204,-32.809,-0.000,90.000,1.306,2.615,2.001,18.280,13.441,0.000,0.081
7,5.222,39.165,6.245,0.051,-0.500,35.681,38.614,13.686,18.525,0,3.600,36.905,16.188,1.608,36.905,16.188,1.608,2.806,1.990,0.916,-72.178,1.571,106.946,1.410,3.065,2.173,36.072,16.227,0.000,0.196
8,0.418,3.525,0.857,0.450,1.000,35.143,36.170,13.637,14.468,0,2.000,35.759,14.068,0.960,35.759,14.068,0.960,1.194,0.437,0.366,4.708,76.233,27.141,2.730,3.265,1.196,35.828,14.077,0.000,0.179
9,4.423,34.613,8.332,0.053,-9.000,7.576,11.242,15.934,20.089,0,4.000,9.273,18.045,1.673,9.273,18.045,1.673,2.686,1.749,1.529,-42.891,37.234,-104.222,1.535,1.756,1.144,10.118,17.156,0.000,0.196
10,1.001,10.007,2.462,0.113,-4.000,39.640,41.742,17.449,19.649,0,2.000,40.680,18.426,0.745,40.680,18.426,0.745,1.639,1.123,0.403,-47.287,9.319,89.279,1.460,4.071,2.789,41.400,17.547,0.000,0.130
11,1.002,8.379,1.798,0.193,0.000,7.625,9.042,20.480,22.435,0,2.400,8.280,21.276,1.030,8.280,21.276,1.030,1.465,1.019,0.387,-49.182,-55.215,72.690,1.437,3.785,2.634,8.309,20.871,0.000,0.130
12,0.333,2.624,0.744,0.692,1.500,23.657,24.488,20.822,21.751,0,1.200,24.068,21.287,0.630,24.068,21.287,0.630,0.940,0.382,0.371,51.442,65.799,-85.103,2.458,2.533,1.030,24.097,21.262,0.000,0.163
13,0.702,6.135,1.899,0.242,0.500,2.444,4.155,21.653,23.510,0,1.600,3.116,22.322,0.742,3.116,22.322,0.742,1.391,0.720,0.651,-43.758,-45.100,-169.581,1.932,2.138,1.106,2.933,22.093,0.000,0.130
14,0.753,7.139,2.246,0.176,0.500,24.439,26.443,23.559,26.199,0,1.200,25.314,24.885,0.506,25.314,24.885,0.506,1.945,0.754,0.318,55.131,-6.803,85.902,2.579,6.116,2.371,24.586,23.706,0.000,0.130
