Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.572,5.934,1.511,0.177,0.000,18.378,19.453,2.346,3.715,0,2.000,18.820,3.158,0.844,18.820,3.158,0.844,1.215,0.735,0.478,54.777,-73.771,76.551,1.654,2.544,1.538,18.574,3.177,0.000,0.163
2,0.132,1.728,0.641,0.381,0.000,14.712,15.250,2.933,3.617,0,1.600,14.951,3.254,0.788,14.951,3.254,0.788,1.121,0.272,0.269,61.489,-72.963,-5.875,4.115,4.168,1.013,14.859,3.128,0.000,0.114
3,0.866,8.476,2.644,0.139,1.000,25.270,27.127,2.395,3.959,0,2.400,26.166,3.319,1.332,26.166,3.319,1.332,1.536,0.800,0.721,5.237,-59.668,97.417,1.919,2.130,1.110,25.514,3.373,0.000,0.147
4,0.083,1.167,0.393,0.492,1.000,14.761,15.250,3.519,3.959,0,1.200,15.016,3.759,0.572,15.016,3.759,0.572,0.844,0.273,0.210,-86.800,81.091,-160.206,3.094,4.017,1.298,15.006,3.715,0.000,0.114
5,150.200,1025.122,155.839,0.002,-247.000,3.666,25.221,3.861,34.508,0,4.800,13.023,18.661,1.923,13.023,18.661,1.923,18.352,10.207,2.408,-85.012,1.420,-179.234,1.798,7.621,4.239,18.476,6.745,0.000,0.310
6,0.138,1.987,0.501,0.273,1.000,11.291,11.731,5.719,6.403,0,1.600,11.486,6.071,0.697,11.486,6.071,0.697,0.987,0.378,0.197,-83.497,79.804,-118.595,2.608,4.998,1.916,11.437,6.012,0.000,0.114
7,0.516,4.168,0.801,0.416,2.000,23.119,23.852,6.599,7.527,0,2.000,23.508,7.061,1.150,23.508,7.061,1.150,1.417,0.507,0.303,-40.487,87.648,160.261,2.797,4.677,1.672,23.413,6.794,0.000,0.130
8,1.757,14.785,2.956,0.108,-1.000,24.390,26.687,6.696,9.140,0,2.400,25.535,8.176,1.134,25.535,8.176,1.134,1.589,1.319,0.779,-38.052,36.925,-104.280,1.204,2.039,1.693,24.928,8.700,0.000,0.147
9,0.144,2.146,0.627,0.238,1.000,9.482,10.167,7.674,8.309,0,1.600,9.766,7.982,0.881,9.766,7.982,0.881,1.026,0.451,0.186,47.373,-84.687,2.450,2.275,5.528,2.431,9.678,7.918,0.000,0.081
10,114.379,802.072,126.566,0.003,-155.000,16.472,30.500,10.753,31.575,0,4.800,24.078,22.028,2.119,24.078,22.028,2.119,11.305,5.741,2.415,-68.042,1.271,174.092,1.969,4.681,2.377,18.720,29.718,0.000,0.261
