Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_26_FinalTH.tif,54,28.868,0.535,3.132,255,4.191,1.426,0.445,89.804,0.497,0.730
