Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
f_10_FinalTH.tif,58,21.801,0.376,3.246,255,3.434,1.086,0.437,76.291,0.478,0.719
