 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_14_FinalTH.tif,0.109,0,0,0,13.870,5.242,1.182,0.408,0.339,13.243,0.976,1.203,0.831,0.896,325,119
2,o_14_FinalTH.tif,0.517,0,0,0,14.618,5.601,4.072,1.613,0.408,34.369,0.392,3.949,0.253,0.714,351,120
3,o_14_FinalTH.tif,0.494,0,0,0,16.991,5.885,3.126,1.329,0.473,30.352,0.635,2.807,0.356,0.883,407,128
4,o_14_FinalTH.tif,0.199,0,0,0,15.553,5.905,1.799,0.686,0.370,55.168,0.773,1.856,0.539,0.870,367,131
5,o_14_FinalTH.tif,0.103,0,0,0,17.826,5.849,1.518,0.639,0.205,44.834,0.562,3.110,0.322,0.765,421,132
6,o_14_FinalTH.tif,0.175,0,0,0,13.266,6.597,1.523,0.514,0.435,171.590,0.951,1.181,0.847,0.919,309,150
7,o_14_FinalTH.tif,0.655,0,0,0,14.977,7.061,4.348,1.607,0.519,133.122,0.435,3.096,0.323,0.680,343,151
8,o_14_FinalTH.tif,0.230,0,0,0,17.537,6.826,1.823,0.636,0.460,39.680,0.868,1.382,0.723,0.907,413,154
9,o_14_FinalTH.tif,0.157,0,0,0,15.682,6.808,1.643,0.703,0.285,162.235,0.733,2.466,0.405,0.892,362,156
10,o_14_FinalTH.tif,1.306,0,0,0,16.670,8.480,10.074,2.748,0.605,106.282,0.162,4.540,0.220,0.386,388,157
11,o_14_FinalTH.tif,0.398,0,0,0,12.635,7.284,2.790,1.059,0.479,19.453,0.642,2.212,0.452,0.826,299,164
12,o_14_FinalTH.tif,0.215,0,0,0,17.064,7.603,1.703,0.587,0.467,55.469,0.933,1.258,0.795,0.919,401,172
13,o_14_FinalTH.tif,0.767,0,0,0,14.515,9.538,5.139,2.397,0.407,108.896,0.365,5.883,0.170,0.794,333,200
14,o_14_FinalTH.tif,0.221,0,0,0,12.313,8.984,1.703,0.619,0.454,144.165,0.956,1.363,0.734,0.935,286,205
15,o_14_FinalTH.tif,0.185,0,0,0,17.789,8.990,1.823,0.671,0.350,56.479,0.697,1.916,0.522,0.857,417,205
16,o_14_FinalTH.tif,0.052,0,0,0,15.044,9.282,0.832,0.284,0.235,102.228,0.953,1.205,0.830,0.853,352,215
17,o_14_FinalTH.tif,0.242,0,0,0,15.934,9.970,1.823,0.615,0.502,2.279,0.916,1.227,0.815,0.915,373,228
18,o_14_FinalTH.tif,0.152,0,0,0,10.826,10.105,1.402,0.487,0.397,81.484,0.971,1.227,0.815,0.939,253,232
19,o_14_FinalTH.tif,0.179,0,0,0,9.603,10.356,1.834,0.765,0.298,43.422,0.669,2.565,0.390,0.857,231,236
20,o_14_FinalTH.tif,0.221,0,0,0,13.523,10.513,1.728,0.576,0.488,64.451,0.929,1.181,0.847,0.921,316,241
21,o_14_FinalTH.tif,0.847,0,0,0,11.437,10.660,6.660,2.878,0.375,2.806,0.240,7.682,0.130,0.636,241,245
22,o_14_FinalTH.tif,0.327,0,0,0,12.167,11.225,2.369,0.922,0.452,7.860,0.733,2.041,0.490,0.896,289,257
23,o_14_FinalTH.tif,0.179,0,0,0,14.987,11.306,1.558,0.547,0.417,1.759,0.927,1.314,0.761,0.912,349,261
24,o_14_FinalTH.tif,0.575,0,0,0,10.357,12.194,4.408,0.939,0.780,122.719,0.372,1.203,0.832,0.606,233,271
