 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_13_FinalTH.tif,0.072,0,0,0,12.417,2.353,0.942,0.337,0.273,99.522,1.000,1.233,0.811,0.920,291,51
2,o_13_FinalTH.tif,0.105,0,0,0,13.340,2.402,1.182,0.398,0.336,49.890,0.943,1.184,0.844,0.885,313,52
3,o_13_FinalTH.tif,0.051,0,0,0,15.381,2.406,0.797,0.314,0.206,157.226,1.000,1.524,0.656,0.918,359,54
4,o_13_FinalTH.tif,0.369,0,0,0,11.602,2.860,2.535,0.966,0.487,40.536,0.722,1.985,0.504,0.859,274,58
5,o_13_FinalTH.tif,0.154,0,0,0,13.988,2.748,1.438,0.501,0.391,174.045,0.935,1.283,0.780,0.909,326,60
6,o_13_FinalTH.tif,0.152,0,0,0,9.846,4.290,1.438,0.509,0.380,101.100,0.924,1.339,0.747,0.913,229,95
7,o_13_FinalTH.tif,0.671,0,0,0,7.010,4.850,4.995,2.127,0.402,42.388,0.338,5.294,0.189,0.717,180,97
8,o_13_FinalTH.tif,0.172,0,0,0,5.941,4.384,1.533,0.494,0.443,7.630,0.919,1.114,0.898,0.892,137,98
9,o_13_FinalTH.tif,0.163,0,0,0,19.807,4.349,1.693,0.713,0.291,165.525,0.714,2.455,0.407,0.887,460,98
10,o_13_FinalTH.tif,0.183,0,0,0,5.176,4.483,1.693,0.613,0.379,12.112,0.801,1.616,0.619,0.898,123,100
11,o_13_FinalTH.tif,0.177,0,0,0,11.620,4.652,1.558,0.563,0.401,70.597,0.918,1.403,0.713,0.912,273,103
12,o_13_FinalTH.tif,0.351,0,0,0,12.262,4.845,2.465,0.977,0.457,73.199,0.726,2.138,0.468,0.880,289,103
13,o_13_FinalTH.tif,0.309,0,0,0,10.707,4.738,2.294,0.921,0.428,17.973,0.739,2.154,0.464,0.888,254,105
14,o_13_FinalTH.tif,0.121,0,0,0,4.401,4.651,1.463,0.620,0.249,167.569,0.712,2.491,0.401,0.859,97,106
15,o_13_FinalTH.tif,1.239,0,0,0,8.566,5.073,6.736,2.588,0.610,2.744,0.343,4.246,0.236,0.666,193,108
16,o_13_FinalTH.tif,0.443,0,0,0,5.706,5.191,3.031,1.102,0.512,66.225,0.606,2.150,0.465,0.794,137,110
17,o_13_FinalTH.tif,0.107,0,0,0,5.020,5.128,1.147,0.385,0.353,82.725,1.000,1.090,0.917,0.929,117,116
18,o_13_FinalTH.tif,0.213,0,0,0,10.815,5.347,1.884,0.766,0.355,23.482,0.756,2.159,0.463,0.891,257,120
19,o_13_FinalTH.tif,0.429,0,0,0,21.809,5.476,3.776,1.708,0.320,11.081,0.378,5.346,0.187,0.748,525,122
20,o_13_FinalTH.tif,0.213,0,0,0,24.496,5.878,1.788,0.677,0.401,171.309,0.839,1.687,0.593,0.901,572,133
21,o_13_FinalTH.tif,0.233,0,0,0,8.582,6.061,1.738,0.546,0.544,90.000,0.970,1.003,0.997,0.921,200,136
22,o_13_FinalTH.tif,0.270,0,0,0,6.126,6.159,2.294,0.954,0.360,155.306,0.644,2.653,0.377,0.864,136,138
23,o_13_FinalTH.tif,0.501,0,0,0,19.357,6.815,3.442,1.493,0.427,120.317,0.532,3.494,0.286,0.820,447,145
24,o_13_FinalTH.tif,0.391,0,0,0,7.896,6.541,2.925,1.234,0.403,160.386,0.574,3.063,0.327,0.818,176,146
25,o_13_FinalTH.tif,0.270,0,0,0,11.750,6.549,1.919,0.675,0.508,2.475,0.920,1.328,0.753,0.920,273,148
26,o_13_FinalTH.tif,0.139,0,0,0,23.153,6.565,1.353,0.455,0.389,5.823,0.957,1.170,0.855,0.906,541,150
27,o_13_FinalTH.tif,0.107,0,0,0,21.864,6.602,1.207,0.478,0.285,29.597,0.920,1.678,0.596,0.908,514,151
28,o_13_FinalTH.tif,0.139,0,0,0,24.608,6.893,1.317,0.439,0.404,83.505,1.000,1.089,0.918,0.945,577,157
29,o_13_FinalTH.tif,0.201,0,0,0,9.870,7.102,1.618,0.562,0.455,43.787,0.964,1.236,0.809,0.921,231,161
