 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_38_FinalTH.tif,0.456,0,0,0,12.281,2.944,3.496,1.560,0.372,75.524,0.469,4.194,0.238,0.826,293,52
2,o_38_FinalTH.tif,0.143,0,0,0,10.856,3.127,1.919,0.848,0.215,53.476,0.488,3.951,0.253,0.767,258,65
3,o_38_FinalTH.tif,0.791,0,0,0,11.357,4.125,5.695,2.333,0.432,71.317,0.306,5.405,0.185,0.664,272,68
4,o_38_FinalTH.tif,0.648,0,0,0,10.151,3.954,4.734,1.083,0.762,7.398,0.363,1.422,0.703,0.692,240,81
5,o_38_FinalTH.tif,0.610,0,0,0,9.692,5.795,3.867,1.528,0.508,76.393,0.512,3.008,0.332,0.793,232,117
6,o_38_FinalTH.tif,0.145,0,0,0,10.578,5.589,1.438,0.521,0.354,65.893,0.880,1.471,0.680,0.904,248,125
7,o_38_FinalTH.tif,0.505,0,0,0,10.740,6.554,3.593,1.612,0.399,45.594,0.491,4.041,0.247,0.848,264,140
8,o_38_FinalTH.tif,0.534,0,0,0,8.493,7.234,4.462,1.971,0.345,74.648,0.337,5.718,0.175,0.687,202,149
9,o_38_FinalTH.tif,0.092,0,0,0,11.997,6.770,1.087,0.359,0.327,48.411,0.981,1.099,0.910,0.911,281,155
10,o_38_FinalTH.tif,0.543,0,0,0,9.144,7.673,3.921,1.675,0.413,85.277,0.444,4.058,0.246,0.806,217,159
11,o_38_FinalTH.tif,0.089,0,0,0,11.391,7.010,1.147,0.445,0.254,96.577,0.846,1.756,0.570,0.899,267,159
12,o_38_FinalTH.tif,0.085,0,0,0,11.416,7.775,1.062,0.372,0.291,81.832,0.947,1.278,0.783,0.879,268,178
13,o_38_FinalTH.tif,0.159,0,0,0,12.803,8.209,1.448,0.483,0.420,0.000,0.954,1.151,0.869,0.898,299,188
14,o_38_FinalTH.tif,0.476,0,0,0,10.880,8.887,3.637,1.606,0.377,64.186,0.452,4.256,0.235,0.735,261,192
15,o_38_FinalTH.tif,0.072,0,0,0,7.770,8.413,1.002,0.359,0.257,2.621,0.906,1.400,0.714,0.879,180,195
16,o_38_FinalTH.tif,0.244,0,0,0,12.736,8.862,2.039,0.849,0.366,33.437,0.738,2.319,0.431,0.912,302,202
17,o_38_FinalTH.tif,0.081,0,0,0,10.162,8.788,1.037,0.359,0.289,137.522,0.951,1.242,0.805,0.865,236,203
18,o_38_FinalTH.tif,0.516,0,0,0,8.254,9.324,4.338,1.965,0.334,24.987,0.344,5.884,0.170,0.749,205,209
19,o_38_FinalTH.tif,0.062,0,0,0,9.359,9.409,0.917,0.327,0.240,104.265,0.919,1.364,0.733,0.861,219,217
20,o_38_FinalTH.tif,0.071,0,0,0,12.535,9.474,0.927,0.326,0.276,152.169,1.000,1.181,0.847,0.876,293,219
21,o_38_FinalTH.tif,0.127,0,0,0,10.057,9.564,1.303,0.416,0.388,129.117,0.938,1.071,0.934,0.881,235,220
22,o_38_FinalTH.tif,0.147,0,0,0,9.854,10.082,1.398,0.467,0.399,169.995,0.942,1.171,0.854,0.885,229,232
23,o_38_FinalTH.tif,0.704,0,0,0,8.268,10.982,4.664,1.772,0.506,93.711,0.407,3.506,0.285,0.706,191,236
24,o_38_FinalTH.tif,0.130,0,0,0,13.458,10.251,1.292,0.420,0.395,90.000,0.980,1.063,0.941,0.911,315,236
25,o_38_FinalTH.tif,0.384,0,0,0,12.150,10.810,2.660,1.091,0.448,105.323,0.681,2.439,0.410,0.871,282,242
26,o_38_FinalTH.tif,0.413,0,0,0,10.001,10.977,2.786,1.191,0.441,128.043,0.668,2.699,0.370,0.882,226,247
27,o_38_FinalTH.tif,0.268,0,0,0,2.421,11.401,1.979,0.707,0.482,120.617,0.859,1.467,0.682,0.902,54,260
28,o_38_FinalTH.tif,0.121,0,0,0,1.715,11.494,1.303,0.443,0.348,50.466,0.898,1.273,0.786,0.865,40,265
29,o_38_FinalTH.tif,0.432,0,0,0,12.544,12.031,3.367,1.493,0.369,57.258,0.479,4.050,0.247,0.780,302,267
30,o_38_FinalTH.tif,0.100,0,0,0,12.297,11.646,1.147,0.397,0.319,62.432,0.950,1.246,0.802,0.902,289,269
31,o_38_FinalTH.tif,0.271,0,0,0,1.344,12.178,2.054,0.782,0.442,108.655,0.809,1.772,0.564,0.904,29,277
32,o_38_FinalTH.tif,0.201,0,0,0,6.366,12.337,1.678,0.623,0.410,13.041,0.896,1.518,0.659,0.910,149,285
33,o_38_FinalTH.tif,0.116,0,0,0,3.624,12.422,1.328,0.485,0.304,155.869,0.825,1.594,0.627,0.853,82,287
34,o_38_FinalTH.tif,0.376,0,0,0,7.006,13.048,2.630,0.897,0.534,61.437,0.683,1.679,0.595,0.839,163,296
35,o_38_FinalTH.tif,0.259,0,0,0,6.110,13.079,1.909,0.697,0.473,36.215,0.893,1.473,0.679,0.926,143,301
36,o_38_FinalTH.tif,0.181,0,0,0,12.334,13.125,1.583,0.566,0.407,72.203,0.907,1.392,0.719,0.917,289,302
37,o_38_FinalTH.tif,0.378,0,0,0,4.227,13.344,2.294,0.793,0.607,71.227,0.903,1.308,0.765,0.935,100,304
38,o_38_FinalTH.tif,0.261,0,0,0,8.583,13.253,3.155,1.243,0.267,16.851,0.329,4.655,0.215,0.634,211,304
39,o_38_FinalTH.tif,0.277,0,0,0,11.114,13.493,2.064,0.708,0.498,70.695,0.816,1.422,0.703,0.882,261,308
40,o_38_FinalTH.tif,1.172,0,0,0,12.621,14.865,8.070,2.080,0.718,85.074,0.226,2.898,0.345,0.447,307,315
41,o_38_FinalTH.tif,0.626,0,0,0,6.486,14.736,4.307,1.791,0.445,93.427,0.424,4.024,0.249,0.737,149,326
42,o_38_FinalTH.tif,0.195,0,0,0,11.883,14.193,1.593,0.535,0.465,165.451,0.967,1.151,0.869,0.915,277,328
43,o_38_FinalTH.tif,0.286,0,0,0,2.367,14.332,1.994,0.689,0.528,141.768,0.904,1.305,0.766,0.921,52,330
44,o_38_FinalTH.tif,0.204,0,0,0,13.189,14.461,1.933,0.789,0.330,111.250,0.687,2.390,0.418,0.879,306,331
45,o_38_FinalTH.tif,0.248,0,0,0,3.128,14.913,1.929,0.758,0.417,132.837,0.837,1.818,0.550,0.895,71,343
46,o_38_FinalTH.tif,0.843,0,0,0,4.111,15.611,5.300,1.772,0.606,81.314,0.377,2.924,0.342,0.686,96,345
47,o_38_FinalTH.tif,0.067,0,0,0,13.876,15.679,0.917,0.303,0.282,149.313,1.000,1.074,0.931,0.881,325,365
48,o_38_FinalTH.tif,0.233,0,0,0,13.789,16.427,1.738,0.570,0.522,41.929,0.970,1.092,0.916,0.925,322,380
49,o_38_FinalTH.tif,0.912,0,0,0,5.612,17.797,6.396,2.919,0.398,158.681,0.280,7.337,0.136,0.777,100,403
50,o_38_FinalTH.tif,0.315,0,0,0,14.112,17.677,2.599,1.050,0.382,102.924,0.585,2.751,0.364,0.879,330,404
51,o_38_FinalTH.tif,0.197,0,0,0,12.847,17.646,1.703,0.647,0.388,59.580,0.854,1.668,0.600,0.912,302,408
52,o_38_FinalTH.tif,0.081,0,0,0,14.896,18.037,1.027,0.356,0.291,84.185,0.970,1.225,0.816,0.909,348,420
53,o_38_FinalTH.tif,0.109,0,0,0,3.623,18.177,1.218,0.414,0.334,144.481,0.920,1.241,0.806,0.863,83,423
54,o_38_FinalTH.tif,0.396,0,0,0,4.438,19.163,2.595,1.084,0.465,120.649,0.739,2.329,0.429,0.907,98,439
55,o_38_FinalTH.tif,0.441,0,0,0,6.154,19.709,3.406,1.117,0.503,126.074,0.478,2.221,0.450,0.746,141,451
56,o_38_FinalTH.tif,0.452,0,0,0,14.451,19.969,3.782,1.532,0.376,103.681,0.397,4.075,0.245,0.705,336,451
57,o_38_FinalTH.tif,0.183,0,0,0,7.954,19.514,1.844,0.737,0.316,148.660,0.675,2.337,0.428,0.842,183,452
58,o_38_FinalTH.tif,0.930,0,0,0,13.252,20.245,7.429,1.241,0.954,99.167,0.212,1.300,0.769,0.474,318,453
59,o_38_FinalTH.tif,0.210,0,0,0,8.117,20.129,2.164,0.847,0.316,167.694,0.563,2.682,0.373,0.856,185,468
60,o_38_FinalTH.tif,0.472,0,0,0,9.453,20.497,3.556,1.430,0.420,3.919,0.469,3.403,0.294,0.763,211,476
61,o_38_FinalTH.tif,0.798,0,0,0,11.178,20.839,5.620,1.374,0.739,5.002,0.317,1.858,0.538,0.642,269,477
62,o_38_FinalTH.tif,0.564,0,0,0,12.752,21.140,4.485,2.153,0.334,139.939,0.353,6.447,0.155,0.732,284,481
63,o_38_FinalTH.tif,0.110,0,0,0,9.686,20.981,1.292,0.505,0.278,11.450,0.830,1.818,0.550,0.891,225,490
64,o_38_FinalTH.tif,0.072,0,0,0,14.797,21.018,0.987,0.339,0.272,45.001,0.933,1.248,0.801,0.833,348,490
65,o_38_FinalTH.tif,0.087,0,0,0,15.515,21.007,1.062,0.345,0.320,149.405,0.967,1.079,0.927,0.881,363,490
66,o_38_FinalTH.tif,0.628,0,0,0,14.937,21.905,4.925,1.058,0.756,55.058,0.325,1.399,0.715,0.696,355,500
67,o_38_FinalTH.tif,0.432,0,0,0,15.975,22.010,3.452,1.453,0.379,56.830,0.456,3.835,0.261,0.749,379,501
68,o_38_FinalTH.tif,0.081,0,0,0,14.158,21.729,1.037,0.354,0.293,45.001,0.951,1.210,0.826,0.874,332,507
