 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_03_FinalTH.tif,0.062,0,0,0,6.328,3.609,0.917,0.338,0.232,29.036,0.919,1.458,0.686,0.872,147,82
2,o_03_FinalTH.tif,0.105,0,0,0,5.641,4.331,1.348,0.550,0.243,46.801,0.725,2.264,0.442,0.817,135,96
3,o_03_FinalTH.tif,0.610,0,0,0,5.652,5.654,4.483,1.973,0.394,69.484,0.381,5.013,0.199,0.757,140,110
4,o_03_FinalTH.tif,1.140,0,0,0,3.231,5.777,8.730,3.060,0.474,18.177,0.188,6.451,0.155,0.475,110,118
5,o_03_FinalTH.tif,0.089,0,0,0,6.628,5.496,1.112,0.445,0.254,171.850,0.901,1.756,0.570,0.916,153,126
6,o_03_FinalTH.tif,0.422,0,0,0,1.802,7.541,3.656,1.684,0.319,174.368,0.396,5.282,0.189,0.766,26,172
7,o_03_FinalTH.tif,0.242,0,0,0,6.011,7.565,1.838,0.628,0.491,19.290,0.902,1.279,0.782,0.934,140,172
8,o_03_FinalTH.tif,0.284,0,0,0,7.847,8.091,2.429,1.040,0.348,158.263,0.605,2.993,0.334,0.877,173,185
9,o_03_FinalTH.tif,0.698,0,0,0,2.550,8.418,4.402,1.198,0.742,138.454,0.453,1.614,0.619,0.708,47,188
10,o_03_FinalTH.tif,0.201,0,0,0,5.938,8.357,1.618,0.575,0.444,25.363,0.964,1.295,0.772,0.925,138,191
11,o_03_FinalTH.tif,0.510,0,0,0,6.805,8.895,4.354,1.901,0.342,53.232,0.338,5.560,0.180,0.695,167,193
12,o_03_FinalTH.tif,0.121,0,0,0,8.440,8.644,1.268,0.476,0.324,127.817,0.948,1.470,0.680,0.905,195,198
13,o_03_FinalTH.tif,0.139,0,0,0,9.162,9.114,1.363,0.511,0.347,152.475,0.942,1.475,0.678,0.906,211,210
14,o_03_FinalTH.tif,0.085,0,0,0,5.859,9.390,1.037,0.351,0.309,45.002,0.993,1.137,0.880,0.895,136,217
15,o_03_FinalTH.tif,0.154,0,0,0,3.473,9.556,1.423,0.456,0.429,45.006,0.954,1.064,0.940,0.890,81,219
16,o_03_FinalTH.tif,0.756,0,0,0,7.579,9.850,6.051,1.409,0.683,7.873,0.260,2.062,0.485,0.475,176,219
17,o_03_FinalTH.tif,0.223,0,0,0,9.077,9.906,1.969,0.687,0.413,146.093,0.722,1.664,0.601,0.879,205,226
18,o_03_FinalTH.tif,0.541,0,0,0,3.086,10.508,3.852,1.468,0.469,123.517,0.458,3.129,0.320,0.680,60,233
19,o_03_FinalTH.tif,0.092,0,0,0,4.612,10.124,1.072,0.391,0.301,148.488,1.000,1.301,0.769,0.887,106,234
20,o_03_FinalTH.tif,0.284,0,0,0,6.189,10.616,2.284,0.887,0.408,96.301,0.684,2.177,0.459,0.860,144,239
21,o_03_FinalTH.tif,0.338,0,0,0,4.200,10.745,2.359,0.956,0.450,76.318,0.764,2.124,0.471,0.917,99,242
22,o_03_FinalTH.tif,0.496,0,0,0,5.214,11.123,3.467,1.068,0.591,133.660,0.518,1.809,0.553,0.782,116,249
23,o_03_FinalTH.tif,0.677,0,0,0,8.366,11.599,5.149,1.372,0.628,177.397,0.321,2.185,0.458,0.663,193,262
24,o_03_FinalTH.tif,0.398,0,0,0,4.806,11.727,3.803,1.428,0.355,137.130,0.346,4.021,0.249,0.633,104,263
25,o_03_FinalTH.tif,0.854,0,0,0,2.265,11.956,5.255,2.271,0.479,152.259,0.389,4.742,0.211,0.712,34,266
26,o_03_FinalTH.tif,0.241,0,0,0,6.569,11.587,1.848,0.642,0.477,151.677,0.885,1.345,0.743,0.914,149,267
27,o_03_FinalTH.tif,0.246,0,0,0,6.253,12.152,1.919,0.750,0.418,112.515,0.840,1.794,0.557,0.901,144,277
28,o_03_FinalTH.tif,0.346,0,0,0,9.681,12.427,2.730,1.093,0.403,152.858,0.583,2.715,0.368,0.794,221,284
29,o_03_FinalTH.tif,0.391,0,0,0,11.068,12.675,3.131,1.120,0.444,119.531,0.501,2.520,0.397,0.737,251,287
30,o_03_FinalTH.tif,0.080,0,0,0,4.363,12.466,1.122,0.389,0.260,37.760,0.794,1.495,0.669,0.863,100,290
31,o_03_FinalTH.tif,0.069,0,0,0,1.514,12.851,0.952,0.312,0.280,107.553,0.953,1.115,0.896,0.844,35,298
32,o_03_FinalTH.tif,0.398,0,0,0,5.777,13.287,2.956,1.299,0.390,56.128,0.572,3.327,0.301,0.826,139,300
33,o_03_FinalTH.tif,0.405,0,0,0,7.969,13.309,2.850,1.049,0.492,49.484,0.627,2.132,0.469,0.821,184,304
34,o_03_FinalTH.tif,0.056,0,0,0,10.024,13.106,1.077,0.453,0.158,2.147,0.608,2.876,0.348,0.838,233,306
35,o_03_FinalTH.tif,0.112,0,0,0,3.193,13.498,1.328,0.463,0.308,78.833,0.800,1.503,0.665,0.861,75,311
36,o_03_FinalTH.tif,0.264,0,0,0,11.893,13.534,1.884,0.609,0.552,143.614,0.936,1.104,0.906,0.918,277,311
37,o_03_FinalTH.tif,0.248,0,0,0,9.095,13.930,1.848,0.639,0.494,129.480,0.912,1.296,0.772,0.923,210,321
38,o_03_FinalTH.tif,0.177,0,0,0,11.746,14.333,1.533,0.533,0.423,163.943,0.948,1.259,0.794,0.912,272,332
39,o_03_FinalTH.tif,0.092,0,0,0,10.305,14.519,1.097,0.357,0.329,119.920,0.963,1.086,0.921,0.872,241,337
40,o_03_FinalTH.tif,1.154,0,0,0,4.789,15.719,8.080,2.021,0.727,147.958,0.222,2.779,0.360,0.485,95,346
41,o_03_FinalTH.tif,0.251,0,0,0,7.001,15.794,1.933,0.721,0.444,87.357,0.845,1.624,0.616,0.900,163,363
42,o_03_FinalTH.tif,0.297,0,0,0,12.947,16.158,2.263,0.956,0.395,89.826,0.728,2.420,0.413,0.934,303,369
