 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_22_FinalTH.tif,1.659,57.285,0,255,17.318,3.108,6.641,2.314,0.913,99.525,0.473,2.535,0.395,0.780,397,49
2,o_22_FinalTH.tif,0.662,0.000,0,0,16.559,8.357,4.126,1.855,0.455,78.266,0.489,4.081,0.245,0.868,393,175
3,o_22_FinalTH.tif,0.347,0.000,0,0,16.127,10.527,2.859,1.307,0.338,87.397,0.534,3.863,0.259,0.916,377,233
4,o_22_FinalTH.tif,0.071,0.000,0,0,15.585,16.015,0.992,0.401,0.224,90.000,0.902,1.793,0.558,0.929,365,372
5,o_22_FinalTH.tif,1.507,0.000,0,0,13.922,19.096,10.182,3.214,0.597,79.930,0.183,5.384,0.186,0.629,337,406
6,o_22_FinalTH.tif,1.384,0.000,0,0,14.978,18.920,8.591,2.921,0.603,78.732,0.236,4.843,0.206,0.704,356,407
7,o_22_FinalTH.tif,0.183,0.000,0,0,15.873,17.747,1.803,0.788,0.295,92.117,0.706,2.666,0.375,0.914,372,408
8,o_22_FinalTH.tif,0.785,0.000,0,0,16.108,19.891,5.919,2.640,0.379,90.418,0.282,6.970,0.143,0.680,377,438
9,o_22_FinalTH.tif,0.092,0.000,0,0,14.982,21.037,1.268,0.474,0.248,75.028,0.722,1.914,0.522,0.843,353,489
10,o_22_FinalTH.tif,0.195,0.000,0,0,14.226,21.248,1.678,0.636,0.391,118.286,0.872,1.624,0.616,0.904,331,493
11,o_22_FinalTH.tif,0.463,0.000,0,0,13.013,21.881,3.452,1.491,0.395,127.790,0.488,3.771,0.265,0.760,295,502
12,o_22_FinalTH.tif,0.492,0.000,0,0,16.371,22.860,3.332,1.397,0.449,124.542,0.557,3.115,0.321,0.774,379,523
13,o_22_FinalTH.tif,0.300,0.000,0,0,12.218,22.600,2.745,1.196,0.320,15.438,0.501,3.743,0.267,0.804,295,525
14,o_22_FinalTH.tif,0.239,0.000,0,0,10.500,22.959,1.799,0.649,0.469,110.745,0.928,1.384,0.722,0.917,245,532
15,o_22_FinalTH.tif,0.375,0.000,0,0,14.627,23.256,3.572,1.461,0.326,120.884,0.369,4.477,0.223,0.745,335,534
16,o_22_FinalTH.tif,1.337,0.000,0,0,13.988,24.204,8.109,2.325,0.732,119.054,0.255,3.174,0.315,0.572,317,539
17,o_22_FinalTH.tif,0.443,0.000,0,0,17.877,23.547,2.894,1.236,0.457,93.109,0.665,2.705,0.370,0.918,418,539
18,o_22_FinalTH.tif,1.294,0.000,0,0,15.890,24.707,8.510,2.034,0.810,94.970,0.224,2.513,0.398,0.528,368,543
19,o_22_FinalTH.tif,1.346,0.000,0,0,12.263,24.746,8.937,3.251,0.527,151.381,0.212,6.165,0.162,0.581,247,559
20,o_22_FinalTH.tif,0.067,0.000,0,0,18.096,24.473,0.917,0.307,0.278,153.925,1.000,1.104,0.906,0.892,424,572
21,o_22_FinalTH.tif,0.183,0.000,0,0,11.020,24.724,1.653,0.637,0.365,149.037,0.840,1.746,0.573,0.890,253,576
22,o_22_FinalTH.tif,0.087,0.000,0,0,10.413,25.159,1.037,0.394,0.281,159.498,1.000,1.403,0.713,0.906,242,588
23,o_22_FinalTH.tif,0.246,0.000,0,0,14.756,25.789,1.813,0.600,0.522,77.619,0.941,1.148,0.871,0.932,345,599
24,o_22_FinalTH.tif,0.342,0.000,0,0,18.322,26.131,2.114,0.674,0.646,79.440,0.962,1.044,0.958,0.938,430,606
25,o_22_FinalTH.tif,0.375,0.000,0,0,11.318,26.776,3.110,1.346,0.354,85.566,0.487,3.800,0.263,0.813,264,614
26,o_22_FinalTH.tif,0.177,0.000,0,0,12.012,27.099,1.533,0.546,0.413,147.234,0.948,1.320,0.757,0.916,278,632
27,o_22_FinalTH.tif,0.125,0.000,0,0,10.280,27.323,1.303,0.449,0.354,153.894,0.924,1.267,0.789,0.879,239,638
28,o_22_FinalTH.tif,0.157,0.000,0,0,18.266,27.428,1.548,0.615,0.326,103.527,0.826,1.889,0.529,0.926,428,638
29,o_22_FinalTH.tif,0.204,0.000,0,0,9.832,27.819,1.643,0.529,0.492,141.575,0.952,1.074,0.931,0.919,229,648
30,o_22_FinalTH.tif,0.519,0.000,0,0,15.320,28.442,3.871,1.227,0.539,161.031,0.435,2.277,0.439,0.737,351,661
31,o_22_FinalTH.tif,0.284,0.000,0,0,17.612,28.400,2.089,0.808,0.448,24.779,0.818,1.805,0.554,0.926,412,662
32,o_22_FinalTH.tif,0.185,0.000,0,0,9.316,28.482,1.583,0.544,0.432,75.382,0.926,1.262,0.793,0.915,219,663
33,o_22_FinalTH.tif,0.069,0.000,0,0,21.262,28.482,0.952,0.312,0.280,17.553,0.953,1.115,0.896,0.844,499,666
34,o_22_FinalTH.tif,0.545,0.000,0,0,16.642,29.154,3.657,1.613,0.430,124.611,0.512,3.754,0.266,0.824,381,669
35,o_22_FinalTH.tif,0.201,0.000,0,0,15.872,29.353,1.668,0.604,0.423,168.135,0.907,1.427,0.701,0.921,369,685
36,o_22_FinalTH.tif,0.320,0.000,0,0,21.649,29.445,2.996,1.281,0.318,159.841,0.448,4.026,0.248,0.721,496,685
37,o_22_FinalTH.tif,0.098,0.000,0,0,9.132,29.334,1.147,0.370,0.336,171.799,0.933,1.103,0.907,0.893,212,686
38,o_22_FinalTH.tif,0.640,0.000,0,0,8.589,30.613,5.238,2.189,0.373,91.011,0.293,5.875,0.170,0.662,200,692
39,o_22_FinalTH.tif,0.668,0.000,0,0,19.679,30.052,3.676,1.264,0.673,116.460,0.621,1.879,0.532,0.829,456,693
40,o_22_FinalTH.tif,0.078,0.000,0,0,16.430,29.871,1.012,0.317,0.312,45.013,0.954,1.015,0.985,0.851,386,698
41,o_22_FinalTH.tif,0.242,0.000,0,0,17.242,30.092,1.848,0.668,0.462,48.643,0.892,1.445,0.692,0.918,404,701
42,o_22_FinalTH.tif,0.420,0.000,0,0,16.754,31.204,3.361,1.456,0.367,107.638,0.467,3.965,0.252,0.731,390,718
43,o_22_FinalTH.tif,0.378,0.000,0,0,21.153,31.103,2.620,1.044,0.461,54.710,0.692,2.263,0.442,0.867,497,722
44,o_22_FinalTH.tif,0.199,0.000,0,0,19.567,31.131,1.618,0.570,0.444,132.501,0.955,1.284,0.779,0.921,456,726
45,o_22_FinalTH.tif,0.179,0.000,0,0,16.069,31.430,1.558,0.552,0.413,142.609,0.927,1.335,0.749,0.912,375,733
46,o_22_FinalTH.tif,0.268,0.000,0,0,8.050,31.983,1.884,0.597,0.571,46.409,0.948,1.046,0.956,0.922,188,745
47,o_22_FinalTH.tif,0.094,0.000,0,0,17.695,32.008,1.122,0.362,0.331,90.000,0.939,1.093,0.915,0.867,415,748
48,o_22_FinalTH.tif,0.792,0.000,0,0,23.324,32.250,5.624,1.722,0.586,9.341,0.315,2.939,0.340,0.683,549,748
49,o_22_FinalTH.tif,0.554,0.000,0,0,9.678,32.596,5.029,0.975,0.723,158.060,0.275,1.349,0.742,0.692,219,756
50,o_22_FinalTH.tif,0.519,0.000,0,0,20.024,32.898,3.255,1.360,0.486,102.395,0.616,2.798,0.357,0.848,466,758
51,o_22_FinalTH.tif,0.801,0.000,0,0,6.342,33.282,5.771,2.247,0.454,39.063,0.302,4.949,0.202,0.720,169,761
52,o_22_FinalTH.tif,0.152,0.000,0,0,8.579,32.675,1.413,0.465,0.416,62.717,0.957,1.119,0.893,0.908,200,763
53,o_22_FinalTH.tif,0.333,0.000,0,0,7.870,33.153,2.865,1.163,0.364,104.262,0.510,3.191,0.313,0.767,179,767
54,o_22_FinalTH.tif,0.342,0.000,0,0,16.135,33.175,2.581,1.102,0.395,125.800,0.645,2.791,0.358,0.848,374,769
55,o_22_FinalTH.tif,0.246,0.000,0,0,19.437,33.353,1.933,0.715,0.438,88.193,0.827,1.633,0.612,0.904,456,775
56,o_22_FinalTH.tif,0.248,0.000,0,0,8.633,33.330,1.873,0.685,0.461,0.927,0.888,1.486,0.673,0.916,199,778
57,o_22_FinalTH.tif,0.271,0.000,0,0,9.722,33.448,2.234,0.902,0.383,149.431,0.683,2.355,0.425,0.831,223,779
58,o_22_FinalTH.tif,0.474,0.000,0,0,17.631,33.852,3.537,1.340,0.450,78.256,0.476,2.976,0.336,0.779,416,781
59,o_22_FinalTH.tif,0.335,0.000,0,0,20.770,33.710,2.861,0.932,0.457,175.562,0.514,2.040,0.490,0.730,483,785
60,o_22_FinalTH.tif,0.094,0.000,0,0,16.832,33.634,1.172,0.422,0.284,83.691,0.861,1.484,0.674,0.874,394,786
61,o_22_FinalTH.tif,0.132,0.000,0,0,9.563,34.002,1.317,0.488,0.345,176.674,0.956,1.415,0.707,0.936,223,795
62,o_22_FinalTH.tif,0.063,0.000,0,0,18.632,34.018,0.927,0.309,0.261,29.421,0.926,1.187,0.843,0.824,438,796
63,o_22_FinalTH.tif,0.279,0.000,0,0,21.811,34.122,2.054,0.765,0.464,165.945,0.830,1.649,0.606,0.917,506,797
64,o_22_FinalTH.tif,0.333,0.000,0,0,6.934,34.316,3.967,1.840,0.230,18.327,0.266,7.988,0.125,0.710,179,798
65,o_22_FinalTH.tif,0.805,0.000,0,0,5.076,34.505,6.423,1.637,0.626,17.018,0.245,2.614,0.383,0.666,118,801
66,o_22_FinalTH.tif,0.076,0.000,0,0,10.070,34.249,1.027,0.395,0.245,8.010,0.906,1.615,0.619,0.894,236,802
67,o_22_FinalTH.tif,0.052,0.000,0,0,9.002,34.262,0.822,0.308,0.217,0.000,0.977,1.422,0.703,0.906,210,803
68,o_22_FinalTH.tif,0.087,0.000,0,0,24.549,34.362,1.062,0.333,0.332,135.000,0.967,1.005,0.995,0.889,575,804
69,o_22_FinalTH.tif,0.083,0.000,0,0,15.707,34.466,1.072,0.354,0.299,66.342,0.909,1.182,0.846,0.852,369,806
70,o_22_FinalTH.tif,0.422,0.000,0,0,20.636,34.835,3.041,1.353,0.397,34.085,0.573,3.409,0.293,0.847,491,809
71,o_22_FinalTH.tif,0.481,0.000,0,0,18.898,34.798,3.591,1.499,0.409,171.138,0.469,3.666,0.273,0.779,429,811
72,o_22_FinalTH.tif,0.071,0.000,0,0,3.726,35.160,0.942,0.339,0.265,45.001,1.000,1.277,0.783,0.907,87,823
73,o_22_FinalTH.tif,0.157,0.000,0,0,19.318,35.458,1.763,0.685,0.293,166.815,0.636,2.338,0.428,0.857,445,830
74,o_22_FinalTH.tif,0.324,0.000,0,0,20.776,35.660,2.614,1.118,0.369,179.127,0.596,3.029,0.330,0.899,483,834
75,o_22_FinalTH.tif,0.109,0.000,0,0,3.863,35.761,1.398,0.585,0.236,35.522,0.698,2.474,0.404,0.828,93,836
76,o_22_FinalTH.tif,0.384,0.000,0,0,19.628,37.177,2.966,1.226,0.398,137.467,0.548,3.077,0.325,0.795,450,862
77,o_22_FinalTH.tif,0.311,0.000,0,0,26.287,37.380,2.089,0.738,0.537,127.465,0.896,1.374,0.728,0.920,615,871
78,o_22_FinalTH.tif,1.361,0.000,0,0,27.977,39.274,8.983,2.660,0.651,113.235,0.212,4.086,0.245,0.453,641,890
79,o_22_FinalTH.tif,0.175,0.000,0,0,28.944,38.785,1.533,0.507,0.441,125.777,0.938,1.150,0.870,0.902,678,906
80,o_22_FinalTH.tif,0.161,0.000,0,0,25.099,38.961,1.523,0.552,0.371,36.213,0.873,1.488,0.672,0.908,589,911
81,o_22_FinalTH.tif,0.110,0.000,0,0,27.414,39.235,1.313,0.531,0.264,131.216,0.804,2.010,0.498,0.853,641,917
82,o_22_FinalTH.tif,0.183,0.000,0,0,24.101,39.278,1.714,0.671,0.347,28.782,0.782,1.938,0.516,0.886,568,918
83,o_22_FinalTH.tif,0.271,0.000,0,0,25.910,39.345,2.404,0.947,0.365,21.139,0.590,2.594,0.386,0.787,615,918
84,o_22_FinalTH.tif,0.112,0.000,0,0,26.982,39.546,1.182,0.401,0.356,144.958,1.000,1.128,0.886,0.905,633,925
85,o_22_FinalTH.tif,0.434,0.000,0,0,26.116,40.146,4.097,0.975,0.567,71.830,0.325,1.721,0.581,0.588,623,932
86,o_22_FinalTH.tif,0.398,0.000,0,0,24.663,40.032,3.346,1.313,0.386,163.257,0.447,3.403,0.294,0.718,567,935
87,o_22_FinalTH.tif,0.094,0.000,0,0,27.295,39.999,1.147,0.399,0.300,58.550,0.898,1.330,0.752,0.881,641,936
88,o_22_FinalTH.tif,0.054,0.000,0,0,25.596,40.224,0.867,0.322,0.215,138.578,0.907,1.499,0.667,0.833,600,942
89,o_22_FinalTH.tif,0.539,0.000,0,0,27.073,40.662,4.618,1.054,0.651,146.633,0.318,1.619,0.618,0.616,626,944
90,o_22_FinalTH.tif,0.096,0.000,0,0,23.475,40.490,1.147,0.388,0.315,34.089,0.916,1.233,0.811,0.883,551,948
91,o_22_FinalTH.tif,0.311,0.000,0,0,24.154,40.891,2.139,0.775,0.511,94.454,0.855,1.517,0.659,0.927,566,951
92,o_22_FinalTH.tif,0.338,0.000,0,0,25.166,41.311,3.087,1.404,0.307,133.669,0.446,4.575,0.219,0.748,583,958
93,o_22_FinalTH.tif,0.327,0.000,0,0,28.153,41.932,3.301,1.292,0.323,103.899,0.378,4.006,0.250,0.662,660,970
94,o_22_FinalTH.tif,0.275,0.000,0,0,26.668,41.844,2.284,0.965,0.363,21.348,0.662,2.660,0.376,0.897,629,978
