 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_35_FinalTH.tif,0.910,0,0,0,11.098,1.986,4.682,2.083,0.556,107.317,0.522,3.745,0.267,0.864,253,24
2,o_35_FinalTH.tif,0.284,0,0,0,3.049,2.809,2.019,0.746,0.485,156.374,0.876,1.541,0.649,0.929,66,60
3,o_35_FinalTH.tif,0.125,0,0,0,2.438,3.434,1.303,0.466,0.341,146.229,0.924,1.367,0.731,0.890,54,76
4,o_35_FinalTH.tif,0.277,0,0,0,3.463,4.447,1.909,0.633,0.557,15.590,0.955,1.135,0.881,0.930,79,98
5,o_35_FinalTH.tif,0.297,0,0,0,11.402,4.596,2.004,0.703,0.537,33.415,0.928,1.309,0.764,0.924,267,101
6,o_35_FinalTH.tif,0.194,0,0,0,2.493,4.660,1.678,0.594,0.415,100.430,0.864,1.430,0.699,0.899,57,102
7,o_35_FinalTH.tif,0.174,0,0,0,4.741,4.797,1.643,0.638,0.346,107.780,0.809,1.843,0.543,0.897,110,105
8,o_35_FinalTH.tif,0.534,0,0,0,10.261,5.170,4.578,0.900,0.755,26.796,0.320,1.191,0.840,0.681,238,107
9,o_35_FinalTH.tif,0.317,0,0,0,3.112,5.445,3.060,1.333,0.302,90.020,0.425,4.410,0.227,0.774,72,113
10,o_35_FinalTH.tif,0.201,0,0,0,1.850,5.152,1.653,0.574,0.446,146.884,0.923,1.288,0.776,0.902,41,115
11,o_35_FinalTH.tif,0.514,0,0,0,9.136,5.529,3.626,1.279,0.511,60.593,0.491,2.502,0.400,0.739,216,115
12,o_35_FinalTH.tif,0.619,0,0,0,5.446,5.678,3.487,1.330,0.592,144.855,0.639,2.245,0.445,0.874,126,123
13,o_35_FinalTH.tif,0.289,0,0,0,1.645,5.965,2.174,0.854,0.432,110.678,0.770,1.979,0.505,0.894,35,131
14,o_35_FinalTH.tif,0.081,0,0,0,10.428,6.060,1.168,0.518,0.200,138.169,0.750,2.584,0.387,0.818,241,138
15,o_35_FinalTH.tif,0.071,0,0,0,6.747,6.183,0.917,0.314,0.286,45.002,1.000,1.097,0.912,0.918,157,142
