 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_05_FinalTH.tif,0.664,0,0,0,6.036,1.286,3.807,1.524,0.555,163.250,0.576,2.748,0.364,0.807,134,22
2,o_05_FinalTH.tif,0.232,0,0,0,8.288,1.291,1.728,0.567,0.520,110.587,0.974,1.089,0.919,0.934,192,24
3,o_05_FinalTH.tif,0.389,0,0,0,7.408,1.746,3.070,1.047,0.473,116.557,0.519,2.212,0.452,0.718,172,27
4,o_05_FinalTH.tif,0.411,0,0,0,9.673,2.014,3.326,1.415,0.369,171.211,0.467,3.831,0.261,0.753,217,41
5,o_05_FinalTH.tif,0.090,0,0,0,6.919,2.218,1.147,0.455,0.253,66.582,0.864,1.799,0.556,0.885,163,47
6,o_05_FinalTH.tif,0.391,0,0,0,8.533,2.427,3.271,1.394,0.357,143.644,0.459,3.907,0.256,0.765,189,48
7,o_05_FinalTH.tif,0.262,0,0,0,6.278,2.499,1.919,0.717,0.466,148.863,0.895,1.539,0.650,0.918,144,52
8,o_05_FinalTH.tif,0.239,0,0,0,13.569,2.680,1.933,0.775,0.392,165.936,0.803,1.977,0.506,0.910,312,58
9,o_05_FinalTH.tif,0.139,0,0,0,6.990,2.821,1.353,0.455,0.389,84.177,0.957,1.170,0.855,0.906,163,61
10,o_05_FinalTH.tif,0.507,0,0,0,8.086,3.287,2.871,1.119,0.576,32.052,0.772,1.942,0.515,0.882,192,67
11,o_05_FinalTH.tif,0.812,0,0,0,5.844,3.522,6.060,1.923,0.538,153.843,0.278,3.574,0.280,0.529,113,68
12,o_05_FinalTH.tif,0.659,0,0,0,10.848,3.763,4.688,1.647,0.509,128.901,0.376,3.236,0.309,0.709,244,68
13,o_05_FinalTH.tif,0.076,0,0,0,27.685,3.335,0.977,0.330,0.293,14.619,1.000,1.128,0.886,0.894,649,75
14,o_05_FinalTH.tif,0.165,0,0,0,11.897,3.498,1.473,0.512,0.410,138.850,0.954,1.250,0.800,0.910,276,77
15,o_05_FinalTH.tif,0.393,0,0,0,9.865,3.964,3.703,1.576,0.317,136.944,0.360,4.971,0.201,0.689,222,80
16,o_05_FinalTH.tif,0.103,0,0,0,18.450,3.593,1.182,0.441,0.298,172.246,0.927,1.479,0.676,0.891,431,81
17,o_05_FinalTH.tif,0.138,0,0,0,4.729,3.675,1.328,0.458,0.382,174.992,0.980,1.197,0.835,0.910,108,82
18,o_05_FinalTH.tif,0.134,0,0,0,26.433,3.767,1.498,0.615,0.277,156.444,0.750,2.217,0.451,0.841,616,84
19,o_05_FinalTH.tif,0.056,0,0,0,5.886,3.812,0.867,0.277,0.258,45.002,0.937,1.071,0.934,0.816,138,86
