 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,o_12_FinalTH.tif,0.237,0,0,0,7.793,4.070,2.068,0.864,0.349,99.550,0.696,2.475,0.404,0.903,182,85
2,o_12_FinalTH.tif,0.069,0,0,0,8.544,4.387,0.942,0.331,0.264,135.000,0.974,1.254,0.797,0.905,198,100
3,o_12_FinalTH.tif,0.179,0,0,0,8.348,5.200,1.703,0.670,0.341,112.811,0.776,1.967,0.508,0.880,194,115
4,o_12_FinalTH.tif,0.356,0,0,0,7.648,5.605,3.035,1.325,0.343,68.624,0.486,3.866,0.259,0.872,184,116
5,o_12_FinalTH.tif,0.371,0,0,0,8.339,6.081,2.344,0.873,0.541,116.233,0.848,1.614,0.620,0.928,193,133
6,o_12_FinalTH.tif,0.264,0,0,0,9.150,6.464,2.178,0.903,0.372,97.493,0.700,2.425,0.412,0.927,214,142
7,o_12_FinalTH.tif,0.516,0,0,0,7.484,7.728,4.224,1.780,0.369,53.376,0.363,4.828,0.207,0.676,182,163
8,o_12_FinalTH.tif,0.143,0,0,0,9.497,7.748,1.363,0.504,0.361,128.525,0.967,1.394,0.717,0.908,220,177
9,o_12_FinalTH.tif,0.239,0,0,0,8.447,7.854,1.848,0.689,0.442,6.147,0.878,1.560,0.641,0.920,196,179
10,o_12_FinalTH.tif,0.264,0,0,0,6.328,8.041,2.029,0.799,0.421,55.073,0.806,1.898,0.527,0.912,150,181
11,o_12_FinalTH.tif,0.230,0,0,0,9.354,8.382,1.859,0.697,0.420,133.076,0.836,1.660,0.602,0.898,214,190
12,o_12_FinalTH.tif,0.096,0,0,0,8.321,8.669,1.147,0.404,0.302,80.811,0.916,1.335,0.749,0.883,195,199
13,o_12_FinalTH.tif,0.172,0,0,0,6.106,8.864,1.508,0.485,0.451,158.601,0.950,1.077,0.929,0.900,141,203
14,o_12_FinalTH.tif,0.342,0,0,0,7.572,9.334,2.560,1.049,0.415,59.331,0.656,2.526,0.396,0.857,181,208
15,o_12_FinalTH.tif,0.257,0,0,0,9.056,9.459,1.909,0.686,0.477,102.679,0.886,1.439,0.695,0.919,212,214
16,o_12_FinalTH.tif,0.266,0,0,0,9.805,9.469,1.884,0.669,0.506,58.589,0.942,1.323,0.756,0.927,230,215
17,o_12_FinalTH.tif,0.201,0,0,0,6.540,9.527,1.618,0.531,0.482,46.004,0.964,1.102,0.907,0.917,152,218
18,o_12_FinalTH.tif,0.181,0,0,0,10.783,9.658,1.568,0.560,0.412,103.365,0.924,1.360,0.735,0.909,253,220
19,o_12_FinalTH.tif,0.232,0,0,0,8.251,9.815,1.919,0.710,0.415,159.265,0.790,1.712,0.584,0.883,190,225
20,o_12_FinalTH.tif,0.346,0,0,0,6.511,10.551,2.450,1.004,0.438,34.343,0.723,2.291,0.437,0.897,157,240
21,o_12_FinalTH.tif,0.081,0,0,0,7.839,10.384,1.037,0.350,0.296,123.669,0.951,1.182,0.846,0.865,183,240
22,o_12_FinalTH.tif,0.700,0,0,0,10.240,11.390,5.622,2.652,0.336,145.991,0.278,7.890,0.127,0.699,217,250
23,o_12_FinalTH.tif,0.114,0,0,0,8.826,11.341,1.207,0.388,0.374,90.000,0.983,1.036,0.965,0.900,206,262
24,o_12_FinalTH.tif,0.456,0,0,0,7.653,12.148,4.342,1.906,0.305,98.333,0.304,6.258,0.160,0.669,176,265
25,o_12_FinalTH.tif,0.280,0,0,0,8.246,11.923,2.500,0.974,0.367,117.418,0.564,2.657,0.376,0.758,191,269
26,o_12_FinalTH.tif,0.277,0,0,0,5.669,12.028,1.898,0.621,0.568,103.490,0.965,1.093,0.915,0.944,129,276
27,o_12_FinalTH.tif,0.052,0,0,0,7.021,12.088,0.797,0.267,0.251,55.305,1.000,1.064,0.939,0.906,164,281
