Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_11_FinalTH.tif,85,33.632,0.396,4.982,0,3.245,1.116,0.394,79.892,0.619,0.793
