Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_06_FinalTH.tif,53,29.225,0.551,4.335,0,4.482,1.428,0.411,86.702,0.583,0.751
