Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_15_FinalTH.tif,42,16.886,0.402,3.478,0,3.629,1.073,0.391,87.305,0.601,0.760
