Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_38_FinalTH.tif,46,25.521,0.555,7.131,0,4.548,1.370,0.398,86.920,0.560,0.752
