Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
c_23_FinalTH.tif,81,37.622,0.464,4.457,0,3.751,1.229,0.409,100.900,0.594,0.773
