 ,Value,Count
1,0,75393
2,1,15524
3,2,6265
4,3,3755
5,4,3698
6,5,3530
7,6,2981
8,7,2662
9,8,2183
10,9,1847
11,10,1576
12,11,1350
13,12,1300
14,13,1168
15,14,1213
16,15,1041
17,16,971
18,17,891
19,18,799
20,19,794
21,20,743
22,21,687
23,22,716
24,23,724
25,24,664
26,25,613
27,26,605
28,27,566
29,28,601
30,29,578
31,30,545
32,31,522
33,32,496
34,33,538
35,34,499
36,35,484
37,36,463
38,37,462
39,38,470
40,39,487
41,40,422
42,41,460
43,42,454
44,43,417
45,44,408
46,45,388
47,46,410
48,47,357
49,48,360
50,49,325
51,50,337
52,51,337
53,52,338
54,53,270
55,54,256
56,55,277
57,56,298
58,57,305
59,58,263
60,59,275
61,60,260
62,61,254
63,62,280
64,63,260
65,64,236
66,65,219
67,66,214
68,67,202
69,68,201
70,69,191
71,70,215
72,71,187
73,72,203
74,73,182
75,74,192
76,75,199
77,76,186
78,77,185
79,78,177
80,79,156
81,80,151
82,81,156
83,82,155
84,83,186
85,84,149
86,85,155
87,86,146
88,87,161
89,88,145
90,89,141
91,90,134
92,91,136
93,92,150
94,93,133
95,94,132
96,95,130
97,96,129
98,97,142
99,98,137
100,99,127
101,100,128
102,101,112
103,102,105
104,103,114
105,104,112
106,105,120
107,106,121
108,107,96
109,108,90
110,109,98
111,110,96
112,111,100
113,112,95
114,113,115
115,114,72
116,115,80
117,116,68
118,117,84
119,118,71
120,119,79
121,120,75
122,121,52
123,122,59
124,123,60
125,124,70
126,125,64
127,126,51
128,127,81
129,128,53
130,129,61
131,130,46
132,131,59
133,132,63
134,133,51
135,134,58
136,135,50
137,136,39
138,137,47
139,138,33
140,139,43
141,140,36
142,141,42
143,142,36
144,143,22
145,144,29
146,145,24
147,146,23
148,147,22
149,148,24
150,149,30
151,150,24
152,151,17
153,152,22
154,153,24
155,154,20
156,155,26
157,156,16
158,157,7
159,158,12
160,159,8
161,160,13
162,161,10
163,162,12
164,163,16
165,164,13
166,165,11
167,166,7
168,167,15
169,168,11
170,169,9
171,170,9
172,171,11
173,172,6
174,173,9
175,174,4
176,175,13
177,176,3
178,177,1
179,178,1
180,179,5
181,180,8
182,181,8
183,182,8
184,183,6
185,184,3
186,185,2
187,186,4
188,187,6
189,188,4
190,189,7
191,190,2
192,191,5
193,192,2
194,193,6
195,194,1
196,195,0
197,196,2
198,197,1
199,198,3
200,199,0
201,200,1
202,201,1
203,202,1
204,203,0
205,204,1
206,205,0
207,206,0
208,207,1
209,208,1
210,209,1
211,210,1
212,211,1
213,212,0
214,213,0
215,214,1
216,215,1
217,216,0
218,217,0
219,218,2
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
