 ,Value,Count
1,0,444913
2,1,28999
3,2,14915
4,3,9765
5,4,6815
6,5,5233
7,6,4396
8,7,4267
9,8,4104
10,9,3956
11,10,3533
12,11,3232
13,12,3018
14,13,2664
15,14,2350
16,15,2256
17,16,2071
18,17,1869
19,18,1711
20,19,1566
21,20,1565
22,21,1439
23,22,1344
24,23,1305
25,24,1250
26,25,1276
27,26,1214
28,27,1108
29,28,1050
30,29,957
31,30,965
32,31,863
33,32,880
34,33,834
35,34,816
36,35,789
37,36,724
38,37,737
39,38,775
40,39,770
41,40,664
42,41,697
43,42,677
44,43,664
45,44,654
46,45,615
47,46,655
48,47,592
49,48,576
50,49,602
51,50,588
52,51,553
53,52,572
54,53,574
55,54,553
56,55,524
57,56,567
58,57,499
59,58,523
60,59,492
61,60,518
62,61,512
63,62,477
64,63,465
65,64,457
66,65,433
67,66,454
68,67,441
69,68,427
70,69,410
71,70,411
72,71,419
73,72,389
74,73,410
75,74,392
76,75,405
77,76,375
78,77,363
79,78,367
80,79,399
81,80,344
82,81,331
83,82,335
84,83,363
85,84,317
86,85,320
87,86,319
88,87,306
89,88,329
90,89,310
91,90,248
92,91,275
93,92,246
94,93,276
95,94,241
96,95,282
97,96,227
98,97,189
99,98,216
100,99,211
101,100,186
102,101,173
103,102,193
104,103,188
105,104,191
106,105,199
107,106,190
108,107,181
109,108,188
110,109,165
111,110,137
112,111,158
113,112,160
114,113,130
115,114,134
116,115,169
117,116,138
118,117,139
119,118,119
120,119,129
121,120,115
122,121,113
123,122,120
124,123,96
125,124,112
126,125,111
127,126,103
128,127,104
129,128,87
130,129,106
131,130,105
132,131,100
133,132,97
134,133,89
135,134,87
136,135,87
137,136,105
138,137,75
139,138,103
140,139,73
141,140,69
142,141,83
143,142,61
144,143,67
145,144,68
146,145,56
147,146,53
148,147,52
149,148,59
150,149,65
151,150,46
152,151,57
153,152,56
154,153,42
155,154,54
156,155,40
157,156,57
158,157,45
159,158,35
160,159,45
161,160,36
162,161,34
163,162,38
164,163,44
165,164,29
166,165,32
167,166,23
168,167,34
169,168,27
170,169,26
171,170,23
172,171,21
173,172,16
174,173,20
175,174,24
176,175,16
177,176,9
178,177,6
179,178,11
180,179,7
181,180,8
182,181,9
183,182,12
184,183,12
185,184,8
186,185,12
187,186,10
188,187,10
189,188,9
190,189,10
191,190,9
192,191,7
193,192,6
194,193,9
195,194,9
196,195,11
197,196,4
198,197,5
199,198,4
200,199,4
201,200,10
202,201,4
203,202,4
204,203,4
205,204,4
206,205,3
207,206,6
208,207,4
209,208,0
210,209,1
211,210,2
212,211,0
213,212,1
214,213,2
215,214,0
216,215,2
217,216,1
218,217,0
219,218,1
220,219,3
221,220,1
222,221,1
223,222,2
224,223,2
225,224,2
226,225,2
227,226,2
228,227,1
229,228,1
230,229,0
231,230,0
232,231,1
233,232,0
234,233,1
235,234,2
236,235,0
237,236,2
238,237,1
239,238,0
240,239,1
241,240,1
242,241,0
243,242,1
244,243,1
245,244,1
246,245,2
247,246,1
248,247,0
249,248,1
250,249,0
251,250,0
252,251,1
253,252,0
254,253,2
255,254,1
256,255,1
