 ,Value,Count
1,0,227624
2,1,35930
3,2,12658
4,3,8553
5,4,6137
6,5,5310
7,6,4545
8,7,3619
9,8,3180
10,9,2591
11,10,2394
12,11,2315
13,12,2116
14,13,2020
15,14,1979
16,15,1781
17,16,1664
18,17,1567
19,18,1461
20,19,1377
21,20,1383
22,21,1222
23,22,1212
24,23,1129
25,24,1092
26,25,1024
27,26,939
28,27,955
29,28,980
30,29,861
31,30,900
32,31,898
33,32,875
34,33,785
35,34,743
36,35,774
37,36,742
38,37,692
39,38,646
40,39,656
41,40,612
42,41,650
43,42,665
44,43,589
45,44,578
46,45,574
47,46,566
48,47,544
49,48,564
50,49,487
51,50,492
52,51,528
53,52,492
54,53,491
55,54,469
56,55,459
57,56,475
58,57,495
59,58,509
60,59,466
61,60,492
62,61,481
63,62,452
64,63,442
65,64,474
66,65,470
67,66,456
68,67,378
69,68,425
70,69,421
71,70,419
72,71,377
73,72,400
74,73,405
75,74,359
76,75,376
77,76,329
78,77,355
79,78,370
80,79,390
81,80,331
82,81,323
83,82,309
84,83,288
85,84,306
86,85,280
87,86,260
88,87,289
89,88,274
90,89,251
91,90,247
92,91,260
93,92,240
94,93,275
95,94,241
96,95,216
97,96,229
98,97,236
99,98,243
100,99,190
101,100,178
102,101,186
103,102,208
104,103,197
105,104,186
106,105,148
107,106,163
108,107,197
109,108,175
110,109,173
111,110,163
112,111,150
113,112,147
114,113,163
115,114,174
116,115,161
117,116,140
118,117,148
119,118,144
120,119,137
121,120,138
122,121,137
123,122,137
124,123,156
125,124,122
126,125,114
127,126,104
128,127,113
129,128,99
130,129,104
131,130,89
132,131,104
133,132,94
134,133,73
135,134,86
136,135,88
137,136,73
138,137,78
139,138,82
140,139,62
141,140,64
142,141,75
143,142,67
144,143,47
145,144,51
146,145,60
147,146,57
148,147,58
149,148,70
150,149,41
151,150,47
152,151,42
153,152,45
154,153,49
155,154,53
156,155,36
157,156,38
158,157,35
159,158,48
160,159,29
161,160,32
162,161,28
163,162,22
164,163,27
165,164,35
166,165,17
167,166,26
168,167,20
169,168,20
170,169,21
171,170,19
172,171,13
173,172,27
174,173,13
175,174,14
176,175,20
177,176,8
178,177,9
179,178,16
180,179,7
181,180,8
182,181,9
183,182,12
184,183,7
185,184,6
186,185,3
187,186,7
188,187,5
189,188,2
190,189,2
191,190,3
192,191,6
193,192,7
194,193,2
195,194,2
196,195,4
197,196,0
198,197,5
199,198,7
200,199,4
201,200,4
202,201,4
203,202,6
204,203,0
205,204,3
206,205,2
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
