 ,Value,Count
1,0,364375
2,1,14967
3,2,9790
4,3,7233
5,4,5538
6,5,5215
7,6,4283
8,7,3358
9,8,2795
10,9,2413
11,10,2256
12,11,1919
13,12,1721
14,13,1466
15,14,1319
16,15,1334
17,16,1220
18,17,1189
19,18,1199
20,19,1093
21,20,1069
22,21,999
23,22,945
24,23,949
25,24,882
26,25,855
27,26,913
28,27,805
29,28,774
30,29,748
31,30,736
32,31,723
33,32,680
34,33,651
35,34,665
36,35,579
37,36,625
38,37,538
39,38,547
40,39,507
41,40,552
42,41,503
43,42,463
44,43,505
45,44,441
46,45,400
47,46,433
48,47,449
49,48,433
50,49,440
51,50,416
52,51,418
53,52,381
54,53,344
55,54,393
56,55,310
57,56,318
58,57,324
59,58,330
60,59,327
61,60,313
62,61,357
63,62,289
64,63,308
65,64,310
66,65,291
67,66,312
68,67,296
69,68,281
70,69,292
71,70,257
72,71,265
73,72,296
74,73,262
75,74,226
76,75,267
77,76,241
78,77,237
79,78,250
80,79,221
81,80,234
82,81,241
83,82,227
84,83,214
85,84,252
86,85,263
87,86,227
88,87,247
89,88,222
90,89,206
91,90,255
92,91,215
93,92,206
94,93,189
95,94,207
96,95,215
97,96,163
98,97,181
99,98,153
100,99,167
101,100,141
102,101,152
103,102,164
104,103,129
105,104,126
106,105,135
107,106,124
108,107,103
109,108,103
110,109,103
111,110,93
112,111,102
113,112,93
114,113,76
115,114,84
116,115,68
117,116,79
118,117,88
119,118,77
120,119,63
121,120,53
122,121,68
123,122,69
124,123,45
125,124,44
126,125,53
127,126,39
128,127,53
129,128,33
130,129,36
131,130,32
132,131,51
133,132,39
134,133,37
135,134,37
136,135,40
137,136,28
138,137,30
139,138,33
140,139,37
141,140,35
142,141,40
143,142,29
144,143,40
145,144,37
146,145,39
147,146,31
148,147,21
149,148,39
150,149,28
151,150,33
152,151,22
153,152,23
154,153,21
155,154,21
156,155,14
157,156,22
158,157,19
159,158,13
160,159,11
161,160,15
162,161,10
163,162,13
164,163,5
165,164,8
166,165,8
167,166,4
168,167,10
169,168,8
170,169,7
171,170,11
172,171,4
173,172,7
174,173,4
175,174,7
176,175,7
177,176,1
178,177,4
179,178,5
180,179,7
181,180,6
182,181,3
183,182,3
184,183,5
185,184,1
186,185,2
187,186,1
188,187,2
189,188,1
190,189,2
191,190,2
192,191,1
193,192,1
194,193,1
195,194,2
196,195,0
197,196,1
198,197,0
199,198,0
200,199,0
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
