 ,Value,Count
1,0,720405
2,1,33291
3,2,14194
4,3,10069
5,4,7088
6,5,4934
7,6,3606
8,7,2853
9,8,2371
10,9,2013
11,10,1993
12,11,1718
13,12,1705
14,13,1503
15,14,1310
16,15,1209
17,16,1107
18,17,950
19,18,1039
20,19,975
21,20,925
22,21,902
23,22,858
24,23,798
25,24,702
26,25,718
27,26,714
28,27,651
29,28,620
30,29,703
31,30,620
32,31,623
33,32,593
34,33,607
35,34,595
36,35,575
37,36,514
38,37,566
39,38,501
40,39,500
41,40,507
42,41,493
43,42,480
44,43,458
45,44,462
46,45,457
47,46,482
48,47,374
49,48,457
50,49,412
51,50,435
52,51,458
53,52,432
54,53,435
55,54,394
56,55,383
57,56,392
58,57,380
59,58,380
60,59,415
61,60,393
62,61,383
63,62,396
64,63,315
65,64,336
66,65,380
67,66,344
68,67,343
69,68,325
70,69,330
71,70,335
72,71,316
73,72,300
74,73,339
75,74,356
76,75,302
77,76,290
78,77,314
79,78,303
80,79,341
81,80,261
82,81,333
83,82,276
84,83,289
85,84,265
86,85,265
87,86,265
88,87,267
89,88,254
90,89,263
91,90,231
92,91,252
93,92,244
94,93,225
95,94,228
96,95,237
97,96,226
98,97,197
99,98,229
100,99,182
101,100,177
102,101,191
103,102,175
104,103,147
105,104,166
106,105,164
107,106,165
108,107,128
109,108,168
110,109,158
111,110,168
112,111,152
113,112,129
114,113,115
115,114,133
116,115,126
117,116,115
118,117,121
119,118,94
120,119,100
121,120,104
122,121,93
123,122,102
124,123,109
125,124,76
126,125,94
127,126,81
128,127,74
129,128,68
130,129,66
131,130,67
132,131,63
133,132,64
134,133,66
135,134,53
136,135,52
137,136,52
138,137,36
139,138,32
140,139,28
141,140,26
142,141,42
143,142,29
144,143,39
145,144,28
146,145,30
147,146,23
148,147,29
149,148,25
150,149,26
151,150,27
152,151,26
153,152,20
154,153,22
155,154,22
156,155,17
157,156,13
158,157,15
159,158,11
160,159,7
161,160,13
162,161,8
163,162,9
164,163,6
165,164,7
166,165,4
167,166,4
168,167,5
169,168,7
170,169,7
171,170,3
172,171,5
173,172,2
174,173,1
175,174,1
176,175,4
177,176,6
178,177,6
179,178,1
180,179,3
181,180,4
182,181,1
183,182,3
184,183,5
185,184,2
186,185,1
187,186,4
188,187,3
189,188,3
190,189,5
191,190,2
192,191,1
193,192,5
194,193,6
195,194,1
196,195,1
197,196,1
198,197,1
199,198,5
200,199,2
201,200,1
202,201,0
203,202,1
204,203,2
205,204,1
206,205,0
207,206,0
208,207,1
209,208,2
210,209,0
211,210,1
212,211,1
213,212,0
214,213,3
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,1
221,220,1
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
