 ,Value,Count
1,0,777479
2,1,37238
3,2,12117
4,3,7506
5,4,5946
6,5,4276
7,6,3575
8,7,3231
9,8,2807
10,9,2595
11,10,2392
12,11,2178
13,12,2072
14,13,2007
15,14,1775
16,15,1731
17,16,1703
18,17,1513
19,18,1484
20,19,1227
21,20,1197
22,21,1187
23,22,1075
24,23,1122
25,24,974
26,25,983
27,26,1016
28,27,957
29,28,948
30,29,906
31,30,909
32,31,843
33,32,829
34,33,852
35,34,802
36,35,798
37,36,763
38,37,750
39,38,753
40,39,721
41,40,660
42,41,661
43,42,677
44,43,691
45,44,600
46,45,589
47,46,599
48,47,571
49,48,554
50,49,562
51,50,493
52,51,532
53,52,503
54,53,530
55,54,522
56,55,472
57,56,511
58,57,473
59,58,379
60,59,462
61,60,461
62,61,421
63,62,392
64,63,381
65,64,402
66,65,372
67,66,346
68,67,392
69,68,364
70,69,343
71,70,367
72,71,357
73,72,337
74,73,326
75,74,331
76,75,339
77,76,313
78,77,354
79,78,347
80,79,333
81,80,316
82,81,302
83,82,314
84,83,295
85,84,294
86,85,284
87,86,296
88,87,243
89,88,259
90,89,258
91,90,250
92,91,238
93,92,235
94,93,233
95,94,251
96,95,234
97,96,234
98,97,230
99,98,213
100,99,238
101,100,217
102,101,188
103,102,196
104,103,196
105,104,191
106,105,203
107,106,189
108,107,187
109,108,202
110,109,175
111,110,157
112,111,151
113,112,185
114,113,140
115,114,159
116,115,134
117,116,156
118,117,129
119,118,131
120,119,115
121,120,111
122,121,98
123,122,114
124,123,109
125,124,106
126,125,80
127,126,73
128,127,76
129,128,69
130,129,46
131,130,53
132,131,52
133,132,48
134,133,44
135,134,51
136,135,52
137,136,47
138,137,31
139,138,41
140,139,39
141,140,35
142,141,40
143,142,42
144,143,31
145,144,32
146,145,31
147,146,31
148,147,22
149,148,16
150,149,28
151,150,32
152,151,18
153,152,24
154,153,17
155,154,21
156,155,18
157,156,17
158,157,15
159,158,18
160,159,9
161,160,9
162,161,11
163,162,5
164,163,9
165,164,8
166,165,7
167,166,5
168,167,5
169,168,4
170,169,5
171,170,5
172,171,3
173,172,4
174,173,2
175,174,1
176,175,2
177,176,2
178,177,1
179,178,1
180,179,2
181,180,1
182,181,1
183,182,1
184,183,0
185,184,2
186,185,1
187,186,2
188,187,0
189,188,0
190,189,2
191,190,0
192,191,0
193,192,0
194,193,0
195,194,0
196,195,0
197,196,0
198,197,0
199,198,3
200,199,0
201,200,1
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
