 ,Value,Count
1,0,234116
2,1,17055
3,2,7588
4,3,5025
5,4,3775
6,5,2915
7,6,2604
8,7,2383
9,8,2146
10,9,1862
11,10,1707
12,11,1546
13,12,1551
14,13,1376
15,14,1180
16,15,1129
17,16,1042
18,17,951
19,18,901
20,19,880
21,20,805
22,21,807
23,22,702
24,23,645
25,24,693
26,25,636
27,26,634
28,27,635
29,28,534
30,29,614
31,30,515
32,31,518
33,32,491
34,33,477
35,34,404
36,35,443
37,36,419
38,37,425
39,38,375
40,39,408
41,40,357
42,41,354
43,42,369
44,43,330
45,44,335
46,45,357
47,46,298
48,47,325
49,48,305
50,49,287
51,50,287
52,51,263
53,52,272
54,53,271
55,54,286
56,55,261
57,56,238
58,57,235
59,58,218
60,59,217
61,60,227
62,61,218
63,62,219
64,63,220
65,64,203
66,65,185
67,66,166
68,67,179
69,68,164
70,69,149
71,70,135
72,71,151
73,72,156
74,73,153
75,74,151
76,75,145
77,76,143
78,77,133
79,78,136
80,79,125
81,80,122
82,81,126
83,82,119
84,83,129
85,84,109
86,85,132
87,86,127
88,87,120
89,88,105
90,89,116
91,90,104
92,91,103
93,92,93
94,93,113
95,94,113
96,95,89
97,96,78
98,97,83
99,98,91
100,99,88
101,100,70
102,101,78
103,102,63
104,103,74
105,104,80
106,105,62
107,106,66
108,107,67
109,108,80
110,109,71
111,110,64
112,111,59
113,112,54
114,113,59
115,114,50
116,115,41
117,116,41
118,117,45
119,118,49
120,119,37
121,120,38
122,121,37
123,122,36
124,123,34
125,124,40
126,125,24
127,126,33
128,127,26
129,128,23
130,129,21
131,130,19
132,131,20
133,132,18
134,133,16
135,134,18
136,135,17
137,136,18
138,137,17
139,138,20
140,139,17
141,140,15
142,141,13
143,142,9
144,143,12
145,144,9
146,145,11
147,146,14
148,147,12
149,148,13
150,149,13
151,150,6
152,151,10
153,152,10
154,153,11
155,154,5
156,155,13
157,156,7
158,157,4
159,158,6
160,159,4
161,160,11
162,161,10
163,162,10
164,163,12
165,164,8
166,165,8
167,166,6
168,167,5
169,168,3
170,169,7
171,170,5
172,171,2
173,172,11
174,173,2
175,174,4
176,175,4
177,176,6
178,177,3
179,178,4
180,179,0
181,180,3
182,181,2
183,182,5
184,183,1
185,184,7
186,185,5
187,186,2
188,187,2
189,188,5
190,189,3
191,190,3
192,191,2
193,192,3
194,193,2
195,194,4
196,195,5
197,196,4
198,197,2
199,198,3
200,199,2
201,200,1
202,201,0
203,202,2
204,203,3
205,204,0
206,205,2
207,206,3
208,207,1
209,208,1
210,209,3
211,210,0
212,211,3
213,212,2
214,213,3
215,214,3
216,215,2
217,216,2
218,217,2
219,218,3
220,219,4
221,220,2
222,221,2
223,222,1
224,223,3
225,224,1
226,225,0
227,226,1
228,227,1
229,228,1
230,229,2
231,230,2
232,231,2
233,232,0
234,233,0
235,234,3
236,235,3
237,236,3
238,237,0
239,238,1
240,239,0
241,240,4
242,241,2
243,242,3
244,243,1
245,244,1
246,245,3
247,246,4
248,247,4
249,248,1
250,249,1
251,250,2
252,251,0
253,252,2
254,253,0
255,254,1
256,255,3
