Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,228.185,1143.364,119.366,0.004,-161.500,2.982,21.897,3.275,18.623,0.000,4.800,13.004,11.188,2.710,13.004,11.188,2.710,9.882,7.166,2.611,16.400,-0.839,-2.740,1.379,3.785,2.745,18.085,15.348,4.400,0.358
2,0.581,4.991,1.542,0.307,0.000,8.896,10.558,6.941,8.505,0.000,0.800,9.819,7.840,0.471,9.819,7.840,0.471,1.232,0.587,0.483,43.844,1.784,-101.097,2.099,2.549,1.214,9.140,7.136,0.000,0.130
3,1.898,11.518,1.927,0.267,-1.000,2.200,4.301,11.535,12.904,0.000,2.000,3.305,12.407,1.260,3.305,12.407,1.260,1.354,1.061,0.609,-26.492,-63.156,120.932,1.276,2.225,1.744,3.617,12.611,0.400,0.179
4,3.082,22.488,4.349,0.094,-8.000,0.147,2.688,13.784,16.716,0.000,4.000,1.520,15.480,2.137,1.520,15.480,2.137,2.220,1.330,0.771,-52.807,-63.803,97.229,1.670,2.878,1.724,1.857,15.152,2.000,0.179
5,0.067,0.980,0.588,0.538,0.500,9.824,10.362,6.305,6.941,0.400,0.800,10.079,6.619,0.600,10.079,6.619,0.600,0.437,0.408,0.238,-57.162,-1.251E-26,90.000,1.071,1.839,1.717,10.069,6.501,0.400,0.081
6,0.274,2.966,0.660,0.326,1.500,5.768,6.256,7.234,7.869,0.400,3.200,6.002,7.563,1.995,6.002,7.563,1.995,1.590,0.291,0.265,83.045,-85.713,-115.219,5.453,6.006,1.101,5.963,7.527,2.000,0.147
7,0.058,0.813,0.356,0.715,1.000,8.505,8.847,12.171,12.611,0.400,1.200,8.669,12.393,0.718,8.669,12.393,0.718,0.590,0.263,0.227,-73.089,-76.814,99.998,2.244,2.594,1.156,8.603,12.317,0.400,0.081
8,1.256,9.093,1.508,0.237,5.000,6.354,7.527,14.810,16.765,0.400,2.800,6.975,15.643,1.964,6.975,15.643,1.964,1.219,1.007,0.476,-65.750,-70.338,-135.237,1.211,2.560,2.115,6.696,15.592,1.200,0.130
9,1.113,8.835,2.098,0.203,0.000,20.822,22.386,16.179,17.938,0.400,4.000,21.555,17.204,2.354,21.555,17.204,2.354,1.965,0.622,0.491,46.438,-70.492,-123.789,3.158,4.004,1.268,21.506,17.352,2.000,0.147
10,0.463,3.685,1.049,0.486,1.000,11.682,12.659,2.835,4.057,1.600,3.200,12.122,3.522,2.622,12.122,3.522,2.622,1.032,0.555,0.378,40.661,76.922,155.053,1.859,2.732,1.470,12.171,3.470,2.000,0.130
11,0.420,4.265,1.039,0.258,1.000,18.769,19.698,4.497,5.768,1.600,4.800,19.201,5.000,3.393,19.201,5.000,3.393,1.684,0.351,0.328,-59.251,69.633,93.068,4.795,5.138,1.072,19.209,4.741,2.800,0.098
12,0.486,4.107,0.906,0.386,1.000,21.653,22.337,15.348,16.325,1.600,4.000,22.016,15.803,2.872,22.016,15.803,2.872,1.594,0.393,0.332,71.312,-80.262,72.794,4.061,4.803,1.183,21.995,15.641,2.000,0.130
13,0.500,4.004,0.865,0.440,1.000,10.020,10.900,16.032,17.058,1.600,3.600,10.329,16.584,2.692,10.329,16.584,2.692,1.121,0.453,0.390,-57.289,-70.483,-160.258,2.476,2.871,1.160,10.167,16.667,2.000,0.130
14,0.186,1.823,0.541,0.649,1.000,13.490,14.175,11.046,11.731,2.000,2.800,13.870,11.417,2.489,13.870,11.417,2.489,0.577,0.411,0.342,88.068,79.694,130.330,1.404,1.687,1.201,13.881,11.291,2.000,0.081
15,0.389,3.510,1.062,0.396,1.000,12.073,12.953,3.617,4.546,2.800,4.800,12.517,4.134,3.985,12.517,4.134,3.985,1.013,0.462,0.404,77.623,78.952,138.210,2.194,2.508,1.143,12.562,4.204,3.200,0.130
16,0.183,1.695,0.585,0.782,1.000,16.961,17.840,9.922,10.607,4.000,4.800,17.410,10.314,4.550,17.410,10.314,4.550,0.524,0.463,0.382,-14.318,54.739,-100.098,1.131,1.371,1.212,17.498,10.216,4.400,0.130
17,0.160,2.083,1.364,0.319,0.500,20.675,21.213,10.949,12.757,4.400,4.800,20.903,11.881,4.600,20.903,11.881,4.600,1.210,0.408,0.234,-78.975,1.391E-26,90.000,2.964,5.175,1.746,20.969,11.046,4.400,0.081
18,0.111,1.663,1.013,0.302,2.000,2.053,2.884,12.562,13.344,4.400,4.800,2.480,12.987,4.600,2.480,12.987,4.600,0.542,0.408,0.336,-40.880,2.978E-26,90.000,1.329,1.614,1.215,2.395,12.757,4.400,0.081
19,0.083,1.455,0.965,0.254,1.500,11.437,12.122,14.419,15.494,4.400,4.800,11.848,14.971,4.600,11.848,14.971,4.600,0.800,0.408,0.262,-69.490,-1.653E-26,90.000,1.960,3.055,1.559,11.828,14.615,4.400,0.081
255,0.357,12.560,9.010,0.007,31.000,1.466,22.484,3.030,17.058,0.000,4.800,12.357,10.807,2.754,12.357,10.807,2.754,13.732,9.794,2.888,-1.167,-3.356,-178.758,1.402,4.755,3.392,9.873,7.332,0.000,0.065
