Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.606,5.997,1.688,0.192,1.000,12.611,14.077,2.933,4.888,0,1.600,13.160,3.950,0.594,13.160,3.950,0.594,1.155,0.847,0.391,-83.021,41.933,-133.663,1.363,2.956,2.169,13.393,3.861,0,0.130
2,317.291,2390.805,413.885,8.332E-4,-440.000,3.617,30.207,2.982,43.208,0,4.800,16.321,25.471,2.038,16.321,25.471,2.038,20.603,15.495,2.911,84.050,-0.047,0.503,1.330,7.076,5.322,13.099,38.174,0,0.293
3,0.811,7.949,2.005,0.148,2.000,12.220,14.321,5.328,8.016,0,2.400,13.294,6.395,1.091,13.294,6.395,1.091,2.247,0.684,0.370,55.233,-31.826,74.852,3.285,6.064,1.846,12.562,5.572,0,0.114
4,0.332,3.638,1.219,0.258,0.500,17.058,18.231,5.914,6.892,0,1.200,17.633,6.446,0.580,17.633,6.446,0.580,0.957,0.651,0.309,68.459,-53.477,38.111,1.469,3.096,2.108,17.205,5.963,0,0.081
5,0.415,4.200,1.142,0.263,1.000,9.189,10.802,8.016,9.385,0,1.200,9.955,8.630,0.500,9.955,8.630,0.500,1.243,0.713,0.248,-37.084,21.355,-99.929,1.743,5.017,2.879,10.509,8.212,0,0.130
6,0.700,7.348,1.648,0.140,-4.500,7.478,9.433,10.704,12.073,0,1.600,8.330,11.312,0.888,8.330,11.312,0.888,1.256,1.100,0.290,-24.500,-15.188,71.811,1.142,4.337,3.798,8.358,10.998,0,0.114
7,0.396,3.238,0.780,0.522,1.500,7.820,8.505,12.268,13.344,0,1.600,8.132,12.812,0.661,8.132,12.812,0.661,0.992,0.443,0.360,71.267,-67.269,72.996,2.237,2.758,1.233,8.016,12.757,0,0.179
8,0.319,3.216,0.912,0.346,-1.500,13.930,14.615,13.686,14.859,0,1.200,14.336,14.286,0.612,14.336,14.286,0.612,0.941,0.473,0.308,-69.646,59.281,86.538,1.990,3.055,1.535,14.321,14.223,0,0.163
9,0.219,2.045,0.563,0.633,1.000,15.690,16.325,14.272,15.054,0,0.800,16.005,14.650,0.401,16.005,14.650,0.401,0.606,0.451,0.304,155.596,89.233,-119.134,1.343,1.990,1.483,15.885,14.566,0,0.130
10,0.168,1.782,0.628,0.566,1.000,26.883,27.469,15.103,15.788,0,1.200,27.162,15.458,0.539,27.162,15.458,0.539,0.864,0.299,0.287,-60.775,74.122,-135.303,2.890,3.015,1.043,27.127,15.299,0,0.130
11,0.577,5.200,1.070,0.268,1.000,14.859,16.325,15.006,15.836,0,2.400,15.556,15.420,1.420,15.556,15.420,1.420,1.475,0.584,0.329,8.368,-60.560,67.376,2.526,4.490,1.777,15.103,15.348,0,0.147
12,0.125,1.382,0.405,0.671,1.000,19.062,19.600,17.498,17.889,0,1.200,19.305,17.716,0.554,19.305,17.716,0.554,0.839,0.272,0.249,-7.988,80.665,-76.210,3.081,3.363,1.092,19.307,17.645,0,0.114
13,0.887,8.314,2.009,0.155,0.000,17.156,18.867,17.792,19.991,0,1.200,17.993,18.846,0.549,17.993,18.846,0.549,1.532,0.839,0.415,-47.977,8.331,94.460,1.827,3.690,2.020,18.525,17.987,0,0.130
