Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.884,15.721,4.927,0.103,1.000,22.777,27.518,1.026,5.963,0.000,0.800,25.023,3.895,0.401,25.023,3.895,0.401,3.679,1.165,0.605,-45.346,0.456,-179.219,3.157,6.084,1.927,27.274,1.320,0.000,0.130
2,104.944,716.117,110.108,0.003,-161.500,15.690,28.154,1.955,22.631,0.000,4.800,22.465,10.882,2.624,22.465,10.882,2.624,12.234,5.686,2.668,-85.505,1.071,-176.471,2.151,4.586,2.132,20.187,8.163,4.000,0.277
3,3.163,28.611,7.237,0.048,-4.500,26.785,30.207,3.666,9.629,0.000,3.200,28.563,7.165,1.902,28.563,7.165,1.902,3.245,2.103,1.034,52.202,-20.668,25.192,1.543,3.139,2.034,29.913,7.527,1.600,0.130
4,0.256,3.040,1.059,0.264,1.000,5.719,6.647,5.670,6.794,0.000,1.600,6.213,6.117,0.743,6.213,6.117,0.743,1.015,0.718,0.230,-70.234,-79.927,105.220,1.413,4.413,3.123,6.208,6.012,0.000,0.114
5,8.803,66.293,11.782,0.030,-2.500,10.802,15.152,4.839,9.189,0.000,4.800,13.530,6.834,2.319,13.530,6.834,2.319,3.128,2.142,1.509,-38.654,-57.647,126.511,1.460,2.073,1.420,13.197,7.820,2.000,0.261
6,0.859,7.780,2.118,0.177,0.000,9.531,11.780,5.572,6.990,0.000,2.800,10.745,6.290,1.770,10.745,6.290,1.770,1.484,1.115,0.401,-23.287,-57.057,77.496,1.331,3.700,2.780,10.900,6.061,2.000,0.130
7,62.635,407.055,57.649,0.007,-55.500,0.929,14.370,7.332,21.995,0.000,4.800,6.592,15.781,2.350,6.592,15.781,2.350,8.971,5.095,2.757,84.797,-4.719,0.547,1.761,3.254,1.848,5.083,16.179,0.000,0.277
8,0.146,1.929,0.756,0.337,0.000,18.525,19.356,8.358,9.042,0.000,1.200,18.983,8.746,0.579,18.983,8.746,0.579,1.015,0.320,0.299,-27.282,62.617,-80.265,3.173,3.395,1.070,19.014,8.651,0.000,0.098
9,0.824,7.368,1.874,0.192,1.000,17.889,20.822,8.994,11.242,0.000,1.200,19.471,10.039,0.413,19.471,10.039,0.413,2.226,0.651,0.297,35.402,0.594,-95.039,3.420,7.491,2.190,18.134,9.238,0.000,0.130
10,0.063,0.932,0.602,0.556,1.000,5.963,6.501,9.385,10.118,0.000,0.400,6.215,9.755,0.200,6.215,9.755,0.200,0.517,0.408,0.199,-58.474,-0.000,90.000,1.266,2.592,2.047,6.208,9.580,0.000,0.081
11,0.183,2.143,0.656,0.387,1.500,10.753,11.584,9.091,9.727,0.000,2.000,11.215,9.496,0.885,11.215,9.496,0.885,1.228,0.372,0.255,22.646,74.119,-85.144,3.301,4.822,1.461,11.291,9.531,0.000,0.147
12,0.129,1.664,0.953,0.408,0.500,2.297,2.933,10.607,11.780,0.000,0.400,2.610,11.325,0.200,2.610,11.325,0.200,0.763,0.408,0.364,-81.214,-0.000,90.000,1.869,2.095,1.121,2.786,10.704,0.000,0.081
13,0.109,1.048,0.473,1.165,1.000,10.069,10.802,11.242,11.780,0.000,0.400,10.436,11.503,0.200,10.436,11.503,0.200,0.490,0.408,0.272,24.460,-0.000,90.000,1.201,1.799,1.498,10.167,11.291,0.000,0.081
14,0.917,6.387,1.033,0.365,2.000,17.058,18.329,15.836,17.156,0.000,1.200,17.672,16.552,0.658,17.672,16.552,0.658,0.876,0.717,0.580,-61.541,-50.159,-88.550,1.221,1.510,1.236,17.303,16.814,0.000,0.163
15,0.057,0.663,0.347,1.278,1.000,0.635,1.124,16.325,16.765,0.000,0.400,0.875,16.549,0.200,0.875,16.549,0.200,0.408,0.328,0.240,0.000,-90.000,-56.939,1.243,1.699,1.366,0.684,16.423,0.000,0.081
16,0.500,4.972,1.884,0.230,1.000,13.148,14.859,16.374,17.498,0.000,1.600,13.777,16.912,0.878,13.777,16.912,0.878,1.086,0.757,0.440,-25.526,-50.219,103.017,1.434,2.470,1.722,13.784,16.912,0.800,0.114
17,0.194,1.987,0.572,0.543,1.000,25.954,26.492,17.107,17.840,0.000,1.200,26.247,17.492,0.498,26.247,17.492,0.498,0.797,0.470,0.227,66.854,-78.316,87.681,1.698,3.518,2.072,26.296,17.596,0.000,0.147
18,0.454,4.713,1.555,0.223,1.500,15.739,17.352,17.547,19.502,0.000,2.000,16.443,18.500,1.147,16.443,18.500,1.147,1.947,0.551,0.322,51.012,39.547,-91.019,3.534,6.050,1.712,17.107,19.209,0.000,0.130
19,0.159,2.141,1.081,0.290,1.000,2.200,2.639,18.818,20.187,0.000,1.600,2.416,19.511,0.776,2.416,19.511,0.776,1.093,0.538,0.226,81.246,46.133,-86.502,2.031,4.828,2.378,2.444,19.698,0.000,0.098
20,0.255,2.589,0.624,0.424,1.500,11.780,12.708,21.555,22.191,0.000,1.600,12.291,21.868,0.955,12.291,21.868,0.955,1.047,0.432,0.255,45.283,70.842,-59.966,2.426,4.100,1.690,12.317,21.995,0.000,0.114
21,0.136,1.323,0.610,0.899,1.500,11.828,12.562,12.122,12.806,0.400,0.800,12.183,12.484,0.600,12.183,12.484,0.600,0.493,0.408,0.333,34.963,1.238E-26,90.000,1.207,1.482,1.228,12.073,12.171,0.400,0.081
22,0.091,1.202,0.381,0.536,1.000,13.784,14.370,4.448,4.790,0.800,2.000,14.084,4.636,1.455,14.084,4.636,1.455,0.837,0.308,0.201,-10.283,-80.085,82.361,2.714,4.155,1.531,13.979,4.595,0.800,0.081
23,0.260,2.490,1.003,0.495,1.000,17.694,18.720,9.091,10.362,0.800,1.600,18.141,9.629,1.344,18.141,9.629,1.344,0.925,0.485,0.334,-50.599,-12.094,91.911,1.906,2.771,1.454,17.889,9.824,0.800,0.081
