 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.499,255.000,255,255,4.479,1.074,0.592,169.274,0.313,1.815,0.551,0.672,603,86
2,0.561,255.000,255,255,4.068,1.383,0.516,54.597,0.426,2.680,0.373,0.732,416,108
3,0.546,255.000,255,255,4.132,1.182,0.588,171.973,0.402,2.009,0.498,0.692,380,124
4,0.798,248.639,0,255,5.315,1.211,0.839,48.820,0.355,1.444,0.692,0.735,490,130
5,0.338,255.000,255,255,2.765,0.734,0.587,155.935,0.556,1.250,0.800,0.811,590,131
6,0.360,252.437,0,255,3.342,0.832,0.551,6.820,0.405,1.509,0.663,0.751,648,131
7,0.747,255.000,255,255,4.468,1.243,0.766,92.312,0.470,1.623,0.616,0.762,454,148
8,0.271,255.000,255,255,2.234,0.759,0.455,120.739,0.683,1.667,0.600,0.847,716,156
9,0.235,255.000,255,255,1.838,0.701,0.427,98.958,0.875,1.643,0.609,0.925,604,160
10,0.892,255.000,255,255,4.352,1.258,0.903,59.384,0.592,1.393,0.718,0.810,535,167
11,0.662,252.910,0,255,3.927,1.153,0.731,175.852,0.540,1.576,0.634,0.799,377,189
12,0.347,255.000,255,255,2.890,0.773,0.572,154.371,0.523,1.352,0.739,0.749,559,190
13,0.483,233.989,0,255,3.357,1.060,0.580,135.635,0.539,1.826,0.548,0.788,744,213
14,0.288,250.189,0,255,2.811,0.871,0.421,0.876,0.458,2.071,0.483,0.736,688,215
15,0.546,255.000,255,255,5.491,1.242,0.560,57.386,0.228,2.216,0.451,0.557,819,216
16,1.632,244.823,0,255,6.738,1.723,1.206,17.553,0.452,1.429,0.700,0.836,297,226
17,0.291,255.000,255,255,1.969,0.677,0.548,79.607,0.944,1.236,0.809,0.939,436,226
18,0.204,255.000,255,255,1.703,0.616,0.423,34.357,0.886,1.456,0.687,0.911,457,230
19,1.160,255.000,255,255,4.529,1.282,1.151,59.070,0.711,1.114,0.898,0.879,620,234
20,0.212,250.641,0,255,2.900,0.868,0.311,15.228,0.316,2.795,0.358,0.592,776,244
21,0.398,255.000,255,255,2.440,0.786,0.645,85.021,0.840,1.218,0.821,0.900,346,247
22,0.277,255.000,255,255,1.933,0.659,0.535,24.174,0.931,1.232,0.812,0.927,658,253
23,0.523,255.000,255,255,2.911,0.950,0.701,145.730,0.776,1.355,0.738,0.885,409,264
24,0.684,255.000,255,255,3.446,1.353,0.644,9.851,0.724,2.103,0.476,0.923,481,269
25,0.347,255.000,255,255,2.886,1.112,0.398,11.079,0.524,2.798,0.357,0.824,206,270
26,0.436,255.000,255,255,2.465,0.816,0.680,92.327,0.902,1.199,0.834,0.943,612,270
27,0.375,255.000,255,255,3.452,1.163,0.410,49.401,0.395,2.834,0.353,0.710,669,274
28,0.241,255.000,255,255,2.004,0.824,0.372,50.309,0.753,2.214,0.452,0.896,393,277
29,1.739,255.000,255,255,9.715,3.154,0.702,64.796,0.232,4.492,0.223,0.616,179,292
30,0.671,255.000,255,255,3.201,1.058,0.808,61.923,0.823,1.309,0.764,0.930,489,316
31,0.648,252.863,0,255,6.864,1.066,0.774,2.351,0.173,1.378,0.726,0.527,779,319
32,0.742,255.000,255,255,3.311,0.985,0.959,176.147,0.850,1.028,0.973,0.917,441,324
33,0.251,255.000,255,255,2.129,0.871,0.367,172.496,0.698,2.371,0.422,0.897,696,325
34,0.507,255.000,255,255,2.705,0.833,0.775,34.696,0.870,1.075,0.930,0.926,520,331
35,0.724,255.000,255,255,3.261,0.998,0.923,17.011,0.855,1.080,0.926,0.926,476,349
36,0.534,223.881,0,255,4.108,0.878,0.774,1.291,0.398,1.136,0.881,0.724,846,352
37,0.431,255.000,255,255,2.489,0.851,0.644,9.137,0.873,1.322,0.757,0.919,552,359
38,1.033,239.370,0,255,3.937,1.159,1.135,148.607,0.837,1.021,0.980,0.935,474,380
39,0.309,255.000,255,255,3.151,0.883,0.446,83.182,0.392,1.981,0.505,0.664,866,382
40,0.385,255.000,255,255,3.006,1.051,0.467,112.174,0.536,2.251,0.444,0.821,801,418
41,0.481,255.000,255,255,3.286,0.893,0.686,153.007,0.560,1.300,0.769,0.813,543,425
42,1.424,255.000,255,255,5.205,1.620,1.119,140.479,0.660,1.447,0.691,0.831,397,427
43,0.369,255.000,255,255,2.645,0.801,0.587,168.928,0.663,1.364,0.733,0.814,428,431
44,0.273,255.000,255,255,1.979,0.604,0.576,127.830,0.877,1.050,0.952,0.896,498,433
45,1.152,255.000,255,255,5.145,1.399,1.049,165.622,0.547,1.335,0.749,0.812,633,434
