 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
36,0.546,255.000,255,255,2.981,0.982,0.709,93.688,0.773,1.386,0.722,0.890,282,305
37,0.259,255.000,255,255,2.089,0.672,0.490,107.544,0.745,1.372,0.729,0.834,445,319
38,0.261,255.000,255,255,2.786,1.014,0.327,37.870,0.422,3.102,0.322,0.750,412,327
39,0.351,255.000,255,255,2.510,0.774,0.578,11.444,0.700,1.339,0.747,0.827,508,333
40,0.541,255.000,255,255,3.166,0.984,0.700,109.813,0.678,1.405,0.712,0.870,93,340
41,0.224,255.000,255,255,1.859,0.577,0.495,47.808,0.816,1.166,0.858,0.870,411,346
42,0.400,255.000,255,255,2.971,0.867,0.587,87.134,0.569,1.478,0.677,0.784,292,348
43,0.523,255.000,255,255,3.562,1.315,0.506,16.500,0.518,2.598,0.385,0.807,698,351
44,0.905,255.000,255,255,3.827,1.153,0.999,75.569,0.776,1.154,0.867,0.905,193,354
45,0.557,248.377,0,255,4.267,1.645,0.431,95.921,0.385,3.812,0.262,0.762,320,356
46,0.349,255.000,255,255,2.886,0.944,0.471,128.140,0.527,2.005,0.499,0.738,539,360
47,1.563,253.229,0,255,6.632,1.661,1.198,141.473,0.447,1.386,0.722,0.748,511,363
48,0.981,255.000,255,255,5.425,1.683,0.742,23.451,0.419,2.269,0.441,0.729,268,365
49,0.206,255.000,255,255,2.585,0.995,0.264,76.021,0.388,3.773,0.265,0.733,362,378
50,2.173,253.938,0,255,11.503,2.155,1.284,127.273,0.206,1.678,0.596,0.635,709,397
51,0.250,255.000,255,255,2.365,0.802,0.397,15.581,0.561,2.022,0.495,0.802,487,413
52,1.125,255.000,255,255,5.545,1.933,0.741,64.325,0.460,2.609,0.383,0.726,549,419
53,0.671,245.377,0,255,4.379,1.206,0.709,177.503,0.440,1.702,0.587,0.743,290,420
54,0.470,254.019,0,255,4.188,1.219,0.492,165.970,0.337,2.479,0.403,0.645,412,424
55,0.275,255.000,255,255,3.898,0.891,0.393,136.505,0.227,2.269,0.441,0.610,206,429
56,0.628,255.000,255,255,4.143,1.407,0.568,88.648,0.460,2.477,0.404,0.771,453,433
57,0.255,255.000,255,255,1.859,0.613,0.530,21.250,0.928,1.157,0.864,0.913,478,436
58,0.293,253.426,0,255,3.512,1.183,0.315,172.414,0.299,3.750,0.267,0.674,224,438
59,0.286,253.386,0,255,2.846,0.643,0.566,162.436,0.443,1.136,0.880,0.712,313,439
60,0.465,255.000,255,255,4.709,0.938,0.631,21.954,0.263,1.485,0.674,0.562,175,446
61,0.308,255.000,255,255,2.996,1.147,0.341,170.559,0.431,3.360,0.298,0.787,204,461
62,0.248,253.139,0,255,2.159,0.638,0.494,90.052,0.668,1.291,0.774,0.851,569,467
63,0.237,253.053,0,255,2.199,0.795,0.380,25.654,0.616,2.094,0.478,0.806,401,468
64,0.420,255.000,255,255,2.450,0.821,0.651,164.899,0.879,1.260,0.793,0.928,459,468
65,1.771,255.000,255,255,9.217,2.261,0.997,110.661,0.262,2.267,0.441,0.547,522,475
66,0.722,255.000,255,255,6.101,1.057,0.869,163.779,0.244,1.216,0.823,0.523,267,481
67,0.431,251.786,0,255,2.560,0.863,0.635,126.790,0.826,1.358,0.736,0.896,401,488
68,0.203,255.000,255,255,2.174,0.636,0.405,84.474,0.539,1.569,0.637,0.789,297,497
69,0.579,246.234,0,255,4.454,0.957,0.770,138.905,0.367,1.243,0.805,0.732,319,505
70,0.277,255.000,255,255,2.294,0.654,0.539,121.639,0.661,1.212,0.825,0.845,399,516
71,0.458,255.000,255,255,3.597,1.175,0.496,13.887,0.445,2.369,0.422,0.696,241,518
72,0.324,255.000,255,255,2.946,1.085,0.380,82.451,0.469,2.853,0.351,0.794,599,522
73,0.346,242.984,0,255,2.630,0.818,0.538,84.810,0.628,1.520,0.658,0.818,297,526
74,0.308,249.000,0,255,3.041,1.053,0.372,67.939,0.418,2.830,0.353,0.736,342,527
75,0.320,255.000,255,255,2.093,0.697,0.585,25.911,0.918,1.193,0.838,0.947,509,538
76,0.279,255.000,255,255,2.124,0.816,0.435,55.980,0.776,1.875,0.533,0.893,789,543
77,0.331,255.000,255,255,2.124,0.690,0.611,104.241,0.922,1.129,0.886,0.910,452,544
78,1.400,255.000,255,255,6.792,1.899,0.939,102.225,0.381,2.022,0.495,0.665,523,544
79,0.326,255.000,255,255,2.174,0.716,0.579,5.858,0.866,1.237,0.808,0.928,491,570
80,1.091,247.388,0,255,6.427,1.369,1.015,69.663,0.332,1.349,0.742,0.663,330,583
81,0.212,255.000,255,255,3.392,0.820,0.329,96.859,0.231,2.497,0.401,0.606,440,605
82,0.402,255.000,255,255,2.560,0.817,0.626,41.746,0.770,1.306,0.766,0.890,378,606
83,0.226,255.000,255,255,1.979,0.628,0.459,96.834,0.726,1.369,0.730,0.817,568,619
84,0.223,255.000,255,255,1.873,0.677,0.418,59.567,0.797,1.620,0.617,0.879,519,629
85,0.534,255.000,255,255,2.900,0.923,0.736,121.639,0.797,1.254,0.797,0.906,348,637
86,0.248,255.000,255,255,2.525,0.701,0.450,174.095,0.489,1.557,0.642,0.797,492,638
87,0.496,255.000,255,255,3.045,0.843,0.749,41.684,0.672,1.125,0.889,0.855,410,664
88,1.755,255.000,255,255,9.003,1.686,1.326,159.931,0.272,1.271,0.786,0.644,364,699
89,0.563,255.000,255,255,3.913,1.113,0.644,150.336,0.462,1.730,0.578,0.743,458,765
90,0.642,253.563,0,255,3.371,1.052,0.777,93.883,0.710,1.353,0.739,0.878,544,777
91,0.257,253.204,0,255,2.269,0.711,0.460,144.654,0.627,1.544,0.647,0.807,466,804
92,0.241,253.083,0,255,3.161,0.767,0.399,123.329,0.303,1.922,0.520,0.638,468,826
