 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.762,247.732,0,255,7.364,1.135,0.854,160.989,0.176,1.328,0.753,0.591,548,153
2,0.329,253.599,0,255,2.330,0.761,0.551,152.033,0.762,1.381,0.724,0.881,522,188
3,0.932,251.534,0,255,5.531,1.795,0.661,49.528,0.383,2.716,0.368,0.732,497,203
4,1.140,245.286,0,255,7.800,1.807,0.803,22.974,0.235,2.249,0.445,0.630,436,206
5,0.244,255.000,255,255,2.019,0.704,0.442,82.293,0.753,1.592,0.628,0.894,960,208
6,0.584,255.000,255,255,5.240,1.030,0.722,46.185,0.267,1.427,0.701,0.713,395,238
7,0.499,252.228,0,255,5.410,0.987,0.644,176.775,0.214,1.532,0.653,0.508,498,240
8,0.420,255.000,255,255,4.298,1.318,0.405,48.547,0.285,3.252,0.308,0.650,368,285
9,0.801,254.424,0,255,5.881,1.821,0.561,76.418,0.291,3.248,0.308,0.716,495,286
10,0.251,255.000,255,255,1.979,0.654,0.490,109.406,0.807,1.335,0.749,0.900,693,307
11,0.432,255.000,255,255,3.137,1.051,0.524,7.252,0.552,2.006,0.499,0.764,459,310
12,0.394,255.000,255,255,3.962,0.893,0.562,39.644,0.316,1.588,0.630,0.678,347,316
13,0.223,255.000,255,255,1.763,0.633,0.448,158.156,0.899,1.412,0.708,0.911,709,318
14,0.331,255.000,255,255,2.224,0.715,0.589,24.444,0.841,1.214,0.824,0.908,409,350
15,0.438,255.000,255,255,3.788,1.027,0.543,14.818,0.383,1.893,0.528,0.746,344,351
16,0.541,255.000,255,255,3.662,1.132,0.608,132.150,0.507,1.861,0.537,0.762,494,351
17,0.224,255.000,255,255,1.788,0.538,0.531,142.854,0.882,1.014,0.986,0.902,532,358
18,0.829,254.443,0,255,5.796,1.707,0.618,24.651,0.310,2.763,0.362,0.668,306,359
