 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
45,0.566,255.000,255,255,2.900,0.892,0.808,51.399,0.846,1.104,0.906,0.917,533,394
46,2.005,248.786,0,255,8.250,2.463,1.036,165.416,0.370,2.377,0.421,0.757,416,402
47,0.270,255.000,255,255,1.884,0.619,0.554,1.822,0.955,1.117,0.895,0.931,113,408
48,0.461,254.000,0,255,4.763,1.419,0.414,179.098,0.256,3.429,0.292,0.648,39,410
49,1.844,255.000,255,255,8.165,1.991,1.179,113.282,0.347,1.689,0.592,0.766,194,411
50,0.239,255.000,255,255,2.149,0.842,0.361,38.458,0.650,2.331,0.429,0.810,276,415
51,0.774,253.213,0,255,3.612,1.096,0.900,149.904,0.746,1.218,0.821,0.914,524,428
52,0.512,255.000,255,255,3.141,1.190,0.548,65.866,0.652,2.172,0.460,0.872,287,433
53,0.431,255.000,255,255,2.510,0.811,0.676,59.666,0.859,1.201,0.833,0.905,177,458
54,0.327,252.182,0,255,2.379,0.870,0.479,105.235,0.727,1.814,0.551,0.862,358,458
55,0.251,253.165,0,255,2.209,0.829,0.386,174.746,0.647,2.145,0.466,0.842,457,460
56,0.326,255.000,255,255,2.655,0.765,0.542,53.864,0.580,1.411,0.709,0.839,256,464
57,0.340,255.000,255,255,2.415,0.892,0.485,148.479,0.733,1.839,0.544,0.845,272,477
58,0.340,255.000,255,255,2.355,0.670,0.646,31.275,0.771,1.036,0.965,0.893,321,493
59,0.809,255.000,255,255,3.587,1.165,0.884,154.987,0.790,1.317,0.759,0.897,198,507
60,0.217,255.000,255,255,1.884,0.651,0.424,156.907,0.769,1.535,0.651,0.892,262,530
61,0.423,255.000,255,255,2.630,0.828,0.651,27.456,0.769,1.272,0.786,0.865,186,540
62,0.324,253.575,0,255,2.379,0.733,0.563,143.460,0.719,1.302,0.768,0.842,232,544
63,0.914,250.960,0,255,5.690,1.756,0.663,15.450,0.355,2.650,0.377,0.755,279,550
64,0.829,253.886,0,255,5.516,1.126,0.937,145.510,0.342,1.201,0.833,0.758,306,574
65,0.530,254.130,0,255,4.288,1.367,0.494,179.845,0.362,2.768,0.361,0.662,246,581
