 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
44,1.039,255,255,255,7.640,1.366,0.968,15.663,0.224,1.411,0.709,0.602,406,396
45,0.536,255,255,255,2.915,0.910,0.749,6.849,0.792,1.215,0.823,0.901,65,402
46,0.304,255,255,255,2.259,0.666,0.581,108.343,0.748,1.147,0.872,0.887,190,404
47,0.564,255,255,255,4.730,1.113,0.646,4.777,0.317,1.725,0.580,0.651,112,412
48,0.219,255,255,255,1.749,0.544,0.512,37.025,0.900,1.062,0.941,0.893,258,412
49,0.762,255,255,255,4.313,1.104,0.878,78.380,0.515,1.257,0.795,0.769,236,415
50,1.630,255,255,255,8.296,1.817,1.142,4.126,0.298,1.591,0.629,0.679,456,417
51,0.286,255,255,255,2.089,0.718,0.507,44.436,0.823,1.417,0.706,0.903,173,433
52,0.226,255,255,255,2.079,0.799,0.360,99.179,0.658,2.218,0.451,0.845,213,437
53,1.100,255,255,255,8.246,2.185,0.641,41.842,0.203,3.409,0.293,0.602,285,444
54,0.331,255,255,255,2.415,0.803,0.525,138.842,0.714,1.530,0.654,0.832,234,461
55,0.349,255,255,255,2.220,0.691,0.643,22.408,0.891,1.074,0.931,0.898,108,463
56,0.217,255,255,255,1.898,0.762,0.363,179.608,0.757,2.100,0.476,0.892,349,479
57,0.478,255,255,255,3.462,1.201,0.506,0.118,0.501,2.373,0.421,0.736,270,491
58,0.715,255,255,255,5.300,1.026,0.887,8.724,0.320,1.157,0.865,0.701,332,511
59,0.362,255,255,255,2.500,0.887,0.520,26.766,0.728,1.706,0.586,0.887,303,525
60,0.425,255,255,255,2.525,0.848,0.639,42.336,0.838,1.327,0.753,0.897,234,575
61,0.420,255,255,255,2.620,0.887,0.603,29.033,0.768,1.472,0.680,0.872,369,591
