 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.707,255.000,255,255,3.572,1.094,0.823,125.071,0.697,1.329,0.753,0.874,396,50
2,0.248,255.000,255,255,2.560,0.832,0.379,171.620,0.475,2.194,0.456,0.801,160,104
3,1.254,255.000,255,255,5.902,1.501,1.064,62.487,0.452,1.411,0.709,0.726,402,105
4,0.559,255.000,255,255,5.591,1.156,0.616,86.671,0.225,1.878,0.532,0.553,370,106
5,0.365,255.000,255,255,3.583,0.886,0.525,168.403,0.358,1.688,0.592,0.677,192,109
6,0.360,242.186,0,255,2.570,0.764,0.600,101.929,0.685,1.274,0.785,0.834,222,111
7,0.536,254.139,0,255,3.342,1.166,0.585,159.087,0.603,1.993,0.502,0.799,248,114
8,0.868,236.406,0,255,5.134,1.780,0.621,112.973,0.414,2.864,0.349,0.755,305,153
9,0.228,255.000,255,255,2.379,0.893,0.325,118.535,0.506,2.748,0.364,0.810,330,158
10,3.581,253.454,0,255,17.889,3.740,1.219,139.818,0.141,3.069,0.326,0.410,263,169
11,0.338,255.000,255,255,2.680,1.038,0.415,101.027,0.592,2.502,0.400,0.848,334,186
12,0.237,255.000,255,255,1.933,0.696,0.433,159.520,0.797,1.606,0.623,0.900,114,187
13,1.581,255.000,255,255,6.207,1.599,1.259,7.610,0.516,1.270,0.787,0.793,201,189
14,0.821,255.000,255,255,6.197,1.717,0.609,32.991,0.269,2.818,0.355,0.523,397,211
15,1.257,254.633,0,255,7.333,1.884,0.850,111.637,0.294,2.218,0.451,0.596,276,230
16,0.870,255.000,255,255,4.124,1.123,0.987,111.852,0.643,1.138,0.879,0.829,164,248
17,3.877,254.405,0,255,16.903,3.431,1.439,88.233,0.171,2.384,0.419,0.577,351,255
18,1.862,247.318,0,255,8.211,1.892,1.253,18.213,0.347,1.509,0.663,0.775,254,259
19,0.346,253.665,0,255,2.379,0.846,0.520,23.160,0.767,1.629,0.614,0.886,429,260
20,0.780,255.000,255,255,4.634,1.577,0.629,135.649,0.456,2.506,0.399,0.743,175,283
21,0.324,255.000,255,255,2.900,0.931,0.443,80.674,0.484,2.104,0.475,0.751,298,288
22,0.241,251.165,0,255,1.933,0.663,0.462,17.000,0.809,1.433,0.698,0.902,419,298
23,1.386,255.000,255,255,7.665,1.972,0.895,175.878,0.296,2.203,0.454,0.676,84,318
24,0.239,249.205,0,255,2.670,0.730,0.416,164.212,0.421,1.754,0.570,0.638,219,319
25,1.277,252.472,0,255,5.684,1.466,1.109,28.659,0.497,1.322,0.757,0.795,164,321
26,0.537,255.000,255,255,4.338,1.452,0.471,164.531,0.359,3.081,0.325,0.684,293,321
27,1.277,255.000,255,255,6.327,1.437,1.132,10.738,0.401,1.270,0.788,0.748,233,328
28,0.546,254.156,0,255,3.747,1.450,0.480,155.717,0.489,3.023,0.331,0.734,388,341
29,0.664,254.305,0,255,5.035,1.034,0.818,64.411,0.329,1.265,0.791,0.698,118,357
30,0.420,255.000,255,255,3.481,1.369,0.390,171.283,0.435,3.506,0.285,0.759,295,358
31,0.203,255.000,255,255,2.465,0.826,0.312,18.942,0.419,2.646,0.378,0.689,249,368
32,1.228,253.498,0,255,5.616,1.362,1.149,78.867,0.490,1.185,0.844,0.750,206,384
33,2.354,255.000,255,255,7.819,2.581,1.161,97.958,0.484,2.222,0.450,0.800,58,385
34,0.331,255.000,255,255,2.280,0.826,0.511,131.056,0.801,1.617,0.619,0.884,126,387
35,2.788,255.000,255,255,11.727,2.326,1.526,125.658,0.255,1.523,0.656,0.625,413,387
36,0.481,255.000,255,255,4.468,1.575,0.389,122.712,0.303,4.049,0.247,0.690,364,391
37,0.342,253.651,0,255,3.247,0.963,0.452,121.774,0.408,2.130,0.470,0.717,307,392
38,0.432,255.000,255,255,3.647,1.248,0.441,123.742,0.409,2.828,0.354,0.680,330,396
39,0.688,255.000,255,255,3.601,1.358,0.644,92.211,0.666,2.108,0.474,0.875,264,420
40,1.078,255.000,255,255,6.112,1.304,1.053,58.477,0.363,1.238,0.808,0.702,315,431
41,3.081,254.551,0,255,15.924,3.672,1.068,13.361,0.153,3.437,0.291,0.510,136,435
42,0.317,255.000,255,255,2.334,0.936,0.431,79.109,0.730,2.172,0.460,0.914,386,442
43,0.859,255.000,255,255,4.989,1.833,0.597,151.520,0.434,3.070,0.326,0.737,337,454
44,1.364,251.956,0,255,7.244,1.798,0.966,68.016,0.327,1.861,0.537,0.703,49,462
45,0.221,255.000,255,255,1.703,0.589,0.477,89.363,0.956,1.233,0.811,0.935,277,462
46,0.510,255.000,255,255,4.719,1.024,0.634,10.326,0.288,1.615,0.619,0.538,402,464
47,0.608,255.000,255,255,4.620,1.307,0.592,28.819,0.358,2.205,0.453,0.686,147,470
48,2.490,254.259,0,255,13.100,2.057,1.541,76.888,0.182,1.334,0.749,0.571,286,479
49,3.040,252.875,0,255,16.218,3.196,1.211,120.744,0.145,2.640,0.379,0.482,217,489
50,2.254,250.088,0,255,9.221,2.089,1.374,62.515,0.333,1.521,0.658,0.684,121,490
51,3.559,239.703,0,255,17.088,3.134,1.446,3.954,0.153,2.168,0.461,0.601,349,491
52,0.885,255.000,255,255,4.228,1.430,0.788,127.948,0.622,1.816,0.551,0.826,14,502
53,1.209,255.000,255,255,7.273,1.617,0.952,75.186,0.287,1.700,0.588,0.554,150,519
54,0.666,249.457,0,255,3.948,1.281,0.662,94.147,0.537,1.937,0.516,0.844,491,519
55,0.335,255.000,255,255,2.189,0.739,0.577,171.924,0.878,1.281,0.781,0.937,68,525
56,0.640,239.153,0,255,4.323,1.253,0.651,91.928,0.431,1.925,0.520,0.744,341,540
57,0.288,255.000,255,255,2.921,0.980,0.374,172.084,0.424,2.621,0.382,0.738,202,545
