 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_14_largestArea.tif,0.183,1.668,0.627,0.371,91.031,0.825,1.692,0.591,0.902,403,204
2,1X_14_largestArea.tif,1.771,10.412,1.806,1.249,79.967,0.205,1.446,0.691,0.543,383,218
3,1X_14_largestArea.tif,0.885,4.884,1.986,0.567,107.597,0.466,3.501,0.286,0.759,411,247
4,1X_14_largestArea.tif,0.259,2.164,0.919,0.358,14.807,0.694,2.566,0.390,0.899,333,249
5,1X_14_largestArea.tif,0.194,1.788,0.705,0.350,84.362,0.761,2.017,0.496,0.881,390,250
6,1X_14_largestArea.tif,0.241,2.085,0.922,0.332,136.576,0.696,2.776,0.360,0.875,291,269
7,1X_14_largestArea.tif,2.632,17.416,2.915,1.150,150.374,0.109,2.535,0.394,0.452,376,284
8,1X_14_largestArea.tif,0.128,1.363,0.442,0.370,33.665,0.869,1.196,0.836,0.871,274,286
9,1X_14_largestArea.tif,1.281,8.122,1.700,0.959,16.797,0.244,1.772,0.564,0.705,312,288
10,1X_14_largestArea.tif,0.250,1.823,0.614,0.517,86.825,0.944,1.187,0.842,0.923,408,290
11,1X_14_largestArea.tif,0.163,1.463,0.498,0.417,58.547,0.957,1.194,0.837,0.933,343,310
12,1X_14_largestArea.tif,0.621,5.865,1.967,0.402,170.625,0.227,4.896,0.204,0.490,334,325
13,1X_14_largestArea.tif,0.820,5.714,2.513,0.415,12.147,0.315,6.052,0.165,0.780,473,332
14,1X_14_largestArea.tif,0.420,3.547,1.592,0.336,37.429,0.419,4.739,0.211,0.769,248,337
15,1X_14_largestArea.tif,0.134,1.377,0.494,0.345,93.665,0.887,1.430,0.699,0.902,384,343
16,1X_14_largestArea.tif,0.195,1.714,0.677,0.367,32.365,0.836,1.842,0.543,0.893,284,349
17,1X_14_largestArea.tif,1.565,8.298,2.383,0.836,22.322,0.286,2.850,0.351,0.586,460,350
18,1X_14_largestArea.tif,0.890,5.435,1.967,0.576,37.656,0.379,3.413,0.293,0.655,398,357
19,1X_14_largestArea.tif,0.271,2.330,0.919,0.376,21.725,0.628,2.445,0.409,0.800,256,358
20,1X_14_largestArea.tif,1.172,7.815,2.559,0.583,46.475,0.241,4.386,0.228,0.539,309,370
21,1X_14_largestArea.tif,0.259,1.944,0.704,0.468,74.603,0.860,1.504,0.665,0.911,336,378
22,1X_14_largestArea.tif,0.087,1.257,0.557,0.198,164.720,0.690,2.810,0.356,0.857,458,382
23,1X_14_largestArea.tif,0.713,4.730,1.886,0.481,43.225,0.400,3.918,0.255,0.723,270,387
24,1X_14_largestArea.tif,4.283,25.823,3.486,1.564,136.843,0.081,2.228,0.449,0.402,490,387
25,1X_14_largestArea.tif,2.584,15.306,4.049,0.812,108.630,0.139,4.984,0.201,0.536,230,419
26,1X_14_largestArea.tif,0.972,5.821,1.198,1.032,41.351,0.360,1.161,0.861,0.672,300,430
27,1X_14_largestArea.tif,0.624,4.263,1.695,0.469,123.067,0.432,3.617,0.276,0.736,265,452
28,1X_14_largestArea.tif,1.230,7.278,2.288,0.685,83.591,0.292,3.341,0.299,0.643,321,461
29,1X_14_largestArea.tif,1.069,5.574,2.285,0.596,92.684,0.432,3.835,0.261,0.798,349,478
30,1X_14_largestArea.tif,0.375,3.387,1.519,0.314,135.723,0.410,4.839,0.207,0.720,627,478
31,1X_14_largestArea.tif,0.289,2.610,1.131,0.326,161.015,0.534,3.471,0.288,0.816,590,479
32,1X_14_largestArea.tif,0.288,2.184,0.867,0.422,55.220,0.758,2.052,0.487,0.876,302,488
33,1X_14_largestArea.tif,0.326,2.330,0.937,0.443,149.149,0.754,2.117,0.472,0.893,574,497
34,1X_14_largestArea.tif,0.179,1.618,0.607,0.375,77.745,0.860,1.618,0.618,0.884,281,500
35,1X_14_largestArea.tif,1.323,7.693,2.233,0.754,6.034,0.281,2.960,0.338,0.627,600,501
36,1X_14_largestArea.tif,0.100,1.158,0.398,0.319,163.265,0.933,1.248,0.801,0.866,548,507
37,1X_14_largestArea.tif,0.460,2.990,1.271,0.460,1.806,0.646,2.762,0.362,0.927,537,522
38,1X_14_largestArea.tif,0.754,3.566,1.269,0.757,42.966,0.745,1.676,0.596,0.905,283,525
39,1X_14_largestArea.tif,0.181,1.558,0.561,0.411,54.517,0.937,1.366,0.732,0.917,504,526
40,1X_14_largestArea.tif,0.175,1.558,0.558,0.400,76.501,0.909,1.394,0.717,0.898,386,530
41,1X_14_largestArea.tif,1.894,8.375,2.192,1.100,50.388,0.339,1.993,0.502,0.664,250,535
42,1X_14_largestArea.tif,0.078,0.977,0.330,0.301,176.443,1.000,1.097,0.912,0.896,310,537
