 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_65_largestArea.tif,64.979,236.282,13.974,5.921,27.267,0.015,2.360,0.424,0.254,607,56
2,1X_65_largestArea.tif,0.356,2.274,0.798,0.569,124.141,0.866,1.404,0.712,0.927,693,120
3,1X_65_largestArea.tif,0.204,1.643,0.523,0.498,32.239,0.952,1.049,0.953,0.922,700,144
4,1X_65_largestArea.tif,0.655,3.778,1.381,0.604,105.751,0.577,2.288,0.437,0.812,713,156
5,1X_65_largestArea.tif,0.943,4.925,2.221,0.540,30.772,0.488,4.109,0.243,0.868,579,163
6,1X_65_largestArea.tif,0.076,0.977,0.330,0.293,67.815,1.000,1.124,0.889,0.884,607,166
7,1X_65_largestArea.tif,0.371,2.915,1.250,0.378,168.956,0.549,3.310,0.302,0.828,650,170
8,1X_65_largestArea.tif,0.118,1.363,0.575,0.260,147.435,0.796,2.207,0.453,0.855,762,172
9,1X_65_largestArea.tif,0.253,1.873,0.638,0.505,175.007,0.907,1.262,0.792,0.921,511,203
10,1X_65_largestArea.tif,0.890,6.912,2.056,0.551,34.380,0.234,3.730,0.268,0.511,568,217
11,1X_65_largestArea.tif,0.217,1.898,0.741,0.373,63.766,0.757,1.985,0.504,0.896,775,218
12,1X_65_largestArea.tif,0.210,1.689,0.541,0.494,130.421,0.925,1.095,0.913,0.896,830,225
13,1X_65_largestArea.tif,0.185,1.678,0.651,0.361,25.580,0.823,1.801,0.555,0.899,501,226
14,1X_65_largestArea.tif,0.141,1.353,0.432,0.416,55.908,0.969,1.037,0.964,0.907,753,231
15,1X_65_largestArea.tif,2.750,10.464,2.562,1.367,160.171,0.316,1.874,0.534,0.699,715,236
16,1X_65_largestArea.tif,0.364,2.234,0.785,0.590,170.087,0.915,1.330,0.752,0.933,772,238
17,1X_65_largestArea.tif,0.132,1.593,0.659,0.255,27.817,0.654,2.581,0.387,0.839,480,240
18,1X_65_largestArea.tif,6.217,17.259,5.844,1.354,177.823,0.262,4.315,0.232,0.735,895,242
19,1X_65_largestArea.tif,0.232,2.369,0.823,0.358,117.940,0.518,2.295,0.436,0.731,706,247
20,1X_65_largestArea.tif,0.062,0.942,0.367,0.214,90.621,0.871,1.715,0.583,0.883,474,256
21,1X_65_largestArea.tif,1.730,7.112,2.501,0.881,1.172,0.430,2.840,0.352,0.728,788,275
22,1X_65_largestArea.tif,0.206,1.919,0.790,0.333,51.288,0.704,2.375,0.421,0.877,827,276
23,1X_65_largestArea.tif,0.116,1.243,0.426,0.346,38.594,0.942,1.232,0.812,0.883,710,302
24,1X_65_largestArea.tif,2.271,8.093,2.851,1.014,9.120,0.436,2.812,0.356,0.771,762,313
25,1X_65_largestArea.tif,0.382,2.670,1.102,0.441,72.585,0.673,2.497,0.400,0.885,676,320
26,1X_65_largestArea.tif,0.092,1.097,0.371,0.317,153.466,0.963,1.168,0.856,0.872,650,325
27,1X_65_largestArea.tif,0.291,2.415,0.839,0.442,170.520,0.628,1.897,0.527,0.841,820,332
28,1X_65_largestArea.tif,0.308,2.019,0.684,0.573,98.520,0.949,1.194,0.837,0.939,754,336
29,1X_65_largestArea.tif,0.528,3.927,1.046,0.643,8.660,0.430,1.625,0.615,0.714,446,341
30,1X_65_largestArea.tif,0.391,2.379,0.873,0.570,33.997,0.867,1.532,0.653,0.927,740,351
31,1X_65_largestArea.tif,0.141,1.388,0.475,0.378,30.798,0.921,1.255,0.797,0.886,674,358
32,1X_65_largestArea.tif,0.092,1.062,0.355,0.331,163.155,1.000,1.075,0.931,0.911,687,358
33,1X_65_largestArea.tif,0.212,1.753,0.626,0.430,24.926,0.866,1.456,0.687,0.918,626,362
34,1X_65_largestArea.tif,0.923,5.636,1.666,0.705,165.347,0.365,2.364,0.423,0.680,488,369
35,1X_65_largestArea.tif,0.159,1.448,0.562,0.361,146.608,0.954,1.557,0.642,0.921,617,378
36,1X_65_largestArea.tif,0.270,2.089,0.818,0.419,29.594,0.776,1.952,0.512,0.890,701,382
37,1X_65_largestArea.tif,0.119,1.678,0.662,0.230,150.393,0.533,2.879,0.347,0.759,475,391
38,1X_65_largestArea.tif,0.027,0.591,0.219,0.158,58.147,0.976,1.392,0.718,0.882,495,397
39,1X_65_largestArea.tif,0.204,1.689,0.617,0.422,47.913,0.901,1.463,0.684,0.897,606,397
40,1X_65_largestArea.tif,0.094,1.197,0.489,0.245,0.276,0.825,1.996,0.501,0.889,474,403
