 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_55_largestArea.tif,2.193,11.356,2.955,0.945,63.948,0.214,3.127,0.320,0.549,381,110
2,1X_55_largestArea.tif,2.462,14.379,2.529,1.240,70.117,0.150,2.040,0.490,0.580,429,115
3,1X_55_largestArea.tif,0.150,1.543,0.632,0.303,52.128,0.792,2.087,0.479,0.892,394,190
4,1X_55_largestArea.tif,0.036,0.687,0.252,0.183,43.699,0.965,1.383,0.723,0.833,366,193
5,1X_55_largestArea.tif,0.139,1.498,0.616,0.288,60.867,0.780,2.138,0.468,0.901,405,197
6,1X_55_largestArea.tif,0.085,1.097,0.438,0.247,47.712,0.887,1.773,0.564,0.879,395,213
7,1X_55_largestArea.tif,0.186,2.230,1.034,0.230,53.575,0.471,4.502,0.222,0.774,339,239
8,1X_55_largestArea.tif,1.932,11.829,4.022,0.612,72.140,0.174,6.576,0.152,0.513,395,243
9,1X_55_largestArea.tif,0.373,2.861,1.087,0.437,115.932,0.572,2.489,0.402,0.774,374,261
10,1X_55_largestArea.tif,0.123,1.328,0.488,0.321,86.214,0.877,1.520,0.658,0.877,363,272
11,1X_55_largestArea.tif,1.956,13.472,5.179,0.481,58.611,0.135,10.772,0.093,0.477,313,274
12,1X_55_largestArea.tif,0.128,1.413,0.548,0.298,178.633,0.809,1.836,0.545,0.899,346,296
13,1X_55_largestArea.tif,0.235,2.019,0.810,0.370,79.018,0.725,2.192,0.456,0.890,375,298
14,1X_55_largestArea.tif,0.555,4.023,1.562,0.453,166.354,0.431,3.449,0.290,0.712,319,302
15,1X_55_largestArea.tif,0.228,2.008,0.824,0.352,102.118,0.710,2.340,0.427,0.910,312,319
16,1X_55_largestArea.tif,0.373,2.309,0.878,0.541,103.588,0.878,1.624,0.616,0.936,331,330
17,1X_55_largestArea.tif,0.742,5.164,2.062,0.458,69.170,0.350,4.503,0.222,0.680,315,343
18,1X_55_largestArea.tif,3.021,16.765,2.626,1.465,50.587,0.135,1.792,0.558,0.440,282,368
19,1X_55_largestArea.tif,0.375,3.247,1.341,0.355,54.994,0.447,3.774,0.265,0.699,331,406
20,1X_55_largestArea.tif,0.413,2.666,1.097,0.479,38.837,0.730,2.293,0.436,0.889,234,412
21,1X_55_largestArea.tif,0.282,2.004,0.641,0.560,52.788,0.883,1.145,0.874,0.910,400,412
22,1X_55_largestArea.tif,0.143,1.328,0.452,0.402,33.382,1.000,1.124,0.890,0.924,349,442
23,1X_55_largestArea.tif,0.577,4.083,1.286,0.572,69.776,0.435,2.250,0.444,0.718,227,452
24,1X_55_largestArea.tif,0.100,1.172,0.427,0.297,100.849,0.910,1.440,0.694,0.902,331,452
25,1X_55_largestArea.tif,0.503,3.425,1.559,0.411,8.383,0.539,3.797,0.263,0.837,364,455
26,1X_55_largestArea.tif,1.391,10.869,4.131,0.429,69.719,0.148,9.634,0.104,0.576,203,457
27,1X_55_largestArea.tif,0.318,2.685,1.098,0.369,76.656,0.555,2.972,0.336,0.869,253,461
28,1X_55_largestArea.tif,0.610,4.037,1.364,0.569,114.036,0.470,2.395,0.418,0.705,275,462
29,1X_55_largestArea.tif,0.749,5.680,1.516,0.629,139.783,0.292,2.410,0.415,0.550,321,469
30,1X_55_largestArea.tif,0.024,0.602,0.173,0.173,0.000,0.817,1.000,1.000,0.765,207,482
31,1X_55_largestArea.tif,0.979,5.145,1.530,0.815,79.368,0.465,1.878,0.532,0.750,268,490
32,1X_55_largestArea.tif,0.469,3.757,1.478,0.404,48.716,0.417,3.663,0.273,0.680,361,490
33,1X_55_largestArea.tif,0.782,5.836,1.597,0.623,28.219,0.288,2.564,0.390,0.534,318,511
34,1X_55_largestArea.tif,0.226,1.738,0.567,0.508,49.240,0.940,1.117,0.896,0.919,355,515
35,1X_55_largestArea.tif,1.697,11.775,3.760,0.575,75.103,0.154,6.544,0.153,0.517,147,524
36,1X_55_largestArea.tif,2.596,17.383,2.515,1.314,86.085,0.108,1.913,0.523,0.624,311,533
37,1X_55_largestArea.tif,0.244,1.909,0.722,0.431,94.985,0.843,1.676,0.597,0.928,329,540
38,1X_55_largestArea.tif,0.109,1.328,0.540,0.256,54.811,0.774,2.110,0.474,0.870,151,583
39,1X_55_largestArea.tif,0.331,2.365,0.944,0.447,125.643,0.744,2.113,0.473,0.878,137,595
40,1X_55_largestArea.tif,0.081,1.257,0.549,0.189,76.507,0.647,2.909,0.344,0.833,301,618
41,1X_55_largestArea.tif,0.199,1.653,0.555,0.457,166.600,0.915,1.216,0.823,0.902,137,622
42,1X_55_largestArea.tif,2.991,14.613,2.489,1.530,76.168,0.176,1.627,0.615,0.563,152,635
43,1X_55_largestArea.tif,0.521,4.128,1.095,0.606,51.138,0.384,1.806,0.554,0.644,281,653
44,1X_55_largestArea.tif,0.367,2.940,1.294,0.361,10.213,0.534,3.580,0.279,0.830,146,655
45,1X_55_largestArea.tif,0.166,1.593,0.583,0.364,117.439,0.824,1.603,0.624,0.885,94,663
46,1X_55_largestArea.tif,0.521,3.732,1.617,0.410,61.466,0.470,3.940,0.254,0.828,246,673
47,1X_55_largestArea.tif,0.223,1.763,0.629,0.451,166.638,0.899,1.394,0.717,0.914,195,696
48,1X_55_largestArea.tif,0.168,1.498,0.526,0.408,17.851,0.943,1.289,0.776,0.912,214,704
49,1X_55_largestArea.tif,0.087,1.087,0.375,0.295,12.255,0.924,1.274,0.785,0.897,157,711
