 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_21_largestArea.tif,0.096,1.122,0.389,0.314,149.012,0.957,1.240,0.806,0.883,714,38
2,1X_21_largestArea.tif,1.619,11.947,2.555,0.807,173.600,0.143,3.166,0.316,0.507,686,39
3,1X_21_largestArea.tif,1.560,9.813,4.609,0.431,5.931,0.204,10.697,0.093,0.786,635,40
4,1X_21_largestArea.tif,7.588,30.363,5.255,1.839,5.871,0.103,2.858,0.350,0.598,675,49
5,1X_21_largestArea.tif,0.248,1.859,0.578,0.546,157.927,0.902,1.058,0.946,0.904,426,51
6,1X_21_largestArea.tif,0.166,1.969,0.826,0.257,109.268,0.540,3.219,0.311,0.797,334,80
7,1X_21_largestArea.tif,2.291,14.377,2.821,1.034,1.841,0.139,2.729,0.366,0.501,322,91
8,1X_21_largestArea.tif,0.071,1.097,0.423,0.212,169.980,0.736,1.996,0.501,0.812,494,99
9,1X_21_largestArea.tif,0.597,3.686,1.538,0.494,23.364,0.552,3.111,0.321,0.863,540,104
10,1X_21_largestArea.tif,0.291,2.054,0.680,0.546,117.211,0.868,1.246,0.803,0.912,273,105
11,1X_21_largestArea.tif,26.225,133.310,10.113,3.302,30.938,0.019,3.063,0.326,0.230,438,106
12,1X_21_largestArea.tif,0.270,2.029,0.616,0.557,3.983,0.823,1.105,0.905,0.887,251,110
13,1X_21_largestArea.tif,1.782,9.392,3.687,0.615,19.657,0.254,5.990,0.167,0.635,532,120
14,1X_21_largestArea.tif,2.993,15.140,3.553,1.072,0.997,0.164,3.313,0.302,0.460,221,122
15,1X_21_largestArea.tif,4.954,21.210,4.376,1.441,50.513,0.138,3.036,0.329,0.319,195,124
16,1X_21_largestArea.tif,0.045,0.857,0.333,0.173,43.878,0.774,1.923,0.520,0.806,586,126
17,1X_21_largestArea.tif,0.071,0.917,0.310,0.290,171.888,1.000,1.066,0.938,0.907,341,133
18,1X_21_largestArea.tif,0.773,5.912,2.381,0.413,48.688,0.278,5.763,0.174,0.633,161,159
19,1X_21_largestArea.tif,0.275,2.525,0.847,0.414,124.828,0.542,2.047,0.489,0.756,293,161
20,1X_21_largestArea.tif,0.756,4.622,1.990,0.484,7.472,0.445,4.112,0.243,0.780,239,162
21,1X_21_largestArea.tif,0.210,1.983,0.795,0.336,6.976,0.670,2.364,0.423,0.859,186,164
22,1X_21_largestArea.tif,0.526,2.705,0.921,0.728,50.691,0.904,1.264,0.791,0.936,439,173
23,1X_21_largestArea.tif,0.025,0.626,0.249,0.130,41.991,0.811,1.922,0.520,0.800,259,174
24,1X_21_largestArea.tif,0.154,1.438,0.473,0.414,76.848,0.935,1.141,0.876,0.899,490,178
25,1X_21_largestArea.tif,0.270,2.064,0.772,0.445,175.875,0.795,1.735,0.576,0.887,416,190
26,1X_21_largestArea.tif,0.089,1.122,0.407,0.278,107.730,0.885,1.466,0.682,0.875,401,197
27,1X_21_largestArea.tif,0.132,1.328,0.453,0.371,76.637,0.942,1.222,0.818,0.901,379,199
28,1X_21_largestArea.tif,0.119,1.243,0.439,0.346,30.476,0.972,1.267,0.789,0.904,382,210
29,1X_21_largestArea.tif,0.134,1.328,0.451,0.378,100.761,0.954,1.191,0.839,0.897,262,214
30,1X_21_largestArea.tif,0.159,1.473,0.491,0.413,48.132,0.922,1.190,0.840,0.903,368,226
31,1X_21_largestArea.tif,0.036,0.772,0.327,0.141,27.089,0.764,2.327,0.430,0.800,362,245
32,1X_21_largestArea.tif,0.051,0.822,0.322,0.200,18.512,0.943,1.610,0.621,0.903,326,253
33,1X_21_largestArea.tif,0.027,0.591,0.211,0.164,38.736,0.976,1.287,0.777,0.857,366,256
34,1X_21_largestArea.tif,0.887,5.099,1.497,0.754,27.180,0.428,1.986,0.504,0.696,340,259
35,1X_21_largestArea.tif,0.206,1.668,0.514,0.511,82.875,0.932,1.007,0.993,0.919,72,277
36,1X_21_largestArea.tif,0.787,4.168,1.749,0.573,66.009,0.569,3.052,0.328,0.826,95,278
37,1X_21_largestArea.tif,0.031,0.641,0.278,0.141,175.692,0.941,1.977,0.506,0.971,221,280
38,1X_21_largestArea.tif,0.136,1.834,0.598,0.289,46.046,0.507,2.072,0.483,0.728,166,285
39,1X_21_largestArea.tif,0.177,1.558,0.554,0.407,118.353,0.918,1.362,0.734,0.907,324,296
40,1X_21_largestArea.tif,0.706,4.718,1.912,0.470,179.263,0.398,4.067,0.246,0.812,188,305
