 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_15_largestArea.tif,0.311,2.435,1.044,0.379,135.302,0.659,2.752,0.363,0.854,159,174
2,1X_15_largestArea.tif,0.128,1.292,0.420,0.389,80.888,0.966,1.081,0.925,0.904,147,195
3,1X_15_largestArea.tif,1.245,8.906,1.389,1.141,164.781,0.197,1.218,0.821,0.545,162,203
4,1X_15_largestArea.tif,1.333,9.377,3.497,0.486,154.525,0.191,7.202,0.139,0.584,190,203
5,1X_15_largestArea.tif,0.181,1.568,0.540,0.426,131.959,0.924,1.268,0.789,0.897,134,210
6,1X_15_largestArea.tif,1.028,6.771,2.247,0.582,102.230,0.282,3.857,0.259,0.630,193,235
7,1X_15_largestArea.tif,9.734,45.132,5.211,2.378,8.538,0.060,2.191,0.456,0.371,278,238
8,1X_15_largestArea.tif,0.422,3.942,1.681,0.319,85.794,0.341,5.262,0.190,0.735,174,243
9,1X_15_largestArea.tif,0.615,4.143,1.827,0.429,111.450,0.450,4.263,0.235,0.812,254,248
10,1X_15_largestArea.tif,0.042,0.736,0.269,0.197,123.119,0.964,1.365,0.732,0.885,290,282
11,1X_15_largestArea.tif,0.637,4.869,1.750,0.463,144.071,0.338,3.778,0.265,0.635,300,327
12,1X_15_largestArea.tif,0.156,1.413,0.477,0.415,44.769,0.980,1.149,0.871,0.920,278,338
13,1X_15_largestArea.tif,0.141,1.813,0.709,0.253,87.564,0.539,2.802,0.357,0.788,298,341
14,1X_15_largestArea.tif,0.060,0.967,0.372,0.204,111.347,0.803,1.823,0.549,0.835,255,353
15,1X_15_largestArea.tif,0.385,2.585,0.904,0.543,78.004,0.725,1.664,0.601,0.849,377,358
16,1X_15_largestArea.tif,0.139,1.558,0.621,0.286,174.061,0.721,2.174,0.460,0.842,266,363
17,1X_15_largestArea.tif,4.223,24.565,3.759,1.430,68.998,0.088,2.629,0.380,0.392,239,366
18,1X_15_largestArea.tif,0.733,5.651,2.311,0.404,121.145,0.288,5.723,0.175,0.618,325,367
19,1X_15_largestArea.tif,0.069,0.942,0.346,0.253,176.934,0.974,1.366,0.732,0.905,285,370
20,1X_15_largestArea.tif,0.168,1.498,0.529,0.405,62.519,0.943,1.305,0.766,0.916,186,385
21,1X_15_largestArea.tif,0.318,2.500,0.996,0.407,48.333,0.640,2.448,0.408,0.796,300,386
22,1X_15_largestArea.tif,0.192,1.909,0.702,0.348,78.146,0.662,2.020,0.495,0.825,169,401
23,1X_15_largestArea.tif,0.337,2.579,1.150,0.373,179.226,0.636,3.087,0.324,0.912,197,407
24,1X_15_largestArea.tif,0.192,1.583,0.536,0.455,151.649,0.962,1.178,0.849,0.930,318,408
25,1X_15_largestArea.tif,0.157,1.438,0.471,0.425,70.418,0.957,1.107,0.903,0.916,367,418
26,1X_15_largestArea.tif,0.498,3.732,1.104,0.574,140.706,0.449,1.923,0.520,0.721,202,431
27,1X_15_largestArea.tif,0.212,1.678,0.548,0.491,70.134,0.944,1.116,0.896,0.914,251,445
28,1X_15_largestArea.tif,0.271,2.089,0.825,0.419,49.642,0.781,1.968,0.508,0.904,259,461
29,1X_15_largestArea.tif,1.630,10.800,2.758,0.753,127.824,0.176,3.664,0.273,0.466,289,475
30,1X_15_largestArea.tif,0.130,1.303,0.447,0.371,73.031,0.965,1.202,0.832,0.894,321,476
31,1X_15_largestArea.tif,0.215,1.973,0.869,0.315,179.258,0.695,2.756,0.363,0.941,182,477
32,1X_15_largestArea.tif,0.101,1.147,0.386,0.335,66.938,0.967,1.153,0.868,0.903,334,490
33,1X_15_largestArea.tif,0.230,2.560,0.881,0.332,103.039,0.441,2.651,0.377,0.791,272,500
34,1X_15_largestArea.tif,0.362,3.321,0.863,0.534,129.788,0.412,1.615,0.619,0.685,233,511
35,1X_15_largestArea.tif,0.067,0.952,0.350,0.244,49.238,0.928,1.434,0.697,0.860,329,560
36,1X_15_largestArea.tif,0.693,6.155,1.196,0.737,80.824,0.230,1.623,0.616,0.582,314,565
37,1X_15_largestArea.tif,0.168,1.508,0.539,0.397,15.314,0.930,1.356,0.738,0.907,345,565
38,1X_15_largestArea.tif,4.849,26.837,6.410,0.963,70.902,0.085,6.656,0.150,0.400,325,601
39,1X_15_largestArea.tif,0.081,1.087,0.406,0.255,109.199,0.866,1.593,0.628,0.874,327,631
40,1X_15_largestArea.tif,0.174,1.714,0.646,0.342,126.927,0.743,1.890,0.529,0.853,199,638
41,1X_15_largestArea.tif,0.264,2.535,1.108,0.304,62.504,0.517,3.648,0.274,0.809,328,643
42,1X_15_largestArea.tif,0.447,3.670,1.636,0.348,84.910,0.417,4.704,0.213,0.810,315,669
43,1X_15_largestArea.tif,0.268,1.944,0.688,0.496,76.466,0.891,1.387,0.721,0.911,305,722
44,1X_15_largestArea.tif,0.403,3.261,1.370,0.375,64.697,0.477,3.654,0.274,0.766,289,724
45,1X_15_largestArea.tif,1.476,9.294,1.689,1.113,98.762,0.215,1.518,0.659,0.587,292,746
46,1X_15_largestArea.tif,0.241,1.983,0.770,0.398,169.663,0.769,1.936,0.516,0.905,257,798
47,1X_15_largestArea.tif,0.559,3.923,1.157,0.615,89.020,0.457,1.880,0.532,0.786,274,810
