 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_60_largestArea.tif,0.856,5.062,2.333,0.467,95.525,0.420,4.994,0.200,0.874,574,240
2,1X_60_largestArea.tif,0.376,3.041,1.353,0.354,123.179,0.511,3.819,0.262,0.844,548,246
3,1X_60_largestArea.tif,0.427,3.014,1.309,0.415,176.209,0.590,3.150,0.317,0.864,598,249
4,1X_60_largestArea.tif,0.593,4.896,2.135,0.354,44.063,0.311,6.033,0.166,0.725,481,285
5,1X_60_largestArea.tif,0.022,0.531,0.212,0.130,35.783,0.967,1.627,0.615,0.857,450,291
6,1X_60_largestArea.tif,0.715,4.108,1.428,0.637,113.556,0.532,2.240,0.446,0.740,526,299
7,1X_60_largestArea.tif,0.335,3.796,1.615,0.264,164.764,0.292,6.121,0.163,0.651,475,309
8,1X_60_largestArea.tif,1.022,6.180,2.426,0.536,16.604,0.336,4.523,0.221,0.737,394,315
9,1X_60_largestArea.tif,10.396,60.749,4.510,2.935,177.572,0.035,1.536,0.651,0.437,460,319
10,1X_60_largestArea.tif,4.311,23.326,3.938,1.394,90.116,0.100,2.825,0.354,0.364,581,319
11,1X_60_largestArea.tif,1.371,8.891,1.869,0.934,47.792,0.218,2.000,0.500,0.491,509,339
12,1X_60_largestArea.tif,0.042,0.736,0.267,0.199,139.279,0.964,1.343,0.745,0.885,331,348
13,1X_60_largestArea.tif,0.223,2.425,0.714,0.397,144.752,0.476,1.799,0.556,0.697,323,354
14,1X_60_largestArea.tif,0.089,1.147,0.439,0.257,165.340,0.846,1.703,0.587,0.860,510,360
15,1X_60_largestArea.tif,1.713,9.628,1.836,1.188,46.309,0.232,1.545,0.647,0.614,512,410
16,1X_60_largestArea.tif,0.501,3.697,1.498,0.426,129.759,0.461,3.517,0.284,0.726,338,412
17,1X_60_largestArea.tif,0.199,1.653,0.621,0.408,119.448,0.915,1.520,0.658,0.913,347,444
18,1X_60_largestArea.tif,1.462,9.508,1.976,0.942,0.464,0.203,2.098,0.477,0.589,377,450
19,1X_60_largestArea.tif,0.852,5.798,2.684,0.404,137.756,0.319,6.640,0.151,0.729,481,457
20,1X_60_largestArea.tif,0.333,2.655,0.930,0.456,123.847,0.593,2.038,0.491,0.765,530,480
21,1X_60_largestArea.tif,0.289,2.369,0.924,0.399,173.658,0.648,2.314,0.432,0.829,568,490
