 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_22_largestArea.tif,2.343,12.684,3.525,0.846,141.112,0.183,4.165,0.240,0.582,77,79
2,1X_22_largestArea.tif,3.633,26.557,3.702,1.250,110.511,0.065,2.962,0.338,0.333,48,85
3,1X_22_largestArea.tif,0.116,1.243,0.414,0.357,119.120,0.942,1.160,0.862,0.877,131,87
4,1X_22_largestArea.tif,0.686,4.352,1.880,0.464,104.171,0.455,4.049,0.247,0.776,178,98
5,1X_22_largestArea.tif,3.135,18.883,3.023,1.321,11.495,0.111,2.289,0.437,0.418,108,126
6,1X_22_largestArea.tif,0.165,1.604,0.654,0.320,148.280,0.805,2.041,0.490,0.875,217,147
7,1X_22_largestArea.tif,0.223,1.738,0.565,0.502,137.206,0.925,1.126,0.888,0.911,186,157
8,1X_22_largestArea.tif,0.226,2.220,0.976,0.295,150.447,0.577,3.305,0.303,0.847,88,171
9,1X_22_largestArea.tif,0.069,0.917,0.345,0.254,1.296,1.000,1.358,0.737,0.905,157,171
10,1X_22_largestArea.tif,1.062,5.686,2.068,0.654,50.277,0.413,3.164,0.316,0.739,179,173
11,1X_22_largestArea.tif,0.174,1.728,0.555,0.399,57.542,0.731,1.392,0.719,0.857,241,181
12,1X_22_largestArea.tif,0.096,1.122,0.386,0.317,31.050,0.957,1.218,0.821,0.891,152,184
13,1X_22_largestArea.tif,0.525,4.002,1.518,0.440,12.367,0.412,3.449,0.290,0.691,268,200
14,1X_22_largestArea.tif,0.250,1.944,0.703,0.452,102.147,0.830,1.555,0.643,0.890,185,201
15,1X_22_largestArea.tif,0.297,2.139,0.850,0.444,169.906,0.815,1.912,0.523,0.919,288,213
16,1X_22_largestArea.tif,4.854,25.838,4.185,1.477,101.417,0.091,2.833,0.353,0.458,141,214
17,1X_22_largestArea.tif,0.778,5.966,1.466,0.676,20.994,0.275,2.169,0.461,0.568,252,223
18,1X_22_largestArea.tif,0.145,1.377,0.457,0.404,135.562,0.959,1.131,0.884,0.914,278,223
19,1X_22_largestArea.tif,0.559,5.213,1.248,0.570,87.261,0.258,2.189,0.457,0.463,162,226
20,1X_22_largestArea.tif,0.148,1.388,0.487,0.388,34.565,0.968,1.254,0.797,0.906,179,235
21,1X_22_largestArea.tif,1.319,8.315,1.543,1.088,86.333,0.240,1.418,0.705,0.612,303,238
22,1X_22_largestArea.tif,0.221,2.184,0.889,0.316,35.170,0.581,2.812,0.356,0.844,196,247
23,1X_22_largestArea.tif,0.270,2.960,1.191,0.288,81.751,0.387,4.135,0.242,0.695,318,247
24,1X_22_largestArea.tif,0.156,1.473,0.485,0.408,77.485,0.901,1.189,0.841,0.901,251,250
25,1X_22_largestArea.tif,0.266,1.958,0.732,0.463,100.923,0.871,1.581,0.632,0.933,89,254
26,1X_22_largestArea.tif,0.022,0.506,0.184,0.151,55.278,1.000,1.218,0.821,0.889,302,267
27,1X_22_largestArea.tif,0.355,3.537,1.624,0.278,59.746,0.356,5.839,0.171,0.769,186,268
28,1X_22_largestArea.tif,0.069,0.977,0.312,0.280,17.553,0.905,1.115,0.896,0.844,87,276
29,1X_22_largestArea.tif,18.840,79.615,9.350,2.566,70.245,0.037,3.644,0.274,0.361,275,276
30,1X_22_largestArea.tif,0.492,3.998,1.715,0.365,114.700,0.387,4.693,0.213,0.697,240,287
31,1X_22_largestArea.tif,0.154,1.413,0.465,0.421,94.217,0.968,1.105,0.905,0.909,200,291
32,1X_22_largestArea.tif,0.235,1.838,0.705,0.425,101.175,0.875,1.658,0.603,0.932,305,302
33,1X_22_largestArea.tif,0.639,5.029,1.607,0.506,90.862,0.317,3.174,0.315,0.653,175,313
34,1X_22_largestArea.tif,0.150,1.438,0.533,0.359,39.621,0.913,1.487,0.673,0.917,140,345
35,1X_22_largestArea.tif,0.559,3.197,1.357,0.525,37.991,0.687,2.586,0.387,0.893,207,357
36,1X_22_largestArea.tif,0.434,3.025,1.315,0.421,98.555,0.596,3.126,0.320,0.873,158,359
37,1X_22_largestArea.tif,0.094,1.182,0.453,0.265,49.877,0.846,1.712,0.584,0.874,146,370
38,1X_22_largestArea.tif,0.324,2.064,0.653,0.631,15.032,0.955,1.034,0.967,0.927,133,376
39,1X_22_largestArea.tif,0.217,2.830,1.234,0.224,15.073,0.341,5.510,0.181,0.759,307,434
40,1X_22_largestArea.tif,0.613,4.089,1.806,0.432,130.807,0.461,4.179,0.239,0.828,277,452
41,1X_22_largestArea.tif,0.121,1.268,0.412,0.375,21.878,0.948,1.098,0.911,0.899,188,454
42,1X_22_largestArea.tif,0.241,1.848,0.686,0.447,103.886,0.885,1.534,0.652,0.920,178,516
