 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_49_largestArea.tif,0.145,1.523,0.580,0.318,107.856,0.784,1.827,0.547,0.884,458,105
2,1X_49_largestArea.tif,0.239,2.054,0.806,0.377,113.156,0.711,2.136,0.468,0.874,476,128
3,1X_49_largestArea.tif,0.206,2.029,0.771,0.341,152.271,0.630,2.264,0.442,0.773,459,134
4,1X_49_largestArea.tif,3.327,19.369,6.849,0.619,84.092,0.111,11.074,0.090,0.434,430,144
5,1X_49_largestArea.tif,0.203,2.068,0.874,0.295,82.083,0.595,2.960,0.338,0.862,452,147
6,1X_49_largestArea.tif,0.803,5.396,2.237,0.457,55.694,0.347,4.892,0.204,0.736,483,154
7,1X_49_largestArea.tif,0.416,3.651,1.613,0.328,69.322,0.392,4.912,0.204,0.804,426,192
8,1X_49_largestArea.tif,0.043,0.772,0.246,0.224,64.598,0.916,1.098,0.911,0.828,450,221
9,1X_49_largestArea.tif,0.427,2.585,0.978,0.556,70.317,0.803,1.758,0.569,0.915,440,272
10,1X_49_largestArea.tif,0.373,2.379,0.899,0.528,116.216,0.827,1.702,0.588,0.920,458,280
11,1X_49_largestArea.tif,0.127,1.292,0.435,0.370,152.082,0.953,1.176,0.851,0.903,425,338
12,1X_49_largestArea.tif,0.127,1.377,0.514,0.313,77.589,0.839,1.641,0.609,0.870,324,342
13,1X_49_largestArea.tif,4.478,26.319,3.674,1.552,126.376,0.081,2.367,0.422,0.423,384,343
14,1X_49_largestArea.tif,0.349,2.344,0.860,0.517,83.206,0.798,1.663,0.601,0.906,464,345
15,1X_49_largestArea.tif,0.072,0.977,0.357,0.258,118.985,0.953,1.386,0.722,0.889,52,346
16,1X_49_largestArea.tif,0.302,2.104,0.777,0.495,67.339,0.858,1.570,0.637,0.925,291,359
17,1X_49_largestArea.tif,0.501,2.911,1.133,0.563,130.805,0.743,2.011,0.497,0.894,337,359
18,1X_49_largestArea.tif,0.268,2.029,0.787,0.433,63.976,0.817,1.814,0.551,0.905,449,361
19,1X_49_largestArea.tif,0.105,1.207,0.439,0.304,159.485,0.905,1.443,0.693,0.885,316,367
20,1X_49_largestArea.tif,0.156,1.413,0.481,0.412,157.235,0.980,1.167,0.857,0.915,405,367
21,1X_49_largestArea.tif,0.034,0.651,0.218,0.201,83.736,1.000,1.083,0.923,0.884,458,379
22,1X_49_largestArea.tif,0.302,2.730,1.184,0.325,115.296,0.509,3.641,0.275,0.807,67,388
23,1X_49_largestArea.tif,0.868,6.763,1.389,0.796,8.180,0.239,1.744,0.573,0.564,329,391
24,1X_49_largestArea.tif,2.028,14.334,5.494,0.470,35.892,0.124,11.687,0.086,0.473,279,395
25,1X_49_largestArea.tif,0.127,1.388,0.545,0.296,42.521,0.826,1.844,0.542,0.875,233,402
26,1X_49_largestArea.tif,1.789,8.393,3.963,0.575,45.651,0.319,6.895,0.145,0.717,288,411
27,1X_49_largestArea.tif,0.378,4.866,2.325,0.207,43.403,0.201,11.231,0.089,0.710,271,415
28,1X_49_largestArea.tif,1.523,11.771,2.663,0.728,165.088,0.138,3.655,0.274,0.299,91,420
29,1X_49_largestArea.tif,0.517,4.407,2.087,0.316,78.291,0.335,6.611,0.151,0.821,288,430
30,1X_49_largestArea.tif,0.637,4.688,1.662,0.488,106.282,0.364,3.405,0.294,0.632,215,458
31,1X_49_largestArea.tif,0.735,5.054,1.916,0.488,157.199,0.361,3.927,0.255,0.677,121,467
32,1X_49_largestArea.tif,0.715,4.147,1.815,0.501,159.764,0.522,3.618,0.276,0.831,181,529
33,1X_49_largestArea.tif,0.067,0.927,0.327,0.261,123.533,0.978,1.251,0.799,0.851,220,576
34,1X_49_largestArea.tif,0.147,1.583,0.546,0.342,90.901,0.735,1.597,0.626,0.862,246,596
