 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_40_largestArea.tif,0.237,1.884,0.669,0.451,64.293,0.839,1.483,0.674,0.897,238,155
2,1X_40_largestArea.tif,0.503,3.151,1.316,0.487,120.164,0.637,2.704,0.370,0.861,211,160
3,1X_40_largestArea.tif,0.577,3.583,1.595,0.461,127.487,0.565,3.460,0.289,0.867,259,186
4,1X_40_largestArea.tif,0.096,1.112,0.405,0.301,76.540,0.975,1.346,0.743,0.930,224,191
5,1X_40_largestArea.tif,0.393,2.355,0.845,0.592,135.921,0.890,1.428,0.700,0.925,244,209
6,1X_40_largestArea.tif,0.488,3.261,1.189,0.523,32.579,0.577,2.274,0.440,0.811,210,210
7,1X_40_largestArea.tif,1.674,9.308,1.606,1.327,153.992,0.243,1.210,0.826,0.507,155,215
8,1X_40_largestArea.tif,0.698,5.614,2.047,0.434,92.917,0.278,4.711,0.212,0.571,277,220
9,1X_40_largestArea.tif,0.874,5.134,1.158,0.961,135.238,0.417,1.205,0.830,0.678,124,226
10,1X_40_largestArea.tif,0.932,6.697,2.449,0.484,106.006,0.261,5.055,0.198,0.560,256,231
11,1X_40_largestArea.tif,0.653,4.367,1.861,0.447,162.723,0.430,4.164,0.240,0.789,209,233
12,1X_40_largestArea.tif,1.332,8.190,1.408,1.204,143.889,0.249,1.169,0.856,0.647,321,246
13,1X_40_largestArea.tif,1.780,11.688,3.313,0.684,145.216,0.164,4.842,0.207,0.411,199,247
14,1X_40_largestArea.tif,0.393,3.533,1.627,0.307,36.284,0.395,5.294,0.189,0.739,135,264
15,1X_40_largestArea.tif,0.338,2.550,1.045,0.412,66.181,0.654,2.535,0.395,0.895,104,268
16,1X_40_largestArea.tif,0.371,3.161,1.276,0.370,126.518,0.466,3.448,0.290,0.762,286,275
17,1X_40_largestArea.tif,0.849,4.869,2.029,0.532,41.530,0.450,3.811,0.262,0.776,131,281
18,1X_40_largestArea.tif,0.364,2.319,0.816,0.568,61.192,0.850,1.437,0.696,0.903,337,284
19,1X_40_largestArea.tif,0.101,1.268,0.505,0.256,53.728,0.792,1.973,0.507,0.855,153,285
20,1X_40_largestArea.tif,0.702,5.879,2.307,0.387,105.860,0.255,5.955,0.168,0.577,317,292
21,1X_40_largestArea.tif,0.262,2.079,0.827,0.404,81.924,0.763,2.050,0.488,0.909,135,303
22,1X_40_largestArea.tif,0.322,2.966,1.310,0.313,133.051,0.460,4.183,0.239,0.788,297,304
23,1X_40_largestArea.tif,0.107,1.243,0.441,0.308,134.917,0.869,1.431,0.699,0.868,159,318
24,1X_40_largestArea.tif,2.088,12.315,4.500,0.591,103.723,0.173,7.616,0.131,0.585,128,324
25,1X_40_largestArea.tif,0.449,3.662,1.213,0.471,96.045,0.421,2.575,0.388,0.637,288,334
26,1X_40_largestArea.tif,0.156,1.473,0.525,0.377,63.829,0.901,1.393,0.718,0.901,304,343
27,1X_40_largestArea.tif,0.827,4.738,1.599,0.658,92.491,0.463,2.430,0.412,0.722,298,365
28,1X_40_largestArea.tif,3.378,22.876,2.650,1.623,177.112,0.081,1.633,0.612,0.336,318,369
29,1X_40_largestArea.tif,0.121,1.268,0.432,0.357,134.834,0.948,1.208,0.828,0.899,241,374
30,1X_40_largestArea.tif,1.952,12.666,1.856,1.339,29.452,0.153,1.385,0.722,0.412,195,388
31,1X_40_largestArea.tif,1.162,7.282,1.442,1.025,60.886,0.275,1.406,0.711,0.554,207,415
32,1X_40_largestArea.tif,0.347,2.610,1.070,0.414,161.306,0.641,2.587,0.387,0.893,229,430
33,1X_40_largestArea.tif,0.387,2.705,0.984,0.501,104.532,0.665,1.965,0.509,0.872,262,433
34,1X_40_largestArea.tif,0.411,2.560,1.003,0.521,153.558,0.788,1.925,0.519,0.913,164,436
35,1X_40_largestArea.tif,2.667,19.206,3.054,1.112,128.073,0.091,2.747,0.364,0.356,315,462
36,1X_40_largestArea.tif,0.492,3.211,1.336,0.469,139.041,0.600,2.847,0.351,0.828,227,467
37,1X_40_largestArea.tif,1.579,9.603,2.997,0.671,133.123,0.215,4.467,0.224,0.518,280,473
38,1X_40_largestArea.tif,0.724,4.568,1.921,0.480,111.133,0.436,4.005,0.250,0.758,361,567
39,1X_40_largestArea.tif,0.089,1.097,0.426,0.265,138.560,0.925,1.609,0.621,0.860,399,610
40,1X_40_largestArea.tif,0.557,3.657,1.521,0.466,142.554,0.524,3.261,0.307,0.778,385,621
