 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_06_largestArea.tif,0.038,0.712,0.259,0.187,61.381,0.943,1.384,0.722,0.840,217,87
2,1X_06_largestArea.tif,1.107,4.674,1.970,0.716,58.811,0.637,2.754,0.363,0.902,270,89
3,1X_06_largestArea.tif,8.257,37.251,5.810,1.810,157.262,0.075,3.211,0.311,0.429,170,98
4,1X_06_largestArea.tif,0.917,4.143,1.381,0.846,35.051,0.672,1.634,0.612,0.862,219,99
5,1X_06_largestArea.tif,0.036,0.712,0.258,0.179,63.163,0.898,1.444,0.692,0.851,187,108
6,1X_06_largestArea.tif,0.067,0.942,0.322,0.265,3.431,0.948,1.215,0.823,0.892,309,117
7,1X_06_largestArea.tif,5.194,26.363,5.425,1.219,164.259,0.094,4.450,0.225,0.341,335,119
8,1X_06_largestArea.tif,0.143,1.809,0.789,0.231,30.852,0.549,3.419,0.292,0.802,262,129
9,1X_06_largestArea.tif,0.217,3.087,1.324,0.209,139.622,0.286,6.344,0.158,0.599,396,143
10,1X_06_largestArea.tif,0.405,2.765,0.955,0.541,31.279,0.666,1.766,0.566,0.870,130,160
11,1X_06_largestArea.tif,0.143,1.448,0.514,0.354,45.004,0.857,1.453,0.688,0.878,275,170
12,1X_06_largestArea.tif,0.662,4.713,1.240,0.680,69.512,0.375,1.823,0.549,0.617,180,184
13,1X_06_largestArea.tif,3.655,22.455,2.925,1.591,112.056,0.091,1.838,0.544,0.439,194,184
14,1X_06_largestArea.tif,1.672,10.810,2.138,0.996,156.336,0.180,2.148,0.466,0.592,122,191
15,1X_06_largestArea.tif,0.470,3.131,1.194,0.502,93.767,0.603,2.381,0.420,0.897,260,201
16,1X_06_largestArea.tif,3.508,20.843,2.958,1.510,88.441,0.101,1.959,0.511,0.479,478,216
17,1X_06_largestArea.tif,0.125,1.268,0.454,0.350,101.348,0.976,1.296,0.772,0.914,280,217
18,1X_06_largestArea.tif,0.729,3.842,1.330,0.698,153.601,0.621,1.905,0.525,0.821,121,222
19,1X_06_largestArea.tif,0.253,1.859,0.659,0.489,9.881,0.921,1.348,0.742,0.915,165,226
20,1X_06_largestArea.tif,1.044,7.290,3.006,0.442,126.768,0.247,6.796,0.147,0.584,276,231
21,1X_06_largestArea.tif,0.063,0.917,0.304,0.266,103.201,0.947,1.143,0.875,0.875,164,241
22,1X_06_largestArea.tif,0.825,5.153,2.321,0.452,14.258,0.390,5.130,0.195,0.773,173,248
23,1X_06_largestArea.tif,0.043,0.747,0.246,0.224,154.598,0.978,1.098,0.911,0.828,266,252
24,1X_06_largestArea.tif,0.782,4.784,1.880,0.529,48.111,0.429,3.550,0.282,0.728,477,283
25,1X_06_largestArea.tif,0.072,1.002,0.360,0.256,97.454,0.906,1.407,0.711,0.879,232,287
26,1X_06_largestArea.tif,0.051,0.892,0.336,0.192,22.454,0.800,1.751,0.571,0.812,266,288
27,1X_06_largestArea.tif,0.022,0.496,0.192,0.144,90.000,1.000,1.333,0.750,1.000,251,294
28,1X_06_largestArea.tif,0.141,1.473,0.569,0.316,15.306,0.817,1.801,0.555,0.881,201,297
29,1X_06_largestArea.tif,1.648,8.897,1.718,1.222,162.699,0.262,1.406,0.711,0.539,275,299
30,1X_06_largestArea.tif,0.128,1.363,0.515,0.318,30.097,0.869,1.622,0.617,0.877,227,301
31,1X_06_largestArea.tif,0.523,3.411,1.414,0.471,178.128,0.565,3.001,0.333,0.860,307,306
32,1X_06_largestArea.tif,0.130,1.377,0.503,0.329,23.449,0.863,1.528,0.654,0.894,196,314
33,1X_06_largestArea.tif,0.138,1.693,0.739,0.237,70.739,0.603,3.118,0.321,0.864,279,314
34,1X_06_largestArea.tif,0.094,1.172,0.444,0.270,160.752,0.861,1.648,0.607,0.889,219,333
35,1X_06_largestArea.tif,0.223,1.714,0.570,0.497,11.428,0.952,1.146,0.872,0.914,268,352
36,1X_06_largestArea.tif,0.237,2.209,0.901,0.335,57.495,0.610,2.693,0.371,0.859,314,374
