 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_39_largestArea.tif,2.560,12.325,3.297,0.989,85.798,0.212,3.334,0.300,0.516,453,52
2,1X_39_largestArea.tif,0.429,2.645,0.971,0.562,67.838,0.770,1.728,0.579,0.913,475,52
3,1X_39_largestArea.tif,0.163,1.498,0.489,0.424,94.767,0.912,1.153,0.867,0.900,411,110
4,1X_39_largestArea.tif,0.722,4.658,1.982,0.464,88.310,0.418,4.272,0.234,0.759,427,111
5,1X_39_largestArea.tif,8.317,21.945,5.597,1.892,53.439,0.217,2.958,0.338,0.728,463,146
6,1X_39_largestArea.tif,1.073,5.058,2.169,0.630,83.224,0.527,3.445,0.290,0.831,315,177
7,1X_39_largestArea.tif,0.280,1.944,0.637,0.560,61.860,0.933,1.137,0.879,0.920,334,197
8,1X_39_largestArea.tif,0.253,1.888,0.685,0.471,166.688,0.893,1.457,0.687,0.946,290,224
9,1X_39_largestArea.tif,2.803,13.269,2.339,1.525,133.221,0.200,1.534,0.652,0.488,334,226
10,1X_39_largestArea.tif,0.355,2.840,1.144,0.395,86.471,0.552,2.896,0.345,0.808,450,231
11,1X_39_largestArea.tif,0.042,0.712,0.279,0.190,146.694,1.000,1.473,0.679,0.902,345,252
12,1X_39_largestArea.tif,4.984,27.139,4.720,1.345,65.163,0.085,3.510,0.285,0.533,413,285
13,1X_39_largestArea.tif,0.159,2.029,0.729,0.278,80.056,0.486,2.623,0.381,0.779,305,289
14,1X_39_largestArea.tif,0.242,1.994,0.652,0.473,136.375,0.767,1.378,0.726,0.840,429,311
15,1X_39_largestArea.tif,0.251,2.079,0.840,0.381,106.471,0.731,2.204,0.454,0.885,351,313
16,1X_39_largestArea.tif,0.147,1.413,0.459,0.406,98.439,0.923,1.131,0.884,0.890,469,327
17,1X_39_largestArea.tif,0.049,0.832,0.316,0.197,50.064,0.887,1.601,0.625,0.831,475,341
18,1X_39_largestArea.tif,0.190,1.834,0.588,0.411,117.753,0.710,1.430,0.699,0.808,341,342
19,1X_39_largestArea.tif,1.636,8.035,2.229,0.934,54.459,0.318,2.385,0.419,0.624,450,362
20,1X_39_largestArea.tif,0.224,2.379,0.937,0.305,42.874,0.498,3.073,0.325,0.740,417,368
21,1X_39_largestArea.tif,0.293,2.269,0.898,0.416,123.000,0.715,2.160,0.463,0.864,84,373
22,1X_39_largestArea.tif,0.072,1.077,0.456,0.202,2.181,0.784,2.252,0.444,0.889,207,380
23,1X_39_largestArea.tif,0.235,1.909,0.682,0.439,174.012,0.811,1.553,0.644,0.884,196,381
24,1X_39_largestArea.tif,10.561,47.754,4.086,3.291,59.137,0.058,1.242,0.805,0.391,274,387
25,1X_39_largestArea.tif,0.342,2.956,1.168,0.373,27.702,0.492,3.132,0.319,0.751,251,392
26,1X_39_largestArea.tif,0.460,3.076,1.354,0.432,127.226,0.610,3.135,0.319,0.834,95,394
27,1X_39_largestArea.tif,0.223,1.859,0.708,0.400,40.964,0.809,1.771,0.565,0.888,374,409
28,1X_39_largestArea.tif,0.469,2.850,0.996,0.599,130.689,0.725,1.664,0.601,0.885,447,411
29,1X_39_largestArea.tif,0.262,2.114,0.794,0.421,118.477,0.738,1.888,0.530,0.898,465,432
30,1X_39_largestArea.tif,0.369,2.780,0.945,0.497,5.905,0.600,1.901,0.526,0.789,446,433
