 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,1X_59_largestArea.tif,8.525,37.340,8.472,1.281,154.523,0.077,6.613,0.151,0.313,318,149
2,1X_59_largestArea.tif,0.747,4.518,2.028,0.469,112.145,0.460,4.322,0.231,0.832,677,228
3,1X_59_largestArea.tif,0.092,1.232,0.418,0.281,148.809,0.764,1.485,0.674,0.823,638,239
4,1X_59_largestArea.tif,0.194,1.583,0.536,0.460,111.396,0.971,1.165,0.859,0.926,661,244
5,1X_59_largestArea.tif,2.272,9.862,2.894,1.000,81.832,0.294,2.895,0.345,0.603,928,271
6,1X_59_largestArea.tif,0.132,1.303,0.432,0.389,45.000,0.978,1.109,0.902,0.896,704,272
7,1X_59_largestArea.tif,16.839,68.981,7.278,2.946,113.270,0.044,2.470,0.405,0.409,718,288
8,1X_59_largestArea.tif,0.678,4.419,1.357,0.637,161.328,0.437,2.132,0.469,0.667,641,293
9,1X_59_largestArea.tif,0.235,2.564,1.066,0.281,173.838,0.450,3.797,0.263,0.798,738,300
10,1X_59_largestArea.tif,1.028,6.918,1.327,0.986,136.835,0.270,1.346,0.743,0.571,628,310
11,1X_59_largestArea.tif,1.979,11.648,2.567,0.982,21.770,0.183,2.616,0.382,0.540,856,310
12,1X_59_largestArea.tif,0.058,0.832,0.295,0.250,20.294,1.000,1.177,0.850,0.901,821,328
13,1X_59_largestArea.tif,2.555,15.958,3.193,1.019,60.550,0.126,3.135,0.319,0.496,860,347
14,1X_59_largestArea.tif,0.118,1.328,0.509,0.294,25.108,0.838,1.729,0.578,0.884,942,349
15,1X_59_largestArea.tif,0.043,0.736,0.268,0.206,104.305,1.000,1.299,0.770,0.889,840,360
16,1X_59_largestArea.tif,0.174,1.533,0.501,0.442,76.306,0.929,1.134,0.882,0.897,807,373
17,1X_59_largestArea.tif,6.613,38.483,5.227,1.611,97.550,0.056,3.245,0.308,0.231,882,375
18,1X_59_largestArea.tif,0.233,1.738,0.546,0.544,90.000,0.970,1.003,0.997,0.921,820,379
19,1X_59_largestArea.tif,0.138,1.413,0.508,0.344,98.615,0.866,1.476,0.677,0.899,951,384
20,1X_59_largestArea.tif,0.145,1.668,0.687,0.268,14.009,0.654,2.558,0.391,0.856,708,406
21,1X_59_largestArea.tif,0.040,0.722,0.233,0.217,135.000,0.960,1.074,0.931,0.815,776,411
22,1X_59_largestArea.tif,0.906,6.861,2.963,0.390,78.407,0.242,7.607,0.131,0.692,970,447
23,1X_59_largestArea.tif,0.512,3.641,1.156,0.564,16.249,0.485,2.051,0.488,0.699,958,519
24,1X_59_largestArea.tif,1.943,10.595,2.356,1.050,121.540,0.218,2.243,0.446,0.631,793,537
25,1X_59_largestArea.tif,0.181,1.653,0.622,0.370,60.583,0.832,1.682,0.595,0.897,910,542
26,1X_59_largestArea.tif,0.123,1.268,0.418,0.375,149.215,0.962,1.114,0.898,0.901,875,550
27,1X_59_largestArea.tif,1.686,7.669,3.097,0.693,118.276,0.360,4.468,0.224,0.771,768,564
28,1X_59_largestArea.tif,0.190,1.618,0.533,0.454,62.210,0.912,1.175,0.851,0.913,864,574
29,1X_59_largestArea.tif,0.172,1.498,0.503,0.435,93.189,0.963,1.155,0.866,0.918,852,595
