Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,225.792,1580.991,263.663,0.001,-388.500,4.106,23.315,1.906,34.263,0.000,4.800,15.653,16.200,2.256,15.653,16.200,2.256,16.807,8.446,2.723,85.761,0.824,2.340,1.990,6.171,3.101,16.716,8.554,0.000,0.228
2,0.388,3.825,2.005,0.304,-1.000,12.904,13.784,3.715,6.403,0.000,0.400,13.440,5.290,0.200,13.440,5.290,0.200,1.702,0.436,0.408,-84.737,-0.000,0.000,3.905,4.168,1.067,13.344,3.812,0.000,0.081
3,0.078,1.179,0.709,0.424,0.000,7.038,7.429,4.350,5.279,0.000,0.400,7.208,4.830,0.200,7.208,4.830,0.200,0.585,0.408,0.210,-76.057,-0.000,90.000,1.434,2.788,1.944,7.185,4.692,0.000,0.081
4,0.276,2.772,0.826,0.405,1.000,10.264,11.095,4.643,5.474,0.000,1.600,10.680,5.114,0.939,10.680,5.114,0.939,1.074,0.407,0.346,59.110,72.203,-2.437,2.637,3.100,1.176,10.704,5.230,0.000,0.098
5,0.068,0.963,0.626,0.584,0.000,6.892,7.185,5.963,6.794,0.000,0.400,7.023,6.373,0.200,7.023,6.373,0.200,0.508,0.408,0.210,-92.095,-0.000,90.000,1.244,2.420,1.945,6.941,6.208,0.000,0.081
6,0.205,2.371,1.232,0.355,-0.500,7.185,8.114,6.941,8.114,0.000,0.400,7.511,7.485,0.200,7.511,7.485,0.200,0.802,0.421,0.408,-79.362,-0.000,0.000,1.902,1.964,1.032,7.332,6.990,0.000,0.081
7,0.199,2.434,1.287,0.310,1.000,12.513,13.930,8.505,9.433,0.000,0.400,13.210,8.928,0.200,13.210,8.928,0.200,0.792,0.550,0.408,-7.261,-0.000,0.000,1.439,1.939,1.348,13.490,8.554,0.000,0.081
8,3.169,25.489,7.103,0.069,-6.500,10.509,14.419,12.464,15.690,0.000,2.800,12.210,13.909,1.073,12.210,13.909,1.073,1.941,1.566,1.012,40.753,-4.106,-92.510,1.239,1.917,1.547,11.584,12.953,0.000,0.163
9,16.411,127.646,27.655,0.015,-33.500,1.466,7.429,11.437,26.394,0.000,4.800,4.095,19.860,2.074,4.095,19.860,2.074,9.932,2.732,1.188,79.375,-0.920,-56.162,3.636,8.361,2.300,3.421,17.792,2.000,0.163
10,0.091,1.052,0.610,0.801,1.000,12.953,13.539,13.393,14.126,0.000,0.400,13.266,13.769,0.200,13.266,13.769,0.200,0.460,0.408,0.258,-51.300,-0.000,90.000,1.127,1.785,1.585,13.246,13.588,0.000,0.081
