Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.101,1.030,0.479,1.062,1.000,4.937,5.670,1.124,1.564,0,0.400,5.292,1.356,0.200,5.292,1.356,0.200,0.463,0.408,0.272,-9.347,-0.000,90.000,1.133,1.699,1.500,5.132,1.222,0.000,0.081
2,113.814,722.902,92.458,0.004,-115.000,1.662,20.480,1.955,15.054,0,4.800,9.742,7.923,2.175,9.742,7.923,2.175,11.194,6.099,2.853,-10.462,-0.053,177.133,1.835,3.924,2.138,11.975,4.204,0.000,0.310
3,0.210,2.203,0.704,0.468,0.500,3.226,4.252,3.030,3.715,0,1.200,3.778,3.338,0.624,3.778,3.338,0.624,1.018,0.382,0.289,-24.365,55.985,-81.023,2.665,3.519,1.320,3.959,3.177,0.000,0.130
4,0.557,5.465,1.761,0.215,1.500,3.177,4.252,4.301,6.012,0,1.600,3.761,5.138,0.763,3.761,5.138,0.763,1.109,0.807,0.373,62.756,58.424,-102.439,1.375,2.972,2.161,3.959,5.474,0.000,0.130
5,3.363,19.359,2.497,0.176,2.500,11.193,13.686,5.621,7.674,0,3.200,12.302,6.779,1.506,12.302,6.779,1.506,1.685,1.202,0.794,46.441,-74.708,82.149,1.402,2.123,1.514,12.317,6.990,0.000,0.244
6,0.084,1.072,0.318,0.649,1.000,18.329,18.671,7.527,7.869,0,1.200,18.478,7.682,0.564,18.478,7.682,0.564,0.820,0.236,0.214,2.974,86.359,-12.696,3.466,3.831,1.105,18.476,7.625,0.000,0.114
7,4.947,27.951,3.920,0.127,1.500,9.629,11.877,8.309,11.242,0,3.200,10.619,9.828,1.453,10.619,9.828,1.453,1.807,1.509,1.032,-90.465,75.118,-39.152,1.198,1.751,1.461,10.118,9.482,0.000,0.293
8,2.587,14.915,2.348,0.228,4.500,12.513,13.979,9.287,11.877,0,2.400,13.363,10.582,0.864,13.363,10.582,0.864,1.447,1.202,0.637,75.986,-19.423,92.823,1.205,2.273,1.887,13.588,11.046,0.000,0.244
9,0.245,2.619,0.510,0.377,2.000,11.682,12.220,10.069,10.753,0,1.600,11.919,10.412,0.859,11.919,10.412,0.859,1.053,0.386,0.244,39.112,-84.304,18.258,2.726,4.317,1.584,11.828,10.362,0.000,0.130
10,0.147,1.435,0.495,0.828,1.000,11.095,11.486,10.607,11.291,0,0.800,11.308,10.939,0.392,11.308,10.939,0.392,0.607,0.391,0.251,73.481,-84.024,-108.075,1.555,2.415,1.553,11.242,10.851,0.000,0.130
