Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.106,1.197,0.727,0.743,0.500,16.472,16.912,0.831,1.662,0.000,0.400,16.692,1.268,0.200,16.692,1.268,0.200,0.469,0.408,0.283,-80.162,-0.000,90.000,1.148,1.654,1.441,16.667,0.978,0.000,0.081
2,0.059,0.910,0.571,0.527,1.000,16.374,16.716,2.151,2.884,0.000,0.400,16.570,2.539,0.200,16.570,2.539,0.200,0.451,0.408,0.210,-79.914,-0.000,90.000,1.105,2.144,1.940,16.521,2.395,0.000,0.081
3,242.798,1722.679,320.741,0.001,-724.000,1.515,26.736,0.929,34.997,0.000,4.800,12.096,22.134,2.252,12.096,22.134,2.252,20.455,11.586,2.808,82.591,-0.261,-0.237,1.765,7.284,4.126,16.423,4.448,0.000,0.196
4,1.171,9.032,1.793,0.210,1.000,21.213,22.826,9.287,11.389,0.000,1.600,21.903,10.066,0.662,21.903,10.066,0.662,1.281,0.958,0.476,-61.324,3.603,112.933,1.337,2.691,2.012,22.142,9.482,0.000,0.147
5,0.085,1.280,0.757,0.390,0.500,31.282,32.113,12.904,13.784,0.000,0.400,31.720,13.352,0.200,31.720,13.352,0.200,0.756,0.408,0.220,-43.941,-0.000,90.000,1.853,3.435,1.854,31.966,13.050,0.000,0.081
6,1.069,6.885,1.188,0.396,2.500,10.460,11.731,14.321,15.690,0.000,2.000,11.116,15.000,0.971,11.116,15.000,0.971,1.280,0.676,0.541,73.071,72.722,-49.729,1.894,2.366,1.249,11.144,15.006,0.000,0.196
7,8.349,61.429,12.850,0.034,-22.000,24.048,33.579,11.437,19.698,0.000,2.800,29.664,15.240,1.596,29.664,15.240,1.596,7.656,1.444,0.907,-40.948,0.849,77.606,5.301,8.438,1.592,27.763,16.667,0.000,0.130
8,0.583,4.542,0.985,0.410,0.000,14.468,15.348,16.130,17.205,0.000,2.000,14.886,16.737,1.101,14.886,16.737,1.101,1.336,0.501,0.396,-36.024,-84.168,158.659,2.666,3.370,1.264,14.859,16.716,0.000,0.228
9,12.420,79.667,12.223,0.035,-11.000,16.814,24.390,17.547,21.409,0.000,4.800,21.299,19.408,2.133,21.299,19.408,2.133,4.723,2.143,0.995,11.334,-20.144,72.120,2.204,4.748,2.154,22.093,18.818,1.200,0.179
10,1.852,12.444,1.527,0.201,3.000,9.042,10.802,17.547,19.356,0.000,2.800,9.988,18.420,1.765,9.988,18.420,1.765,1.567,1.210,0.426,-50.599,79.193,-94.985,1.295,3.675,2.839,9.727,18.574,1.200,0.179
11,0.133,1.283,0.679,0.945,1.000,22.826,23.461,18.720,19.453,0.000,0.400,23.159,19.101,0.200,23.159,19.101,0.200,0.418,0.408,0.374,-70.719,-0.000,90.000,1.025,1.120,1.093,23.070,18.818,0.000,0.081
12,0.769,6.370,1.261,0.259,1.000,8.407,9.385,19.014,20.333,0.000,2.800,8.966,19.666,1.622,8.966,19.666,1.622,1.489,0.646,0.370,-68.094,77.090,-128.595,2.304,4.026,1.747,8.896,19.600,1.200,0.130
13,0.681,5.993,1.539,0.244,0.500,13.344,15.299,20.480,21.604,0.000,1.600,14.251,20.934,0.860,14.251,20.934,0.860,1.185,0.963,0.321,25.069,-28.844,78.487,1.230,3.692,3.000,14.663,20.920,0.000,0.147
14,0.162,1.567,0.711,0.766,1.000,24.146,24.781,20.773,21.751,0.000,0.800,24.472,21.245,0.515,24.472,21.245,0.515,0.663,0.417,0.334,85.843,45.597,-57.832,1.588,1.982,1.248,24.488,21.457,0.000,0.081
15,0.068,0.778,0.437,1.106,1.000,23.510,23.950,27.225,27.714,0.000,0.400,23.718,27.470,0.200,23.718,27.470,0.200,0.408,0.320,0.281,0.000,-90.000,165.870,1.277,1.455,1.139,23.706,27.274,0.000,0.081
16,0.146,1.642,0.581,0.546,1.000,21.897,22.631,27.860,28.496,0.000,0.800,22.252,28.194,0.396,22.252,28.194,0.396,0.642,0.422,0.277,14.952,67.565,-27.133,1.521,2.316,1.522,22.435,28.056,0.000,0.081
17,0.078,1.026,0.498,0.642,1.000,6.452,6.892,29.962,30.598,0.000,0.800,6.655,30.263,0.405,6.655,30.263,0.405,0.660,0.307,0.253,74.747,-63.519,-119.141,2.149,2.606,1.213,6.550,30.011,0.000,0.081
18,0.075,0.805,0.437,1.235,1.000,14.419,14.859,34.263,34.801,0.000,0.400,14.650,34.534,0.200,14.650,34.534,0.200,0.408,0.341,0.284,0.000,-90.000,175.722,1.196,1.435,1.199,14.615,34.312,0.000,0.081
19,3.784,30.446,7.311,0.057,-8.000,25.026,32.406,4.986,10.411,0.400,3.600,28.882,7.364,1.901,28.882,7.364,1.901,4.443,1.520,0.649,40.842,-0.754,-93.955,2.923,6.848,2.343,27.225,5.719,1.600,0.130
20,0.059,0.799,0.459,0.779,1.500,32.846,33.188,11.340,11.877,0.400,0.800,33.012,11.629,0.600,33.012,11.629,0.600,0.408,0.344,0.247,89.821,-90.000,86.520,1.187,1.652,1.392,32.895,11.535,0.400,0.081
21,0.106,1.299,0.693,0.581,-0.500,23.804,24.390,19.405,20.138,0.400,0.800,24.084,19.794,0.600,24.084,19.794,0.600,0.484,0.408,0.288,-58.844,3.633E-26,90.000,1.185,1.677,1.416,23.950,19.698,0.400,0.081
22,0.057,0.668,0.324,1.250,1.000,33.090,33.628,28.447,28.789,0.400,0.800,33.368,28.634,0.600,33.368,28.634,0.600,0.408,0.350,0.229,92.335,-90.000,-177.357,1.168,1.784,1.528,33.188,28.545,0.400,0.081
23,0.108,1.263,0.635,0.655,0.000,2.688,3.324,30.500,31.135,0.400,0.800,2.983,30.840,0.600,2.983,30.840,0.600,0.433,0.408,0.320,-40.407,-1.449E-27,90.000,1.060,1.352,1.275,2.835,30.647,0.400,0.081
24,0.180,1.668,0.673,0.787,1.000,12.562,13.295,30.500,31.429,0.400,1.200,12.928,31.008,0.945,12.928,31.008,0.945,0.616,0.496,0.284,-60.991,-21.013,-95.797,1.242,2.167,1.745,12.904,31.086,0.400,0.081
25,0.119,1.274,0.608,0.780,0.500,23.119,23.804,21.506,22.093,0.800,1.200,23.434,21.791,1.000,23.434,21.791,1.000,0.415,0.408,0.359,-22.794,1.788E-25,90.000,1.016,1.157,1.138,23.315,21.555,0.800,0.081
26,0.066,0.878,0.544,0.726,1.000,23.022,23.413,26.150,26.834,0.800,1.200,23.219,26.489,1.000,23.219,26.489,1.000,0.413,0.408,0.238,65.012,-1.540E-26,90.000,1.012,1.736,1.715,23.119,26.199,0.800,0.081
27,0.337,3.587,1.347,0.279,-2.500,32.797,33.872,27.567,28.789,0.800,2.000,33.306,28.224,1.524,33.306,28.224,1.524,0.892,0.550,0.376,-60.771,46.842,-106.087,1.621,2.376,1.466,33.188,28.203,1.200,0.114
28,0.112,1.251,0.630,0.722,0.000,13.295,13.881,34.215,34.899,0.800,1.200,13.574,34.569,1.000,13.574,34.569,1.000,0.426,0.408,0.330,-59.143,-4.804E-26,90.000,1.044,1.292,1.237,13.441,34.361,0.800,0.081
29,0.125,1.222,0.561,0.972,2.000,5.865,6.647,10.607,11.193,1.200,1.600,6.242,10.914,1.400,6.242,10.914,1.400,0.511,0.408,0.298,26.678,6.286E-27,90.000,1.253,1.715,1.369,6.061,10.655,1.200,0.081
30,0.133,1.475,0.754,0.621,-2.000,23.217,23.852,20.675,21.457,1.200,1.600,23.541,21.094,1.400,23.541,21.094,1.400,0.485,0.408,0.336,-65.780,1.618E-26,90.000,1.188,1.444,1.215,23.413,20.920,1.200,0.081
31,0.946,8.225,2.638,0.182,-1.000,35.485,37.489,22.777,26.247,1.200,2.400,36.508,24.801,1.832,36.508,24.801,1.832,2.305,0.737,0.330,-64.895,6.321,83.190,3.128,6.992,2.235,37.050,23.608,1.200,0.081
32,0.095,1.218,0.552,0.560,0.000,17.645,18.134,24.977,25.710,1.200,2.000,17.877,25.333,1.747,17.877,25.333,1.747,0.534,0.391,0.268,-78.543,63.809,-107.923,1.367,1.990,1.455,17.938,25.123,1.600,0.081
33,0.075,0.987,0.443,0.654,1.000,19.307,19.747,36.561,37.147,1.200,2.000,19.551,36.860,1.697,19.551,36.860,1.697,0.574,0.352,0.219,62.304,78.325,34.310,1.632,2.625,1.609,19.600,36.903,1.200,0.081
34,0.079,0.943,0.490,0.848,-0.500,22.679,23.119,24.977,25.514,1.600,2.000,22.895,25.258,1.800,22.895,25.258,1.800,0.408,0.345,0.301,90.156,-90.000,91.354,1.183,1.355,1.146,22.728,25.123,1.600,0.081
35,0.711,5.322,0.939,0.379,1.500,14.223,15.152,18.916,19.649,2.000,4.800,14.711,19.308,3.785,14.711,19.308,3.785,1.604,0.453,0.366,25.930,85.921,-48.572,3.539,4.385,1.239,14.566,19.307,4.400,0.228
36,0.457,4.032,1.654,0.360,0.000,36.952,38.662,22.826,24.635,2.000,2.800,37.860,23.775,2.537,37.860,23.775,2.537,1.377,0.553,0.411,-49.542,-6.364,-128.830,2.489,3.350,1.346,37.392,23.804,2.000,0.081
37,0.081,0.954,0.511,0.860,0.500,22.875,23.364,25.661,26.199,2.000,2.400,23.132,25.940,2.200,23.132,25.940,2.200,0.408,0.327,0.325,0.000,-90.000,-176.009,1.250,1.255,1.004,22.973,25.808,2.000,0.081
38,0.090,0.992,0.495,0.935,1.500,18.769,19.453,30.989,31.526,2.000,2.400,19.109,31.264,2.200,19.109,31.264,2.200,0.442,0.408,0.261,-30.251,-0.000,90.000,1.083,1.691,1.562,19.307,31.086,2.000,0.081
39,0.227,1.917,0.579,0.831,1.000,18.280,19.356,36.659,37.196,2.000,2.800,18.831,36.938,2.528,18.831,36.938,2.528,0.615,0.526,0.318,-3.996,17.144,-88.799,1.171,1.934,1.652,18.769,36.854,2.000,0.081
40,0.080,1.006,0.530,0.716,0.000,17.205,17.840,3.617,4.155,2.400,2.800,17.534,3.847,2.600,17.534,3.847,2.600,0.408,0.353,0.315,90.006,-90.000,-179.956,1.157,1.297,1.121,17.401,3.666,2.400,0.081
41,0.676,5.517,1.742,0.308,1.000,17.547,19.405,3.275,5.425,2.400,3.600,18.637,4.260,2.967,18.637,4.260,2.967,1.508,0.606,0.444,-56.688,-20.368,82.518,2.489,3.394,1.363,18.916,3.959,2.400,0.081
42,0.179,1.773,0.826,0.648,1.000,22.337,23.315,24.097,25.074,2.400,3.200,22.787,24.575,2.857,22.787,24.575,2.857,0.823,0.392,0.333,46.273,37.912,-79.586,2.098,2.473,1.179,22.924,24.683,2.400,0.081
43,0.100,1.103,0.605,0.848,1.500,36.561,37.050,25.319,26.052,2.400,2.800,36.801,25.740,2.600,36.801,25.740,2.600,0.408,0.405,0.311,-89.696,-90.000,-106.272,1.009,1.312,1.301,36.756,25.514,2.400,0.081
44,0.139,1.257,0.584,1.094,1.000,34.850,35.583,27.567,28.203,2.400,2.800,35.195,27.848,2.600,35.195,27.848,2.600,0.448,0.408,0.368,-29.255,1.480E-26,90.000,1.098,1.218,1.109,35.094,27.616,2.400,0.081
45,0.606,4.448,1.582,0.472,0.000,31.575,33.775,13.393,14.712,2.800,3.200,32.689,14.017,3.000,32.689,14.017,3.000,1.377,0.483,0.408,24.322,2.794E-25,-2.812E-25,2.848,3.373,1.184,31.917,13.441,2.800,0.081
46,0.134,1.299,0.623,0.924,2.000,24.195,24.977,18.280,19.014,2.800,3.200,24.585,18.642,3.000,24.585,18.642,3.000,0.464,0.408,0.345,36.709,8.381E-27,90.000,1.137,1.343,1.182,24.439,18.378,2.800,0.081
47,0.125,1.448,0.819,0.583,2.000,22.826,23.413,21.653,22.484,2.800,3.200,23.105,22.109,3.000,23.105,22.109,3.000,0.481,0.408,0.325,-72.926,-3.228E-25,90.000,1.179,1.482,1.257,23.022,21.897,2.800,0.081
48,0.097,0.982,0.485,1.113,1.000,8.407,9.091,23.461,24.097,2.800,3.200,8.777,23.792,3.000,8.777,23.792,3.000,0.436,0.408,0.285,40.012,1.151E-25,90.000,1.068,1.532,1.435,8.505,23.559,2.800,0.081
49,0.486,4.568,2.035,0.281,0.000,19.453,20.724,23.608,25.954,2.800,3.600,20.126,24.991,3.148,20.126,24.991,3.148,1.349,0.659,0.385,-87.789,13.184,-138.741,2.047,3.506,1.713,20.284,23.657,2.800,0.081
50,0.497,4.184,1.205,0.381,0.000,20.773,21.702,23.315,24.683,2.800,4.800,21.204,23.952,4.131,21.204,23.952,4.131,1.184,0.631,0.389,74.241,-74.653,71.878,1.876,3.045,1.624,21.115,23.999,4.400,0.179
51,0.722,6.150,1.499,0.254,0.000,9.776,11.193,24.586,25.661,2.800,4.800,10.549,25.052,3.896,10.549,25.052,3.896,1.360,0.631,0.465,-12.871,65.530,-68.549,2.157,2.927,1.357,10.802,24.977,3.200,0.130
