Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.927,8.104,1.706,0.183,1.000,13.002,15.006,3.421,4.986,0,2.000,14.114,4.123,1.089,14.114,4.123,1.089,1.325,1.092,0.382,25.528,-65.910,103.892,1.213,3.471,2.861,13.930,3.959,0.000,0.130
2,0.681,6.212,1.191,0.219,1.000,16.081,17.449,5.279,6.159,0,2.400,16.831,5.706,1.444,16.831,5.706,1.444,1.535,0.696,0.364,24.086,-82.938,61.188,2.206,4.213,1.909,17.058,5.621,1.200,0.130
3,301.343,2043.035,312.464,0.001,-380.500,2.688,34.459,5.328,30.695,0,4.800,18.695,17.480,2.129,18.695,17.480,2.129,16.344,14.065,2.684,-10.652,-0.639,179.429,1.162,6.090,5.240,5.768,17.645,0.000,0.310
4,0.698,7.169,2.012,0.149,1.000,9.482,11.828,6.012,7.869,0,1.600,10.592,6.883,0.786,10.592,6.883,0.786,1.446,1.080,0.317,-32.495,-12.446,97.792,1.340,4.555,3.401,10.411,6.941,0.000,0.130
5,1.248,11.356,2.584,0.120,0.000,12.366,14.712,6.159,8.260,0,3.200,13.490,7.256,1.793,13.490,7.256,1.793,2.355,0.963,0.399,-42.334,-50.708,83.132,2.445,5.903,2.414,12.611,7.918,0.800,0.114
6,0.195,2.322,0.893,0.343,1.500,17.449,17.987,10.216,11.535,0,1.200,17.621,10.834,0.804,17.621,10.834,0.804,0.771,0.666,0.232,116.960,77.160,77.575,1.158,3.326,2.874,17.596,10.753,0.000,0.114
7,0.118,1.464,0.413,0.506,1.000,11.095,11.535,11.486,11.877,0,1.600,11.307,11.696,0.903,11.307,11.696,0.903,1.070,0.243,0.233,-6.808,-82.353,151.947,4.409,4.600,1.043,11.193,11.682,0.000,0.114
8,0.221,2.102,0.489,0.594,1.000,10.362,11.144,12.415,12.806,0,1.200,10.758,12.586,0.648,10.758,12.586,0.648,0.872,0.445,0.235,27.892,-86.057,71.551,1.961,3.707,1.890,10.753,12.562,0.000,0.163
9,0.213,1.892,0.616,0.758,1.000,12.024,12.659,12.513,13.344,0,0.800,12.311,12.917,0.376,12.311,12.917,0.376,0.637,0.433,0.319,-52.259,-66.704,-41.758,1.470,1.996,1.358,12.268,12.855,0.000,0.130
10,0.129,1.564,0.483,0.492,1.000,9.580,10.020,12.708,13.148,0,1.600,9.780,12.910,0.988,9.780,12.910,0.988,1.125,0.273,0.237,48.195,-85.132,21.414,4.125,4.740,1.149,9.727,12.855,0.800,0.130
