 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,17,0.366,1,0,0.676
2,1,0,2,0,10,0.598,0,0,0.598
3,10,4,7,5,25,0.512,3,1,1.391
4,703,367,183,1159,4782,1.190,286,55,5.112
5,1,0,2,0,4,0.642,0,0,0.642
6,3,1,3,1,9,0.256,1,0,0.464
7,31,16,12,29,236,0.843,15,0,2.357
8,1,0,2,0,1,0.098,0,0,0.098
9,3,1,3,3,13,1.291,1,0,1.975
10,16,8,6,18,78,0.945,6,2,6.474
11,1,0,2,0,14,1.252,0,0,1.252
12,3,1,3,1,47,1.889,1,0,1.963
13,1,0,2,0,9,1.324,0,0,1.324
14,5,2,4,6,61,1.108,2,0,2.850
15,1,0,2,0,11,0.668,0,0,0.668
16,1,0,2,0,14,1.249,0,0,1.249
17,1,0,2,0,27,3.704,0,0,3.704
18,9,3,7,10,64,1.442,1,2,3.305
19,2,1,2,6,26,1.580,0,0,2.689
20,1,0,2,0,2,0.187,0,0,0.187
21,1,0,2,0,0,0.049,0,0,0.049
22,3,1,3,3,10,0.285,1,0,0.334
23,9,5,3,11,48,0.460,5,0,0.679
24,3,1,3,3,25,1.050,1,0,1.468
25,3,1,3,3,8,0.246,1,0,0.423
