 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,12,6,5,17,65,0.759,5,1,1.448
2,49,24,19,51,377,1.092,18,5,4.039
3,1,0,2,0,13,1.102,0,0,1.102
4,2378,1227,613,3476,14678,1.155,921,203,5.774
5,10,4,6,6,73,1.124,2,2,2.962
6,9,4,5,9,22,0.481,3,1,0.780
7,17,9,7,11,79,0.708,9,0,2.585
8,3,1,3,1,18,1.021,1,0,2.234
9,7,3,5,3,74,1.678,3,0,4.113
10,4,1,4,2,23,1.107,0,1,2.288
11,52,27,18,53,350,1.161,22,5,3.832
12,5,2,4,4,47,1.398,2,0,2.441
13,19,9,10,23,104,1.009,8,1,3.359
14,7,3,5,5,40,1.021,3,0,2.102
15,1,0,2,0,7,1.183,0,0,1.183
16,1,0,2,0,0,0.049,0,0,0.049
17,1,0,2,0,33,2.839,0,0,2.839
18,13,7,5,13,99,1.012,7,0,2.130
19,21,10,10,22,162,1.221,8,2,4.303
20,15,7,8,12,77,1.054,6,1,2.381
21,1,0,2,0,1,0.452,0,0,0.452
22,5,2,4,6,24,0.724,2,0,0.955
23,17,8,9,13,76,0.860,7,1,1.957
24,1,0,2,0,3,0.570,0,0,0.570
25,17,8,9,17,117,1.264,7,1,2.680
26,21,8,11,24,166,1.374,4,2,3.825
27,31,15,14,23,174,0.888,12,3,3.253
28,1,0,2,0,13,1.180,0,0,1.180
29,21,10,9,20,113,1.039,7,3,2.565
30,5,2,3,7,40,1.134,1,1,3.207
31,9,3,7,8,95,1.551,2,0,2.906
32,1,0,2,0,0,0.049,0,0,0.049
33,4,2,1,4,35,1.226,1,1,2.050
34,10,4,7,10,54,1.051,3,1,1.540
35,690,357,187,1357,4458,1.223,277,54,7.895
36,6,3,4,36,36,1.028,2,0,1.753
37,3,1,3,1,8,0.794,1,0,0.930
38,9,4,4,11,47,1.004,3,0,2.366
39,49,25,18,49,270,0.904,20,5,2.749
40,5,2,4,4,20,0.790,2,0,1.292
41,8,4,3,7,40,0.821,3,1,1.888
42,8,4,4,6,23,0.631,4,0,0.944
43,3,1,3,3,63,2.819,1,0,6.254
44,3,1,3,1,16,0.622,1,0,0.861
45,1,0,2,0,2,0.524,0,0,0.524
46,3,1,3,1,14,0.917,1,0,1.687
47,11,5,5,9,68,0.902,4,0,1.598
48,9,5,3,9,88,1.248,5,0,3.089
49,1,0,2,0,8,0.875,0,0,0.875
50,9,4,3,15,32,0.834,1,3,1.273
51,1,0,2,0,0,0.403,0,0,0.403
52,1,0,2,0,4,1.316,0,0,1.316
53,6,3,3,3,40,1.209,3,0,2.496
54,3,1,3,3,29,1.922,1,0,4.905
55,1,0,2,0,4,0.662,0,0,0.662
56,18,8,7,23,80,0.862,4,3,2.951
57,1,0,2,0,45,5.563,0,0,5.563
58,6,2,5,7,30,1.149,1,1,2.518
59,6,3,3,9,44,1.071,3,0,1.825
60,10,5,5,11,48,0.772,5,0,2.545
61,28,14,8,34,153,1.000,10,3,2.842
62,1,0,2,0,20,2.948,0,0,2.948
63,1,0,2,0,8,1.528,0,0,1.528
64,1,0,2,0,13,1.140,0,0,1.140
65,1,0,2,0,12,1.094,0,0,1.094
66,2,1,1,1,36,2.763,1,0,3.716
67,1,0,2,0,2,0.167,0,0,0.167
68,1,0,2,0,18,2.121,0,0,2.121
69,10,5,5,11,80,1.045,5,0,2.775
70,11,5,7,9,102,1.412,5,0,3.762
71,1,0,2,0,18,1.680,0,0,1.680
72,1,0,2,0,7,1.839,0,0,1.839
73,0,0,1,0,0,0.000,0,0,0.000
74,1,0,2,0,26,3.615,0,0,3.615
75,2,1,1,1,15,0.472,1,0,0.590
76,3,1,3,1,14,0.569,1,0,0.967
77,2,1,1,1,20,1.487,1,0,2.093
78,1,0,2,0,15,1.258,0,0,1.258
79,1,0,2,0,1,0.809,0,0,0.809
80,1,0,2,0,3,0.256,0,0,0.256
81,1,0,2,0,8,0.602,0,0,0.602
82,1,0,2,0,16,0.912,0,0,0.912
83,3,1,3,1,9,0.598,1,0,0.780
84,1,0,2,0,13,1.851,0,0,1.851
85,1,0,2,0,12,0.757,0,0,0.757
86,1,0,2,0,5,0.691,0,0,0.691
87,1,0,2,0,12,0.696,0,0,0.696
88,0,0,1,0,0,0.000,0,0,0.000
89,5,2,4,4,17,0.271,2,0,0.501
90,1,0,2,0,4,0.642,0,0,0.642
91,3,1,3,3,10,0.535,1,0,1.085
92,1,0,2,0,11,0.728,0,0,0.728
93,1,0,2,0,3,0.216,0,0,0.216
94,1,0,2,0,26,1.461,0,0,1.461
95,1,0,2,0,3,0.256,0,0,0.256
96,1,0,2,0,18,1.212,0,0,1.212
97,1,0,2,0,9,0.610,0,0,0.610
98,1,0,2,0,13,0.826,0,0,0.826
