 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,32,1.896,0,0,1.896
2,2716,1411,695,4257,17738,1.054,1077,226,5.963
3,5,2,4,2,77,1.160,2,0,2.223
4,1,0,2,0,4,0.346,0,0,0.346
5,1,0,2,0,8,0.858,0,0,0.858
6,6,2,3,7,17,0.862,0,1,2.615
7,1,0,2,0,13,0.765,0,0,0.765
8,8,4,4,8,61,1.040,4,0,2.907
9,2,1,1,1,21,1.320,1,0,1.525
10,1,0,2,0,15,1.278,0,0,1.278
11,1,0,2,0,40,2.449,0,0,2.449
12,1,0,2,0,8,0.501,0,0,0.501
13,1,0,2,0,18,1.151,0,0,1.151
14,1,0,2,0,15,0.843,0,0,0.843
15,12,6,6,12,91,0.965,6,0,1.701
16,1,0,2,0,9,0.631,0,0,0.631
17,1,0,2,0,20,1.545,0,0,1.545
18,1,0,2,0,20,1.067,0,0,1.067
19,14,8,4,10,117,0.801,8,0,2.319
20,1,0,2,0,14,0.936,0,0,0.936
21,1,0,2,0,8,0.561,0,0,0.561
22,12,6,5,9,94,1.107,5,1,3.249
23,1,0,2,0,6,0.443,0,0,0.443
24,1,0,2,0,11,0.688,0,0,0.688
25,6,2,5,7,49,0.934,1,1,1.416
26,1,0,2,0,13,0.745,0,0,0.745
27,19,10,8,16,121,0.750,10,0,2.663
28,1,0,2,0,10,0.578,0,0,0.578
29,4,2,1,3,29,0.494,1,1,0.716
30,21,10,8,26,172,1.412,8,1,3.446
31,1,0,2,0,13,0.806,0,0,0.806
32,1,0,2,0,7,0.492,0,0,0.492
33,1,0,2,0,8,0.501,0,0,0.501
34,1,0,2,0,5,0.334,0,0,0.334
35,1,0,2,0,3,0.570,0,0,0.570
36,1,0,2,0,5,0.314,0,0,0.314
37,1,0,2,0,17,1.042,0,0,1.042
38,6,3,3,5,36,0.963,3,0,1.678
39,3,1,3,3,31,1.728,1,0,2.375
40,1,0,2,0,2,0.187,0,0,0.187
41,1,0,2,0,1,0.118,0,0,0.118
42,1,0,2,0,33,1.743,0,0,1.743
43,1,0,2,0,11,0.607,0,0,0.607
44,3,1,3,1,13,0.890,1,0,1.552
45,1,0,2,0,15,0.944,0,0,0.944
46,3,1,3,3,75,2.506,1,0,4.084
47,0,0,1,0,0,0.000,0,0,0.000
48,1,0,2,0,7,1.503,0,0,1.503
49,3,1,3,3,18,0.674,1,0,1.379
50,7,4,2,6,68,0.765,4,0,2.385
51,1,0,2,0,10,0.639,0,0,0.639
52,1,0,2,0,7,0.472,0,0,0.472
53,1,0,2,0,17,1.379,0,0,1.379
54,1,0,2,0,5,0.314,0,0,0.314
55,4,2,1,8,35,0.652,1,1,0.826
56,1,0,2,0,17,1.082,0,0,1.082
57,3,1,3,1,35,0.860,1,0,1.753
58,0,0,1,0,0,0.000,0,0,0.000
59,1,0,2,0,3,0.593,0,0,0.593
60,1,0,2,0,2,0.521,0,0,0.521
61,4,2,2,6,37,0.820,2,0,1.281
62,1,0,2,0,6,0.716,0,0,0.716
63,1,0,2,0,11,1.001,0,0,1.001
64,1,0,2,0,4,0.285,0,0,0.285
65,1,0,2,0,8,0.561,0,0,0.561
66,3,1,3,1,28,0.593,1,0,1.188
67,4,1,3,3,20,0.641,0,0,1.191
68,1,0,2,0,3,0.570,0,0,0.570
69,1,0,2,0,2,0.207,0,0,0.207
70,1,0,2,0,12,0.716,0,0,0.716
71,3,1,3,1,12,0.523,1,0,0.711
72,3,1,3,1,10,0.365,1,0,0.691
73,1,0,2,0,15,0.924,0,0,0.924
74,1,0,2,0,28,3.356,0,0,3.356
75,4,2,2,4,33,0.568,2,0,1.269
76,8,3,4,12,31,0.968,2,0,1.734
77,1,0,2,0,4,0.265,0,0,0.265
78,1,0,2,0,18,2.156,0,0,2.156
79,3,1,3,1,10,0.259,1,0,0.325
80,1,0,2,0,13,0.765,0,0,0.765
81,1,0,2,0,8,0.501,0,0,0.501
82,3,1,3,1,29,0.602,1,0,0.855
83,3,1,3,1,15,0.578,1,0,0.639
84,3,1,3,3,17,0.545,1,0,0.935
85,9,4,5,9,62,0.633,3,1,1.436
86,3,1,3,1,25,0.571,1,0,0.826
87,3,1,3,3,12,0.324,1,0,0.403
88,3,1,3,3,30,0.936,1,0,1.960
89,9,4,5,7,54,0.593,3,1,1.171
90,1,0,2,0,12,0.737,0,0,0.737
91,0,0,1,0,0,0.000,0,0,0.000
92,1,0,2,0,19,2.919,0,0,2.919
93,1,0,2,0,11,0.668,0,0,0.668
94,1,0,2,0,8,0.521,0,0,0.521
95,3,1,3,3,15,0.400,1,0,0.639
96,3,1,3,3,23,0.663,1,0,1.289
97,3,1,3,3,10,0.305,1,0,0.512
98,3,1,3,1,20,0.486,1,0,0.688
99,3,1,3,1,31,0.682,1,0,1.033
100,3,1,3,1,11,0.388,1,0,0.573
101,1,0,2,0,5,0.354,0,0,0.354
102,3,1,3,1,9,0.236,1,0,0.403
103,1,0,2,0,14,0.834,0,0,0.834
104,3,1,3,1,12,0.278,1,0,0.305
105,1,0,2,0,25,1.595,0,0,1.595
106,1,0,2,0,14,0.814,0,0,0.814
107,1,0,2,0,4,0.325,0,0,0.325
108,0,0,1,0,0,0.000,0,0,0.000
109,1,0,0,0,17,0.924,0,0,0.924
110,1,0,0,0,20,1.407,0,0,1.407
