 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,14,7,5,19,124,1.110,6,0,2.700
2,1211,627,311,1504,7465,1.070,469,110,8.103
3,5,2,3,5,57,1.077,1,1,1.557
4,1,0,2,0,8,1.194,0,0,1.194
5,1,0,2,0,27,1.672,0,0,1.672
6,1,0,2,0,15,1.258,0,0,1.258
7,70,32,25,78,498,1.249,22,4,4.910
8,10,5,4,12,61,0.738,4,1,1.675
9,1,0,2,0,5,1.004,0,0,1.004
10,1,0,2,0,1,0.138,0,0,0.138
11,17,7,8,17,225,1.600,5,0,5.938
12,4,1,4,5,13,0.924,0,1,1.390
13,3,1,3,1,45,1.372,1,0,2.489
14,4,1,4,6,19,0.731,0,1,1.096
15,140,75,38,148,1021,0.997,62,10,4.191
16,3,1,3,1,43,2.202,1,0,4.658
17,12,6,6,12,40,0.519,6,0,1.505
18,1,0,2,0,11,1.480,0,0,1.480
19,50,26,9,55,314,0.981,20,2,3.710
20,0,0,1,0,0,0.000,0,0,0.000
21,8,4,4,4,42,0.507,4,0,0.976
22,1,0,2,0,0,0.069,0,0,0.069
23,1,0,2,0,18,2.115,0,0,2.115
24,4,1,4,2,50,1.529,0,1,3.230
25,1,0,2,0,7,0.512,0,0,0.512
26,4,2,2,2,37,1.048,2,0,1.606
27,1,0,2,0,11,0.749,0,0,0.749
28,1,0,2,0,23,3.219,0,0,3.219
29,2,1,1,1,10,0.676,1,0,1.186
30,7,3,5,7,22,0.832,3,0,1.756
31,1,0,2,0,58,4.617,0,0,4.617
32,1,0,2,0,0,0.049,0,0,0.049
33,1,0,2,0,1,0.138,0,0,0.138
34,1,0,2,0,7,0.533,0,0,0.533
35,6,2,2,5,32,0.731,1,0,1.057
36,3,1,3,1,20,1.277,1,0,2.784
37,1,0,2,0,26,2.930,0,0,2.930
38,1,0,2,0,2,0.187,0,0,0.187
39,1,0,2,0,10,0.598,0,0,0.598
40,2,1,1,1,28,1.353,1,0,2.233
41,39,20,13,51,232,0.942,15,5,5.979
42,3,1,3,1,24,0.890,1,0,1.891
43,1,0,2,0,9,0.866,0,0,0.866
44,4,1,4,4,9,1.015,0,1,1.333
45,1,0,2,0,7,1.543,0,0,1.543
46,1,0,2,0,20,1.586,0,0,1.586
47,1,0,2,0,2,0.147,0,0,0.147
48,1,0,2,0,0,0.049,0,0,0.049
49,8,4,3,9,58,0.868,3,1,1.903
50,1,0,2,0,6,1.076,0,0,1.076
51,23,12,7,24,146,1.021,10,1,1.972
52,1,0,2,0,3,0.196,0,0,0.196
53,8,4,4,4,41,0.620,4,0,0.955
54,7,4,2,6,35,0.476,4,0,0.898
55,3,1,3,3,6,0.449,1,0,0.708
56,4,1,3,6,70,2.420,0,0,4.594
57,1,0,2,0,26,3.008,0,0,3.008
58,1,0,2,0,6,0.443,0,0,0.443
59,1,0,2,0,8,0.501,0,0,0.501
60,6,3,3,5,64,1.005,3,0,2.740
61,3,1,3,3,41,2.127,1,0,4.749
62,1,0,2,0,1,0.455,0,0,0.455
63,1,0,2,0,8,0.878,0,0,0.878
64,3,1,3,3,17,0.426,1,0,0.757
65,1,0,2,0,7,0.492,0,0,0.492
