 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,6,0.484,0,0,0.484
2,1147,600,290,1486,7156,1.056,449,108,6.324
3,1,0,2,0,0,0.049,0,0,0.049
4,1,0,2,0,14,1.629,0,0,1.629
5,19,11,5,23,161,1.381,11,0,5.285
6,1,0,2,0,34,2.369,0,0,2.369
7,1,0,2,0,4,0.305,0,0,0.305
8,1,0,2,0,6,0.484,0,0,0.484
9,19,10,7,22,145,0.858,9,1,3.008
10,1,0,2,0,8,0.561,0,0,0.561
11,1,0,2,0,19,1.180,0,0,1.180
12,6,2,5,5,34,0.954,1,1,1.779
13,3,1,3,3,30,1.489,1,0,2.735
14,1,0,2,0,14,0.936,0,0,0.936
15,1122,572,316,1725,7248,1.120,433,90,9.827
16,3,1,3,1,26,1.377,1,0,3.066
17,60,30,25,57,437,1.119,25,5,4.721
18,1,0,2,0,6,0.423,0,0,0.423
19,1,0,2,0,11,1.025,0,0,1.025
20,37,19,11,49,190,1.192,16,2,2.947
21,2,1,1,1,58,2.564,1,0,3.710
22,40,18,18,129,308,1.535,14,2,6.632
23,1,0,2,0,20,1.209,0,0,1.209
24,1,0,2,0,5,0.731,0,0,0.731
25,5,2,4,2,18,0.694,2,0,1.336
26,24,11,9,28,143,1.113,6,4,3.434
27,11,4,6,16,37,0.952,1,2,2.387
28,1,0,2,0,19,1.221,0,0,1.221
29,1,0,2,0,36,1.930,0,0,1.930
30,1,0,2,0,11,0.647,0,0,0.647
31,12,6,5,11,75,0.681,5,1,2.331
32,8,3,6,6,43,0.869,2,1,1.379
33,1,0,2,0,11,0.769,0,0,0.769
34,5,1,5,7,20,0.980,0,0,1.974
35,1,0,2,0,14,0.875,0,0,0.875
36,7,3,5,5,46,0.898,3,0,1.894
37,10,5,4,11,73,0.933,4,1,1.497
38,3,1,3,1,24,1.226,1,0,3.146
39,4,2,2,6,38,0.986,2,0,1.615
40,1,0,2,0,10,1.670,0,0,1.670
41,3,1,3,3,32,1.027,1,0,2.127
42,10,5,5,11,80,1.390,5,0,1.842
43,1,0,2,0,11,0.688,0,0,0.688
44,2,1,1,3,18,1.648,1,0,1.943
45,1,0,2,0,5,0.374,0,0,0.374
46,1,0,2,0,6,1.468,0,0,1.468
47,1,0,2,0,9,0.590,0,0,0.590
48,1,0,2,0,1,0.118,0,0,0.118
49,1,0,2,0,10,0.679,0,0,0.679
50,1,0,2,0,14,0.875,0,0,0.875
51,1,0,2,0,6,0.760,0,0,0.760
52,1,0,2,0,7,1.482,0,0,1.482
53,1,0,2,0,10,0.598,0,0,0.598
54,1,0,2,0,1,0.098,0,0,0.098
55,1,0,2,0,10,0.619,0,0,0.619
56,1,0,2,0,13,0.867,0,0,0.867
57,2,1,1,1,20,0.604,1,0,0.659
58,5,2,4,2,9,0.181,2,0,0.325
59,3,1,3,3,12,0.905,1,0,1.540
60,5,2,4,2,23,0.724,2,0,1.269
61,3,1,3,3,6,0.345,1,0,0.524
62,1,0,2,0,7,1.186,0,0,1.186
63,3,1,3,3,11,0.427,1,0,0.711
64,1,0,2,0,10,0.679,0,0,0.679
65,3,1,3,3,19,0.452,1,0,0.598
66,1,0,2,0,23,2.804,0,0,2.804
67,1,0,2,0,14,0.834,0,0,0.834
68,1,0,2,0,5,1.004,0,0,1.004
69,1,0,2,0,19,1.119,0,0,1.119
70,1,0,2,0,6,0.423,0,0,0.423
71,1,0,2,0,4,0.285,0,0,0.285
72,1,0,2,0,6,0.342,0,0,0.342
73,3,1,3,1,15,0.713,1,0,1.833
74,3,1,3,1,11,0.394,1,0,0.829
75,1,0,2,0,21,1.534,0,0,1.534
76,0,0,1,0,0,0.000,0,0,0.000
77,2,1,1,3,16,0.698,1,0,0.993
78,1,0,2,0,16,1.586,0,0,1.586
79,3,1,3,1,9,0.236,1,0,0.293
80,1,0,2,0,1,0.138,0,0,0.138
81,2,1,1,1,23,0.718,1,0,0.944
82,3,1,3,1,27,0.927,1,0,1.232
83,1,0,2,0,6,0.383,0,0,0.383
84,1,0,2,0,8,0.521,0,0,0.521
85,8,4,4,4,31,0.289,4,0,0.570
86,1,0,2,0,13,0.806,0,0,0.806
