Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,127.125,906.253,146.698,0.002,-142.000,1.369,18.818,2.933,26.492,0.000,4.800,8.206,12.941,2.117,8.206,12.941,2.117,15.284,7.807,2.792,-74.504,-0.437,-177.433,1.958,5.474,2.796,7.283,5.474,0.000,0.261
2,0.086,1.026,0.530,0.774,1.000,4.448,4.986,5.670,6.256,0.000,0.400,4.709,5.986,0.200,4.709,5.986,0.200,0.408,0.343,0.323,0.000,-90.000,-109.769,1.191,1.264,1.061,4.546,5.865,0.000,0.081
3,1.748,15.307,3.848,0.096,-2.500,18.720,20.773,9.042,13.099,0.000,2.400,19.824,10.480,1.433,19.824,10.480,1.433,2.693,1.177,0.626,73.805,-14.073,-81.494,2.288,4.305,1.881,19.747,9.580,0.000,0.130
4,0.065,0.699,0.353,1.401,1.000,20.724,21.213,11.926,12.366,0.000,0.400,20.955,12.148,0.200,20.955,12.148,0.200,0.408,0.334,0.257,0.000,-90.000,-55.957,1.222,1.590,1.300,20.822,11.975,0.000,0.081
5,0.150,1.683,0.468,0.534,1.000,9.042,9.433,13.588,14.223,0.000,1.200,9.260,13.867,0.529,9.260,13.867,0.529,0.762,0.329,0.248,69.346,-86.959,-113.246,2.319,3.076,1.326,9.238,13.832,0.000,0.163
6,2.539,20.029,4.010,0.091,-1.500,8.896,10.411,14.321,17.449,0.000,2.400,9.695,15.816,1.174,9.695,15.816,1.174,1.580,1.456,0.669,115.092,-79.089,65.483,1.085,2.363,2.177,9.531,15.152,0.400,0.147
7,1.725,16.467,4.016,0.075,-4.000,7.234,9.336,12.464,15.494,0.000,4.800,8.182,13.830,2.633,8.182,13.830,2.633,3.230,1.221,0.663,-22.648,-75.760,146.050,2.646,4.873,1.842,8.358,13.881,4.400,0.147
8,0.203,1.982,0.466,0.597,1.000,6.550,7.038,14.810,15.299,0.000,1.600,6.793,15.051,0.921,6.793,15.051,0.921,1.039,0.293,0.266,64.434,-87.763,1.579,3.551,3.900,1.098,6.745,15.006,0.000,0.130
9,0.090,0.984,0.478,0.957,0.500,20.822,21.409,15.836,16.325,0.000,0.400,21.129,16.079,0.200,21.129,16.079,0.200,0.408,0.369,0.308,0.000,-90.000,-73.211,1.105,1.326,1.200,20.969,15.885,0.000,0.081
10,0.075,0.775,0.386,1.348,1.000,7.820,8.358,16.619,17.107,0.000,0.400,8.109,16.876,0.200,8.109,16.876,0.200,0.408,0.333,0.285,0.000,-90.000,-62.895,1.226,1.432,1.168,7.967,16.716,0.000,0.081
